Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
654912251187357,Grupa PGE,Grupa PGE,1931,3
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,1619,17
108675458379147,Liczy się energia,Liczy się energia,1191,2
57544755889,Amnesty International Polska,Amnesty International Polska,980,40
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,975,17
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,919,14
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,897,131
513969188677442,Compassion Polska,Compassion Polska,761,24
273827962690526,Otwarte Klatki,Otwarte Klatki,706,13
50063176484,TVN24,TVN,684,15
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,586,8
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,536,9
178362315106,European Parliament,European Parliament,501,6
228168274881,wysokieobcasy,wysokieobcasy,477,11
405824882955092,Mazowieckie,Urząd Marszałkowski Województwa Mazowieckiego w Warszawie,434,7
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,413,2
143951191449,Profinfo.pl,Wolters Kluwer PL,397,2
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,360,22
312204349288060,Mariusz Gosek,Mariusz Gosek,353,13
133482470024453,Newsweek Polska,Newsweek Polska,320,8
1086360811435644,More Bananas,Anna Daria Ledwoń-Blacha,320,2
103189994608689,20stopni.pl,Konceptlab,307,4
107265068092174,Onet Premium,Ringier Axel Springer Polska,303,14
339855706171439,Dobra Fabryka,Dobra Fabryka,300,13
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,300,9
173086948664,Infor.pl,Infor.pl,285,14
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,266,2
108020281494886,Assay Group,Assay Management Sp. z o.o.,243,4
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),232,2
160978464020426,Sławomir Nitras,Sławomir Nitras,222,1
971833706177522,Kraków dla Mieszkańców,Kraków dla Mieszkańców,214,6
203627442993022,Portal Oświatowy,Wiedza i Praktyka,207,3
178415208919146,Solidarna Polska,Solidarna Polska,205,2
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,204,14
427646927347438,A4 Katowice - Kraków,Stalexport Autostrada Małopolska S.A.,202,5
1477251852486946,Kosma Złotowski,Grupa Europejskich Konserwatystów i Reformatorów,190,11
1227194230675141,Pratia,Pratia SA,182,6
104921858016507,Dzień Dobry Podatki,Michał Wilk,178,9
1272610112796104,Lorenz Snacks Polska,These ads ran without a disclaimer,175,2
142218132483199,Kasa Stefczyka,Kasa Stefczyka,171,4
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,162,9
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,160,11
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,158,8
111536078074010,Strefa Logopedy,Wiedza i Praktyka,156,2
136884656519145,IOM Poland,International Organization for Migration,155,4
153679474688551,Wydawnictwo Fronda,Wydawnictwo Fronda,146,4
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,145,7
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,138,1
167053496770977,Fundacja Redemptoris Missio,Fundacja Pomocy Humanitarnej Redemptoris Missio,134,2
160341610647590,Łukasz Gibała,Kraków dla Mieszkańców,127,4
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,127,6
