Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
121843141182573,Ayala Corporation,Ayala Corporation,7408,1
495629064258114,Lolita Karen Javier,Amor U. Nacional,7335,10
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,6108,5
200480966638039,Supremacy 1914,These ads ran without a disclaimer,5319,2
107853288892129,Don Artes,RAM,4929,1
115419768085260,Lokal,Lokal,4926,3
1566478310240623,Francis Tolentino,Francis Tolentino PH,4560,20
1800060156967104,Pili City,Erin Magsayo Vargas,4178,2
109322002065194,EKIS,EKIS,3960,31
100155158432600,The Health Center PH,The Best Healthctr Hub Ph,3772,3
107768512296982,Century Tuna Saving Our Seas,Jessa Charvie Gomez Ganongan,2465,6
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",2036,1
360722237731669,Mayor Cezanne Fritz H. Diaz,Ronald Policarpio Olarte,1758,1
1485006188181879,WES Gatchalian,WES Gatchalian,1615,1
585583411583810,ONE CAVITE,ONE CAVITE,1500,1
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,1457,4
547821942058909,Pilipinas Today,WFPH,1386,15
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,1324,4
100985303377,Valenzuela City,Valenzuela City,1323,3
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,1233,3
163550757135020,News5,News5,1150,7
100170811672425,Pilipinas Today Kyusi,WFPH,1087,10
304006256679433,Wela School Systems,These ads ran without a disclaimer,1070,1
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1037,2
115769773456162,Political Circus of the Philippines,PBJ Mediaworks,984,1
100262295333622,USWAG Ilonggo Party-list,USWAG Ilonggo Party-list,865,2
105929115643626,Cong. Caroline Tanchay,Cong. Caroline Tanchay,820,2
103401515144127,Atty. Migs Nograles,Atty. Migs Nograles,813,27
150375428333135,OPAPRU,OPAPRU,750,1
220125414691980,Philusa Corporation,Philusa Corporation,739,2
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,666,3
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,660,7
705660422953865,About Metro Pacific,WFPH,641,6
862299017292512,Don Ramon Bagatsing,Don Ramon Alonso Bagatsing,628,5
109867628173478,Ronin Leviste,Marizelle Villanueva Cereneo,614,10
223618785182273,Pilipinas,WFPH,560,7
117830711233725,Feng shui jewelry,These ads ran without a disclaimer,556,1
112952897079549,Energy Development Corporation,Energy Development Corporation,550,5
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Mae Madelaine Galamay Danao,521,3
104955062184489,BBM Movement,UEEI Consorcia Inc,513,1
1922749344643532,The World Tonight,The World Tonight,459,6
282619263537551,I Choose #MalayaAkongMaging,I Choose #MalayaAkongMaging,438,4
