Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
102095934751904,Deva Partisi,Deva Partisi,1583,2
268544196532365,Saadet Partisi İstanbul İl Başkanlığı,Saadet Partisi İstanbul İl Başkanlığı,1221,1
786257948380440,Çetin Akın,Çetin Akın,1030,1
851556338241562,Ayşen Kurt,Ayşen Kurt,884,6
108252655310283,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,488,1
159608281365535,Oshinealasheju,These ads ran without a disclaimer,448,1
180404128680446,Dr. Şadi YAZICI,Dr. Şadi YAZICI,405,1
108552928182311,Al Sancak Partisi,Nuri Çelebi,232,1
100665102848993,Gün Gün Kurtuluş,İlker  Tanrıverdi,192,3
1380594035550142,Aydınpost,AYDINPOST,186,2
1414574845504535,Mimar İbrahim Demir chp adana Milletvekili adayı,Mimar İbrahim Demir chp adana Milletvekili adayı,170,4
106789305232883,وكالة الشرق الأوسط الإخبارية,وكالة الشرق الأوسط الإخبارية,155,15
106879338020716,Halk Ajans,Resul Mesut Büyüksarı,149,1
459314071262613,Zeynettin Aydın,Zeynettin Aydın,148,3
1968422403371242,Mükerrem Tollu,Mukerrem Tollu,139,1
523571187690868,Dr. Haluk Bozdoğan,Haluk Bozdogan,137,1
1481865401841739,Müge Yıldız Topak,Muge Yildiz Toprak,121,1
532775093532626,Yücel Bulut,Yucel Bulut,109,1
190217144502606,Av. Sinan Tekin,Sinan Tekin,102,3
110647840532680,Merge Mayor,These ads ran without a disclaimer,102,1
219031704851494,SAS (Satın Almayın Sahiplenin),Fırat Yıldız Ahmet,≤100,4
104267921764717,Deva Partisi Trabzon İl Başkanlığı,Kubilay Çiçek,≤100,5
264018517607219,Mehmet Zeybek,Mehmet Zeybek,≤100,1
107276120819529,Halk Haber TV,SİRİUS REKLAM ORGANİZASYON SANAYİ VE TİCARET LİMİTED ŞİRKETİ,≤100,1
319026564921676,Vatan Partisi,Vatan Partisi,≤100,1
1156591567874276,Halil Arda,Halil Arda,≤100,1
1614212022160759,Fehmi Yağlı,Fehmi Yagli,≤100,2
103167881182863,Temiz Enerji Haber Portalı,Temiz Enerji Haber Portalı,≤100,3
365305797600089,İbrahim Palaz,Ibrahim Palaz,≤100,2
