Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
149388985089327,L'Oréal Paris,L’Oreal Polska Sp z o.o.,6027,20
339855706171439,Dobra Fabryka,Dobra Fabryka,3909,10
1683534065241470,OKO.press,OKO.press,3266,43
653937168081792,PZU,Powszechny Zakład Ubezpieczeń Spółka Akcyjna (PZU SA),3185,6
100947022065093,Okresowa Koalicja,Okresowa Koalicja,2991,9
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,2490,23
102811109411234,Do:łącz,Dołącz,2181,10
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,2014,9
102931488739,Platforma Obywatelska,Platforma Obywatelska,1797,9
1181684038602267,Niepodległa,"BIURO PROGRAMU ""NIEPODLEGŁA""",1590,11
228168274881,wysokieobcasy,wysokieobcasy,1489,17
107898832590939,European Commission,European Commission,1191,4
144808095552639,ING Polska,ING Polska,1103,13
178362315106,European Parliament,European Parliament,1072,8
57544755889,Amnesty International Polska,Amnesty International Polska,903,38
1227194230675141,Pratia,Pratia SA,733,7
229797220398331,Kampania Przeciw Homofobii,Kampania Przeciw Homofobii with Facebook ad credits,586,86
109629611650694,"Good Clothes, Fair Pay",These ads ran without a disclaimer,527,1
513969188677442,Compassion Polska,Compassion Polska,527,10
142614625077,WWF Polska,WWF Polska,521,8
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,493,5
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,489,117
114453729684,gazetaprawna.pl,gazetaprawna.pl,485,2
113143203693,Santander Bank Polska,Santander Bank Polska,482,9
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,467,4
111778487054045,TOGETAIR,Kamil Magot,454,15
353030510177,Centrum Nauki Kopernik,Centrum Nauki Kopernik,447,44
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,443,8
178415208919146,Solidarna Polska,Solidarna Polska,421,3
596706103759814,Łukasz Krupa,Łukasz Krupa,418,1
105636040979969,Polska 2050,Polska 2050 Szymona Hołowni,405,3
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,402,11
959387840744974,Bezpartyjni Samorządowcy,Ogólnopolska Federacja Bezpartyjni i Samorządowcy,374,25
163488137165461,E.ON Polska,E.ON Polska,366,13
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,348,1
436111276479085,Sieć Obywatelska - Watchdog Polska,Sieć Obywatelska - Watchdog Polska,340,14
142361819657439,Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej,Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej,333,1
406758116099067,Fundacja Kasisi,Fundacja Kasisi,329,3
603295086483883,Łukasz Schreiber - Poseł na Sejm RP,Łukasz Schreiber - Poseł na Sejm RP,313,6
557305027641691,Prof. Ryszard Legutko,European Parliament ECR Group,313,1
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,307,12
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,299,2
514735281965536,Demagog,Stowarzyszenie Demagog,286,10
1505145733135233,Lubuskie Centrum Winiarstwa,Wojciech Smykowski,284,1
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Paweł Komarewicz,278,7
213564818806045,Marcin Jabłoński Zarząd Województwa Lubuskiego PO RP,Smartpress Radosław Sujak,273,12
159205967423152,Stowarzyszenie Sursum Corda /w górę serca/,H4People,251,5
283996612400,Fundacja Nasza Ziemia,Fundacja Nasza Ziemia,243,6
200480966638039,Supremacy 1914,These ads ran without a disclaimer,243,3
391098174296294,Super Express,se.pl,237,5
142218132483199,Kasa Stefczyka,Kasa Stefczyka,228,5
100302862419697,"Wielkopolska, tej",UMWW,226,6
331112537305950,Bydgoskie Konsultacje,Bydgoskie Konsultacje,223,2
137877409609952,Lewica,Nowa Lewica,220,2
230415296997772,bydgoszcz.pl,bydgoszcz.pl,216,1
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,213,5
376101312892,Miasto Poznań,Miasto Poznań,212,1
311766890555,Fundacja Batorego,Fundacja Batorego,211,53
475584852475176,Pozytron,Bartłomiej Jan Ginter,208,10
320289978035326,Poradnik Zdrowie,Poradnik Zdrowie,205,5
10150116077700370,Fundacja Rodzić po Ludzku,Fundacja Rodzić po Ludzku,205,11
344620515579640,Fundacja Równość.org.pl,Fundacja Równość.org.pl,195,1
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,195,4
136390556431938,Pracownia na rzecz Wszystkich Istot,Pracownia na rzecz Wszystkich Istot,191,4
110491392351511,LINK4,LINK4,189,1
1015463015167840,Grupa NEUCA,Grupa NEUCA,188,1
359606364774932,"Beata Maciejewska - Posłanka Lewicy, Gdańsk",Biuro Poselskie Beaty Maciejewskiej,183,4
127619873953536,Stefczyk.info,Stefczyk.info,179,2
173086948664,Infor.pl,Infor.pl,178,8
196007977201384,Małopolskie Centrum Kultury SOKÓŁ,Małopolskie Centrum Kultury SOKÓŁ,173,2
107344527675114,Toyota - fabryka w Wałbrzychu,Szymon Jan Marczak,173,3
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,168,11
113267398356583,Komitet Inicjatywy Ustawodawczej „STOP zakazowi pracy”,Polskie Stowarzyszenie Obrońców Życia Człowieka,162,2
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,157,8
127126817328753,Dzisiaj w Gliwicach,BIG BANG Media,156,2
256314858405394,Paweł Olszewski,Paweł Olszewski,155,3
109719194540240,Fundacja Błękitna,Fundacja Błękitna,149,4
111275624780972,Erase Indifference,Erase Indifference,148,2
154790604804,Fundacja Czarna Owca Pana Kota,Czarna Owca Pana Kota,144,2
