Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
209770450386,El Gobierno de Nuevo León,Gobierno del Estado de Nuevo León,42291,5
100654361907387,Shopping Online,These ads ran without a disclaimer,34224,200
1613868898897076,Waldo Fernández González,Waldo Fernández González,30234,11
108819392526809,Partido Acción Nacional,Partido Acción Nacional,26933,18
191231480284,Gobierno de la Ciudad de México,Gobierno de la Ciudad de México,23881,9
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,18412,18
234934546961166,Escudo Urbano C5 Jalisco,Escudo Urbano C5 Jalisco,13511,4
112882117843391,Morena Estado de México,morenaedomex.si,12055,53
449095701815347,Salvador Zamora,Salvador Zamora,10692,6
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,10514,22
56713285274,Greenpeace México,Greenpeace México,9273,19
806858212689187,Pablo Lemus Navarro,Pablo Lemus Navarro,9209,25
923633637651202,Morena Sí,Morena Sí,9189,32
111300295094359,Baja Sur piel morena,BCS de piel morena,8304,58
146709175702544,Gobierno de Quintana Roo,Gobierno de Quintana Roo,7917,13
108687728744220,Caribe Noticias,Caribe Noticias,7876,10
122404620204,Oxfam México,OXFAM MEXICO AC,7808,4
837607596288104,Eliseo Fernández Montufar,Community Manager,7211,2
340786939279382,Secretaría de Educación de Guanajuato SEG,Secretaría de Educación de Guanajuato,7207,4
109488981975636,Chicharrón norteño,Chicharrón norteño,6967,1
104680124489636,Demoscopia Digital,Demoscopia Digital,6942,40
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,6710,10
187575292021954,El Rincón Político,El Rincón Político,6675,12
113573477135935,Servicio de Administración Tributaria del Estado de Guanajuato,Servicio de Administración Tributaria del Estado de Guanajuato,6459,5
186073704903313,México elige,México Elige,6067,30
520075024716940,Movimiento Ciudadano Coahuila,Movimiento Ciudadano Coahuila,5639,1
800053706697232,Lupita Saldaña,Lupita Saldaña,5363,6
100320426220425,Colima con C de Claudia,Colima con C de Claudia S.A DE C.V,5359,29
285058928236909,Mauricio Vila,Mauricio Vila,5065,24
102084795217656,Cuatro T,Cuatro T Noticias,5015,4
104800055232221,Electoralia,electoralia,5014,48
215836968456734,Alfonso Martínez Alcázar,Alfonso Martínez,4926,11
505132912869455,Instituto Guanajuatense para las Personas con Discapacidad,Ads Project Media,4916,6
123842270960929,Walmart de México y Centroamérica,Nueva Walmart de México SRL de CV,4865,3
428903227172775,AyuntaMÉRIDA,AyuntaMÉRIDA,4704,7
254852601222832,CEMEX México,CEMEX México,4682,40
277139103951,Dante Delgado,Movimiento Ciudadano,4611,2
455208497905538,Secretaría del Migrante y Enlace Internacional,Adsproject Media,4581,3
133056480769,Gobierno del Estado de Chihuahua,Gobierno del Estado de Chihuahua,4561,18
103769542576820,Quintanarroense Hoy,Quintanarroense Hoy,4528,12
