Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
265779500134955,SM Supermalls,SM Supermalls,63203,12
109322002065194,EKIS,EKIS,11400,26
75665129515,Go Negosyo,Go Negosyo,11140,10
325780477966356,Geo 24/7,Energy Development Corporation,8279,37
547821942058909,Pilipinas Today,WFPH,7601,43
952018388329788,Kathryna Yu-Pimentel,Kathryna Yu-Pimentel,5174,3
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,4989,2
105929115643626,Caroline Tanchay,Caroline Tanchay,4935,8
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,4537,2
1922749344643532,The World Tonight,The World Tonight,4040,26
495629064258114,Lolita Karen Javier,Lolita Karen Javier,3594,5
269175894020945,Pilipinas Today,WFPH,2460,10
104744707831490,Rep. Zaldy Co,Ako Bicol Supporters,2361,1
223618785182273,Pilipinas,WFPH,2253,11
257830240980106,Ronnie Dadivas,Roxas City United,2200,3
118263363420286,Pilipinas Today Ilocos,WFPH,1833,14
1566478310240623,Francis Tolentino,Francis Tolentino PH,1779,6
1329675533726600,Pilipinas Today QC,WFPH,1686,10
701517253228758,DOSTv,DOSTv,1417,4
102550901310332,Pilipinas Visayas,WFPH,1339,14
102820774791720,Congressman Marvin Rillo,Congressman Marvin Rillo,1264,1
121843141182573,Ayala Corporation,Ayala Corporation,1259,1
100562967966954,Filipinas Radyo AM,WFPH,1244,13
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1195,2
100170811672425,Pilipinas Today Kyusi,WFPH,1170,6
48688071399,Greenpeace Philippines,Greenpeace Philippines,1135,2
228700014146287,Filipinas Bisaya,Filipinas Bisaya,1123,12
100155158432600,The Health Center PH,The Best Healthctr Hub Ph,1099,2
407604493105131,"PBA: Politika, Basketbol, at Artista","PBA: Politika, Basketbol, at Artista",1011,7
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,1006,1
103751355997012,Optum Philippines,Optum Philippines,980,1
176725369945441,Pilipinas Today,The World Tonight,945,7
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,871,2
103401515144127,Atty. Migs Nograles,Atty. Migs Nograles,861,32
390884307668604,"Jose Mari ""Joey"" G. Peláez","Jose Mari ""Joey"" G. Peláez",851,2
345383962211058,Infineon Technologies AG,These ads ran without a disclaimer,844,1
106066225014933,BOKAL Dindo V. Dysico,BOKAL Dindo V. Dysico,786,3
537843086665379,City Inquirer,City Inquirer,774,5
1759941490758280,Jerry Treñas,Jerry Treñas,766,14
100668628818013,Bim Ignacio,Bim Ignacio,757,2
558694637671776,Congressman  Pantaleon Alvarez,Congressman  Pantaleon Alvarez,642,1
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr","Teodorico ""Nonong"" T Haresco, Jr",596,8
104988244674974,Mobility Awards,The Climate Reality Project Philippines,592,5
212808672071102,MWSS Regulatory Office,MWSS Regulatory Office,586,5
940367816041409,Ben Pablo,Ben Pablo,572,1
126919387470670,Rufus B. Rodriguez,Rufus B. Rodriguez,563,7
100305568984268,EdukNaman,Philippine Business for Education Inc.,562,5
705660422953865,About Metro Pacific,WFPH,558,7
166107624078770,Camanava News,Camanava News,542,7
185633641527060,Toby Tiangco,Toby Tiangco,526,1
1710652982556834,Lee Ann Debuque,Lee Ann Debuque,518,4
315452865504416,ChildFund Philippines,ChildFund Philippines,500,2
2271543113085523,Pilipinas Today AM,WFPH,495,2
102886345339673,Ben Patron,Ben Patron,492,1
1019139998271114,Pasabog Ni Juan Malabonian,Pasabog Ni Juan Malabonian,476,2
438159769566830,EDC BINHI,EDC BINHI,448,2
114540208900132,Erico Aris Aumentado,Erico Aris Aumentado,446,2
100770729339080,Cong. Wilbert T. Lee,Cong. Wilbert T. Lee,411,1
352659278684227,MP Marjanie S. Mimbantas Macasalong,MP Marjanie S. Mimbantas Macasalong,381,6
102149044584904,Iparush kay Paras,Iparush kay Paras,378,2
103206424893248,Davao Consumer Movement,Davao Consumer Movement,377,2
1424468067858949,Vice Justin Gatuslao,Vice Justin Gatuslao,377,2
100877355420271,One to Tree,One to Tree,373,1
234749586876960,Tyron Uy,Team Walang Iwanan,373,4
190392254148,Congressman Mark Go,Congressman Mark Go,351,1
254225618540932,Love ng QC si Teacher,Polsure,329,1
107701168822758,Aksyon TV,Aksyon TV,325,3
102327208446392,FACTS,FACTS,314,1
333701057319933,MAYOR RAJIV ENAD,Friends of Mayor Rajiv Enad,313,2
186667502068528,Larry De Costa,WFPH,312,3
242562552438872,DOST-STARBOOKS,DOST-STARBOOKS,287,3
374004705980904,Philippine Business for Education,Philippine Business for Education,263,3
122799741066892,National Youth Commission,National Youth Commission,259,1
107463358538636,planetGOLD Philippines,planetGOLD Philippines,239,4
1528902407332883,Konrad-Adenauer-Stiftung Philippines Office,Konrad-Adenauer-Stiftung Philippines,235,1
100107185753805,Rep. Claudine Bautista,Rep. Claudine Bautista,230,4
207494196545897,"San Anselmo Publications, Inc.","San Anselmo Publications, Inc.",226,1
105969951219886,Sibika.ph,Philippine Business for Education Inc.,223,2
388689438381348,Mike Defensor,The Mike Defensor Organization,217,2
247331620535579,Mike Defensor,The Mike Defensor Organization,213,2
100805324763895,Provincial Government of Bohol,Provincial Government of Bohol,199,1
126632405951309,Rambo Olegario,Rambo Olegario,194,1
312768352778486,Atty. Gigi B. Aggabao CPA,Atty. Gigi B. Aggabao CPA,181,2
100603978541656,GCFWatch,GCFWatch,178,1
102096659031494,Cong. Arnan C. Panaligan - House of Representatives,Cong. Arnan C. Panaligan - House of Representatives,177,3
237494442937195,Daily Guardian,Prometheus,172,1
505887912898325,Positive Energy,Energy Development Corporation,172,2
308668033138598,"Vice Mayor Angelito ""Totie"" Lazaro Jr.","Vice Mayor Angelito ""Totie"" Lazaro Jr.",167,2
1332938170076882,Tatak QC,Polsure,162,1
1860498353989958,Carl Steven Avellana Weigel,Carl Steven Avellana Weigel,160,2
103485942191411,Juan Bulletin,Polsure,154,1
102684712090159,Mayor Glenn Pampolina Flores,EMPORIA ANALYTICS,153,3
100926522848043,Kuya Oweng Eagles Merchandise,These ads ran without a disclaimer,152,1
112952897079549,Energy Development Corporation,Energy Development Corporation,147,4
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,144,1
