Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
203652059653094,Government of British Columbia,Government of British Columbia,8182,2
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Dairy Farmers of Canada,5087,35
16761458703,University of British Columbia,The University of British Columbia,4610,84
113297740077607,Canadian Energy Centre,Canadian Energy Centre,3913,103
104811292976689,SOS violence conjugale,SOS violence conjugale,2511,12
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,1839,10
160136850711053,CUPE Ontario,CUPE Ontario,1838,5
109045051805492,Made The Canadian Way,Canadian Energy Centre,1662,8
112554280322795,Kivalliq Hydro-Fibre Link,Kivalliq Hydro-Fibre Link,1625,6
139019864276,Oxfam Canada,Oxfam Canada,1390,34
163336718421,PSAC - AFPC,PSAC - AFPC,1377,42
168617319831578,Nature Canada,Nature Canada,1307,1
230448456985193,Elections Ontario,Elections Ontario,1167,4
115835521825983,UNHCR Canada,UNHCR Canada,1161,119
1817729271829272,Secrétariat à la condition féminine,Secrétariat à la condition féminine,1102,2
104386908631938,Pathways Alliance,Pathways Alliance,1053,4
177990002393,Ontario Nurses' Association,Ontario Nurses' Association,976,4
107385241806,Plan International Canada,Plan International Canada,909,83
180862678644381,Ontario NDP,Ontario NDP,872,22
33730130515,Metro Vancouver,Metro Vancouver,869,24
633812813408377,Elections Canada,Elections Canada,813,24
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,779,63
163261390365324,Elementary Educators,Elementary Educators,769,20
167577709932867,Fédération des professionnelles et  professionnels de l'éducation FPPE,Fédération des professionnelles et  professionnels de l'éducation FPPE,740,12
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,715,29
1097840090260804,National Police Federation,National Police Federation,714,101
27321532378,Pierre Poilievre,Conservative Party of Canada - Parti conservateur du Canada,692,3
105168452865235,Bell Aliant,Bell,687,2
394745970602999,The Council of Canadians,The Council of Canadians,656,16
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,643,31
105833301076507,CUPE Local 38,CUPE Local 38,627,8
134147499998111,Ministère de la Sécurité publique du Québec,Ministère de la Sécurité publique,624,6
1562700347383830,Chef Craig Wong,Ivy Lam,621,5
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,582,47
220942375077886,Canada Proud,Canada Proud,576,4
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,568,69
336963316348550,Ucore Rare Metals Inc.,Ucore Rare Metals Inc.,547,1
1598613630410917,TC Energy,TC Energy,531,2
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,527,12
11392874217,Québec solidaire,Québec solidaire,520,10
625254780822339,CUPE Manitoba,CUPE MB,498,6
117926081552324,Équiterre,Équiterre,481,11
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,473,7
114849617772737,Care2 Canada,Press Pause Collective,442,16
6319213302,Heart & Stroke,Heart & Stroke,434,36
586362242026180,Radio-Canada OHdio,Radio-Canada,426,10
106917558391358,Alliance Nouvelles voies,Pathways Alliance,416,2
127923173900910,Ontario Federation of Agriculture,Ontario Federation of Agriculture,407,27
35715544220,Stand.earth,Stand.earth,405,24
195608229977,BC NDP,BC NDP,375,10
177681485609462,Radio-Canada,Radio-Canada,374,22
184257548280251,Alberta's NDP,Alberta's NDP,373,31
