Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
121443474562882,Fugo,These ads ran without a disclaimer,15224,3
562429187164086,Hilmi Türkmen,Üsküdar Belediyesi,7152,2
109086995017642,firatpicturesturkey,firatpicturesturkey,1318,29
426339260809702,Oğul Aktuna,Oğul Aktuna,1313,3
122193617537005,Haberettr,HABERET MEDYA AJANSI VE PRODÜKSİYON LİMİTED ŞİRKETİ,1221,2
64625878491,Eyüpsultan Belediyesi,Eyüpsultan Belediyesi,1096,2
442270952898050,Ahmet Sel,Ahmet Sel,1081,2
115775001476010,Bilal Saygılı,Bilal Saygılı,1030,1
505757142770713,Rönesans Holding,Rönesans Holding Anonim Şirketi,884,2
141311632555208,Bağımsız Türkiye Partisi,Bağımsız Türkiye Partisi,819,5
110471555281943,Poddy Türkiye,Poddy Türkiye,699,10
100675732413915,Anket Adam,Anket Adam,660,16
596163900582473,Saloon HY,These ads ran without a disclaimer,657,1
158077404753235,Çanakkale Zafer Gazetesi,Çanakkale Zafer Gazetesi,655,18
1014466885240850,Semih Esen,Semih Esen,623,2
191453580768,Yeni Şafak,Yeni Şafak,619,8
103375823077684,Kurukahveci Mehmet Efendi Mahdumları 1871,Kurukahveci Mehmet Efendi Mahdumları Gıda Sanayi ve Ticaret Anonim Şirketi,600,1
100665102848993,Gün Gün Kurtuluş,Gün Gün Kurtuluş,548,7
100701695747178,Usta Kasap,Şenpiliç Gıda Sanayi A.Ş.,484,2
120266711045676,Başka Açıdan Tv,Başka Açıdan TV,430,1
111751313846537,Hülya Erdem,Hülya Erdem,428,7
2222003764721494,Halit Doğan,Halit Doğan,381,2
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,365,6
101315571670453,Webagron Tarımsal İçerik Platformu,Webagron Tarımsal İçerik Platformu,336,15
130021167171935,Hüseyin Keskin,Hüseyin Keskin,314,2
2256332701319840,Müjdat Uysalcan,These ads ran without a disclaimer,270,1
1604958276192112,Alper Taban,Alper Taban,251,2
346006742126033,Bornova Belediyesi,Bornova Belediyesi,251,2
326363220894548,Nail Çiler,Nail Çiler,247,5
283345415854103,Necip Topuz,Karataş Belediyesi,234,1
545629665828465,M. Mustafa Kocaman,M. Mustafa Kocaman,212,1
226410901315304,Areda Survey,Areda Survey,206,7
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,192,1
280841025432969,Ali Kılıç,Ali Kılıç,188,1
220319391464566,Vahap Akay,Vahap Akay,178,3
106789305232883,وكالة الشرق الأوسط الإخبارية,وكالة الشرق الأوسط الإخبارية,163,9
1776545895921237,Nedersiniz,Nedersiniz,159,4
100942688529011,osmaniyeyerfistigi80,osmaniyeyerfistigi80,158,1
108390012832175,Fatih Akkentli,Fatih Akkentli,147,5
394446700657123,Av. Fatma Kaplan Hürriyet,Av. Fatma Kaplan Hürriyet,143,2
2028274240749386,Celal Köse,Celal Köse,139,3
463215923715177,Mehmet Yiğiner,Mehmet Yiğiner,131,5
437338019767650,Marmaraereğlisi Belediyesi,Marmaraereğlisi Belediyesi,128,1
106433519384639,Haber7,Haber7,128,1
199503873424371,KEMALİZM,KEMALİZM,124,1
105376981385020,Referandom,Referandom,124,2
112517906909567,Hami Bakan,These ads ran without a disclaimer,122,1
162426093833308,Fransızca Öğreniyorum,These ads ran without a disclaimer,116,1
127896160644676,KORAY AYDIN,KORAY AYDIN,115,1
210993622366044,TVNET,TVNET,110,3
107276120819529,Halk Haber TV,SİRİUS REKLAM ORGANİZASYON SANAYİ VE TİCARET LİMİTED ŞİRKETİ,≤100,1
1085457468132635,DEV MADEN SEN,DEV MADEN SEN,≤100,1
1721346424767273,Mehmet GÜZELMANSUR,Mehmet GÜZELMANSUR,≤100,2
1093710237307888,TV 9,TV 9,≤100,5
148710035692101,akdeniztelgraf.com,akdeniztelgraf.com,≤100,1
568133920321788,Dr. Evren Dinçer,Dr. Evren Dinçer,≤100,1
114107533710571,Turhan DOĞU,Turhan DOĞU,≤100,2
760453814289193,Mehmet Ali Yılmaz,Mehmet Ali Yılmaz,≤100,1
480865392321146,Kalan Karakus,Cumhuriyet Halk Partisi,≤100,1
154012084797126,Yeni Şafak,Yeni Şafak,≤100,1
1581936098727585,Bilal Uludağ,Bilal Uludağ,≤100,1
1706624339582436,Tüsiar Araştırma Danışmanlık Ltd.Şti,TÜSİAR ARAŞTIRMA DANIŞMANLIK LTD ŞTİ,≤100,2
615040838898606,Angry Birds Dream Blast,These ads ran without a disclaimer,≤100,1
183134165593297,"SES Eşitlik, Adalet, Kadın Platformu","SES Eşitlik, Adalet, Kadın Platformu",≤100,2
110530088745659,Flaş Haber Alanya,These ads ran without a disclaimer,≤100,1
1687402998155229,Kırklareli Ticaret ve Sanayi Odası,These ads ran without a disclaimer,≤100,1
