Page ID,Page name,Disclaimer,Amount spent (BAM),Number of ads in Library
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,306,3
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100,5
111544041335161,Antikorupcija info,Antikorupcija.info,≤100,26
162926690478548,Oslobodjenje,Oslobodjenje,≤100,4
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100,8
109652028193268,Revizije info,Revizije info,≤100,14
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Dr Vlado Đajić - Др Владо Ђајић,≤100,2
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100,4
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100,3
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100,10
1473660889517303,Irfan Čengić,Irfan Čengić,≤100,2
147315858633088,Istinomjer,Istinomjer,≤100,13
155590754456414,Neimax d.o.o Visoko,These ads ran without a disclaimer,≤100,1
1533737623509285,SNSD Banja Luka - СНСД Бања Лука,SNSD - Gradski odbor Banja Luka,≤100,3
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100,7
1494057107558990,Javna rasprava,Javna rasprava,≤100,12
104992122558073,Valter.Portal,Valter.Portal,≤100,1
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa (CCI),≤100,2
197596636939679,tacno.net,Tacno.net,≤100,2
2401351939921390,Raport.ba,Raport Media Group,≤100,1
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100,4
110760128594320,Muhamed Hasanović,Muhamed Hasanović,≤100,2
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100,2
102667249419191,GenChange,GenChange,≤100,3
1588013511420367,Almir Babajić,Almir Babajić,≤100,2
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100,3
119837294375220,Armin Hebib,Armin Hebib,≤100,1
120481645203741,Dragan Bursać,Dragan Bursać,≤100,1
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100,1
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100,1
585772551567679,Perspektiva,Perspektiva,≤100,1
257210261130698,Hrvatska republikanska stranka,Hrvatska republikanska stranka,≤100,1
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100,1
2430163100537312,Spin Info,Spin Media,≤100,1
105412905161989,Огњен Бодирога,Огњен Бодирога,≤100,1
105767481295394,Ahmed Kosovac,Ahmed Kosovac,≤100,1
106099145362821,Goražde bez pesticida,Goražde bez pesticida,≤100,1
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100,2
109839045383139,За правду и ред - Небојша Вукановић - Лакташи,За правду и ред - Небојша Вукановић - Лакташи,≤100,1
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100,3
118631361198155,Drivepedia Thrills,These ads ran without a disclaimer,≤100,1
113288987176405,Zlatko Miletić,These ads ran without a disclaimer,≤100,1
104474278112457,Thiago Albuquerque,These ads ran without a disclaimer,≤100,1
295114283907398,Gut Microbiota News Watch by ESNM,These ads ran without a disclaimer,≤100,1
9814846723,Eric Edmeades,These ads ran without a disclaimer,≤100,3
207268042645317,Macquarie Group,These ads ran without a disclaimer,≤100,1
