Page ID,Page name,Disclaimer,Amount spent (BOB),Number of ads in Library
130336323685885,Gobernación de Santa Cruz,Gobernación de Santa Cruz,1253,3
964080723662055,Carlos Subirana Responde,Editorial CSS,443,3
128692467209771,Visita Cochabamba,Smart Group,283,9
1967100150206417,Instituto de Formación Femenina Integral - IFFI,Maya Fatima Garcia Rodriguez,≤100,6
100393048247870,Daniela Cabrera Concejal,Daniela Cabrera Guillén,≤100,2
102536645161497,Pierre Chain - C O N C E J A L,Pierre Chain - C O N C E J A L,≤100,2
101208064965016,Juventud-Es,Maya Fatima Garcia Rodriguez,≤100,7
195933611171149,Eva Copa,Teclea,≤100,1
110584768117092,BoliviaFederal,These ads ran without a disclaimer,≤100,1
102351595022048,Carlos Montaño Alcalde,Richard Chambi Gutierrez,≤100,1
269633369881331,Senador Rodrigo Paz,Gabriela Pacello Guillen,≤100,3
1929798810569475,Somos de Warnes,Raul Paniagua Gil,≤100,2
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100,1
292129440851133,CropLife Latin America,These ads ran without a disclaimer,≤100,1
124377194285112,Jfranews - جفرا نيوز,These ads ran without a disclaimer,≤100,1
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100,1
106059408814909,Red Global de Venezuela,These ads ran without a disclaimer,≤100,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100,1
145752338944033,Air China,These ads ran without a disclaimer,≤100,1
102093685620627,Best Diplomats,These ads ran without a disclaimer,≤100,1
106918888863637,Veterinary Sciences MDPI,These ads ran without a disclaimer,≤100,1
100432322646591,Magnom Properties,These ads ran without a disclaimer,≤100,2
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
312898778847834,TERRAM PACIS,These ads ran without a disclaimer,≤100,1
