Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",1903,22
198917210119704,שלום עכשיו,שלום עכשיו,1495,4
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,1455,10
1073548259341247,לובי 99,לובי 99,1244,2
104743111658191,Ron Ben Shushan,רון בן שושן,1027,5
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,887,24
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,812,3
204780362875106,מקור ראשון,מקור ראשון,750,77
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,667,62
500238833397356,ציפי ברנד,ציפי ברנד,667,4
361464970647064,זהר בלום,זהר בלום,656,2
107698738576280,Sowtna,Unik,574,2
340069009019,ice אייס,ice אייס,539,21
106136394376777,Idan Yakov,Rama Yarimi,531,8
172654247853282,Shenhav musanbar,Shenhav Musanbar,530,8
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",520,37
103428925850338,אבי סלמה - נתניה,Avi Slama,512,2
107110828789769,רוני בריק,רוני בריק,504,1
107217383988190,מגזין אפוק,Epoch Magazine,492,16
604890186681585,מור ויצמן,Mor Weitzman,485,3
103907495935157,צו חירום,צו חירום,460,6
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,459,5
255711108458103,אני אשה أنا امرأة,אני אשה أنا امرأة,425,4
311608178901833,الجمعية الإسلامية لإغاثة الأيتام والمحتاجين,Amjd Hamdan,399,7
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,387,4
767262423350854,פורום הדיור הציבורי,Danny Gigi,384,4
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,352,4
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,350,16
108787681841168,רישיון נשק בקליק,Michael Michel Levi,349,2
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,344,32
128834187134576,Ahmad Tibi احمد طيبي,Ahmad Tibi احمد طيبي,342,2
103624452596775,קידר פינגולד - Keidar Feingold,יוניק מדיה,337,15
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,333,1
534335679927121,מועצה אזורית עמק חפר,מועצה אזורית עמק חפר,315,3
128641160502301,גלובס - Globes,גלובס - Globes,309,2
360579527982726,מחאת הגלימות השחורות,מחאת הגלימות השחורות,301,2
1682319665375637,בית הכנסת הגדול בתל אביב הדף הרשמי - Great Synagogue TLV,בית הכנסת הגדול בתל אביב הדף הרשמי - Great Synagogue TLV,294,1
