Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
266563730155332,Juan Diego Gomez Jimenez,THE HACKERS COMPANY,1548578,24
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1267369,20
101875106251616,Partido Verde Oxígeno,Partido Verde Oxigeno,1229335,9
1115184931884092,Albert Corredor,Albert Corredor,904591,2
195575853964886,Rodrigo Lara Restrepo,Movimiento Ciudadano Lara por Bogotá,771078,20
105860962029722,Felipe Vélez,Medellín Vuelve a Brillar,742523,2
256488875025665,Juan Bocanegra,Juan Bocanegra,729728,4
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,713566,13
112155252163421,Sebastián López V.,Sebastián López V.,629288,3
321789057890530,Secretaría de Movilidad,Secretaría de Movilidad,626986,7
251292808253299,Canadian College,Canadian College,610548,17
1589652347763879,Aquileo Medina A,Aquileo Medina A,590534,4
377334062304350,Secretaría de Educación de Bogotá,Secretaría de Educación de Bogotá,582806,3
438113889610097,Hosman Yaith Martínez Moreno,Hosman Yaith Martínez Moreno,515431,97
183025852044152,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,502379,6
497475647076975,Fabian Oviedo,Fabian Oviedo,499836,19
130834367164,Red PaPaz,Red PaPaz,445408,5
111009515199981,Juan Fernando Alvarez Méndez,Juan Fernando Alvarez Méndez,382169,6
131753023639902,Aldemar Alfaro,Aldemar Alfaro Rivero,352550,5
175286072898201,Braulio Espinosa Márquez,Braulio Espinosa,342801,2
162949777243451,Andrés Julián,Andrés Julián Rendon,334112,2
104133069337469,Diego Torres,Diego Torres,314949,2
108233262091178,David Islem R,David Islem R,305137,6
553585915161201,Jhon Molina Putumayo,Jhon Molina Putumayo,297106,18
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,289954,7
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,276945,7
108827338788235,Hernando Morales,Por La Defensa de CALI,271336,3
108675595132967,Karol Martínez Silva,Karol Martínez Silva,239147,14
1165655170260613,Diana Rojas,Diana Rojas Concejal de Cali,239053,1
1598264127092439,Jacobo Quessep,Jacobo Quessep,236818,4
100351841692214,Coronel Jorge Gallego,Coronel Jorge Gallego,224544,7
465572140144556,Juan Diego Castrillón Orrego,Juan Diego Castrillón Orrego,200637,18
1586192348316443,Maicol Lopera Cardona,Maicol Lopera,200562,123
969143216462972,Felipe Cañizalez,Felipe Cañizalez,196134,5
116379298034788,Elvira Gutierrez,Elvira Gutierrez,194698,1
108576731393581,Juliana Enciso,Juliana Enciso,191991,4
910025949090028,César Rojas Ayala,César Rojas Ayala,184762,6
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro,178243,41
682038131955732,Elizabeth Molina Campo,Elizabeth Molina Campo,178116,2
1643303432550207,Gustavo Vélez,Gustavo Vélez,175658,27
186850511364615,Presidencia de la República de Colombia,Presidencia de la República de Colombia,166083,12
115922544823271,Miyerlandi Torres A,Miyerlandi Torres A,162366,6
1586264924948495,Diego Gonzalez,Diego Gonzalez,160509,1
118514924593739,Tanque Seco,Tanque seco,159132,7
360840354678432,MK Team 24 7,MK Team 24 7,151264,1
109468905424655,José Fernando Sánchez,Digital Tech Ideas S.A.S,142391,2
101391859627743,Colombia sin miedo,Colombia sin miedo,141059,7
103720499217736,Andres Alberto Narváez Sánchez,Andres Alberto Narváez Sánchez,138283,7
2021652431248832,Jose Luis Mora,Jose Luis Mora,137895,2
100801257933323,Jesus Trujillo Torres,Jesus Trujillo Torres,132926,6
1379991518962469,Fernando Rivera Saraza,Fernando Rivera Saraza,132052,5
100240736764836,Alcaldía de Palmira,Alcaldía de Palmira,123458,6
103754197881668,Esteban Restrepo,Esteban Restrepo,119219,4
61298420594,Eugenio Prieto Soto,Eugenio Prieto Soto,118328,3
