Page ID,Page name,Disclaimer,Amount spent (LBP),Number of ads in Library
1428873024044736,المدن - almodon,المدن - almodon‎,1338346,15
1438703606372190,Elham Said Freiha,Elham Said Freiha,1052632,1
310630374428,Neemat Frem,Neemat Frem,976541,3
102023711572671,أساس ميديا -  Asas Media,Asas Media,661654,13
394633411339696,fiftyfiftylb,FiftyFiftylb,330827,6
230720990840290,Safaa Darwich - صفاء درويش,Safaa Darwich - صفاء درويش,240451,1
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,165414,2
107800617419717,MYKA Foundation,MYKA Foundation,165414,3
108728968627122,Beirut24.org,Beirut24.org,135338,2
105896369938025,نفسانيون,These ads ran without a disclaimer,120301,1
129660230432028,Dr. Toufic Hindi,Dr. Toufic Hindi,60150,1
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,45113,1
107698404702208,Alkalima,Alkalima Onlime,34286,1
104154192025759,Roland Mokheiber - رولان مخيبر,Roland Mokheiber - رولان مخيبر,30075,1
104303579154311,The Badil البديل,The Badil البديل,30075,1
116157328113022,Hide Park,Friedrich-Ebert-Stiftung Lebanon Office,30075,1
123458990728979,maharat_training_center1,These ads ran without a disclaimer,17444,1
109112633772887,180post,180Post,16992,1
417957431563766,NAHNOO,These ads ran without a disclaimer,15038,1
111844250227131,Sabila Lebanon,These ads ran without a disclaimer,15038,1
102843667817596,Mohamad Karam Jardali محمد كرم الجردلي,Mohamad Karam Jardali محمد كرم الجردلي,15038,1
127757937250301,German Information Centre Arab World - المركز الألماني للإعلام,These ads ran without a disclaimer,7246,3
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,1
106170661628518,香港V,These ads ran without a disclaimer,≤100,1
1244705842263957,World Highways,These ads ran without a disclaimer,≤100,1
868424133211691,Irfaa Sawtak - ارفع صوتك,These ads ran without a disclaimer,≤100,1
106722117734040,Games Qwik,These ads ran without a disclaimer,≤100,1
112957186910938,Brain Games,These ads ran without a disclaimer,≤100,1
880611255347800,Phoenix TV 鳳凰衛視,These ads ran without a disclaimer,≤100,1
100305849167750,Born To Know,These ads ran without a disclaimer,≤100,1
118631361198155,Drivepedia Thrills,These ads ran without a disclaimer,≤100,1
106205285575214,DForce Platform,These ads ran without a disclaimer,≤100,1
117105021304811,Bigggie,These ads ran without a disclaimer,≤100,2
1012540132187376,Alafdal News الأفضل نيوز,AlAfdal News الأفضل نيور,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,1
1517088885216557,AIG,These ads ran without a disclaimer,≤100,1
