Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,22273667,12
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,12524693,40
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,9279353,254
1357693677594211,A Muhaimin Iskandar,Kebangkitan Bangsa,5419879,8
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,4833557,34
197545083607941,Harian Kompas,Harian Kompas,1516027,85
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,1437378,22
105847949124690,Ask AI - Free Chat GPT App,These ads ran without a disclaimer,1276633,1
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,1081772,16
120493494629294,Pikiran Rakyat,"Aditya Riantiko Akbar, ST",786067,3
111864151754055,Esensi TV,Esensi Tv,612662,15
882638978454921,Raja Juli Antoni,Raja Juli Antoni,523470,3
292939164731691,Relawan Herviano,Relawan Herviano,503058,18
123546032572,Eppendorf Group,These ads ran without a disclaimer,372550,1
110952238516382,Kiki Daliyo,Dwi Wantoro,367562,13
112570091503539,GP Papua,Ganjar Nusantara Indonesia,367206,4
335546226915564,Generasi Melek Politik,Generasi Melek Politik,344631,2
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,296502,6
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,296165,6
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,291917,6
104549327891079,Dermawan,Frista Kurniasari,256639,1
101355948222111,Golkar Indonesia,Golkar Indonesia,238351,5
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,232674,6
102708602466860,Riau Dukung Ganjar,Ganjar Nusantara Indonesia,209478,2
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,209238,5
102656349157647,Tugimanisme,Tugimanisme,206045,11
105984728799517,Sulsel Dukung Ganjar,Ganjar Nusantara Indonesia,204410,3
314205292747611,Sahabat Abraham Liyanto,Yesenia Irene Liyanto,198853,2
1854187061497992,Jogja Dukung Ganjar,Ganjar Nusantara Indonesia,192666,2
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,189955,14
105078775340816,Satuan Tugas UU Cipta Kerja,Satuan Tugas UU Cipta Kerja,188052,12
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,184064,1
101674375744514,Media Cuan,Ipta Apipah,182306,12
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,181651,11
107611851968705,Sumsel Dukung Ganjar,Ganjar Nusantara Indonesia,178362,3
103110502426027,Jatim Dukung Ganjar,Ganjar Nusantara Indonesia,164360,2
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,163899,17
101383579268587,Sumut Dukung Ganjar,Ganjar Nusantara Indonesia,161345,2
1033193516732257,Jabar Dukung Ganjar,Ganjar Nusantara Indonesia,157425,2
213134478724731,DANIEL JOHAN,Daniel Johan,157272,1
1716437738583378,Banten Dukung Ganjar,Ganjar Nusantara Indonesia,157160,2
103411659195911,JIMAT,Arik Luviani Putri Yasa,156366,6
101648362613609,GP Sulawesi Tengah,Ganjar Nusantara Indonesia,151794,2
273454719936085,"Yohanis Fransiskus Lema, S.IP, M.Si","Yohanis Fransiskus Lema, S.IP, M.Si",143267,2
1419236281714929,Andrei Angouw,Bryan Sumilat,141020,2
100382756075812,GP Kalimantan Timur,Ganjar Nusantara Indonesia,138250,2
106499898747570,Lampung Dukung Ganjar,Ganjar Nusantara Indonesia,133071,2
106705804357319,Bluetti Global,These ads ran without a disclaimer,132066,1
101601538648991,Gerindra Lampung Official,"Asroni Paslah, S.Pd",131454,1
110314634068233,Fadilah Bisnis,Fadilah Bisnis,123119,4
104899195891472,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,122972,2
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,121782,2
108511588277325,Galeria Konveksi,Solehudin,116360,3
1608977916030049,Berebut RI1,These ads ran without a disclaimer,114772,1
110980888642151,Twibbon April,These ads ran without a disclaimer,105290,29
173776079818775,Saiful Mujani,Saidiman,101747,2
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,99132,6
258766034712136,Sabam Rajagukguk,Marenda Deni Pradana,97857,1
103974322620939,Kominfo Trenggalek,Anggianto,87821,3
108021237423372,Riza Zuhelmy,Riza Zuhelmy,80342,1
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,79480,5
103013484811323,Jangan Lupa Sejarah,John Kamnahas,77121,6
106767125434048,Rumah GP Sumatra Barat,Ganjar Nusantara Indonesia,71766,1
111090608323091,GP Kalimantan Selatan,Ganjar Nusantara Indonesia,65925,1
367719083645242,Arif Rahman HL,These ads ran without a disclaimer,62900,1
102273039070802,Info Terkini,Muhammad Miftakhunnaim,54826,3
114105438017003,GP Nusa Tenggara Barat,Ganjar Nusantara Indonesia,53532,1
108323317964897,Bimbel BP,These ads ran without a disclaimer,52334,4
100776135899424,Dr. H. Syamsurizal SE MM,Dr. H. Syamsurizal SE MM,48708,1
101220845990276,GP Bengkulu,Ganjar Nusantara Indonesia,48371,1
127232094369851,Sayed Abubakar A. Assegaf - Fanspage,Sayed Abu Bakar Abdullah,47949,1
108033718631640,GP Kalimantan Barat,Ganjar Nusantara Indonesia,47698,1
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,47373,1
101367882644316,GP Gorontalo,Ganjar Nusantara Indonesia,47268,1
104052735675516,Sulut Dukung Ganjar,Ganjar Nusantara Indonesia,47222,1
102418629201622,GP Nusa Tenggara Timur,Ganjar Nusantara Indonesia,45903,1
100248349384577,Jateng Dukung Ganjar,Ganjar Nusantara Indonesia,45684,1
101218402657205,GP Aceh,Ganjar Nusantara Indonesia,45000,1
110195338413992,GP Kalimantan Tengah,Ganjar Nusantara Indonesia,44849,1
101801699177654,Muhamad Sodikin,Saepujaman,44091,2
112121504882485,GP Bali,Ganjar Nusantara Indonesia,44073,1
107019302070970,GP Kepulauan Riau,Ganjar Nusantara Indonesia,41935,1
112121101796090,Opini 2024,Juniar Dwi Harianto,40867,2
101403669397488,Nikmatul Sugiyarto,Ganjar Nusantara Indonesia,40291,2
1376974779256826,Saiful Mujani Research and Consulting SMRC,Saidiman,39774,1
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,39700,2
103581752405141,Sobar Harahap,Ganjar Nusantara Indonesia,39402,2
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,39132,2
92211844395,Suara Merdeka Network,Youlanda,37862,1
371274723582677,Cak Salam,Ranudirjo Adi,31555,1
105050674724076,Golkar Kota Dumai,Golkar Kota Dumai,29789,1
