Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
311627208673,WWF UK,WWF UK,6004,78
102639461303190,Fair Pay For All,Fair Pay For All,4550,148
7715002593,UNICEF UK,Unicef UK,4352,39
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,3456,18
9250349228,Greenpeace UK,Greenpeace UK,3209,16
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),2188,17
100771226087265,Susie's Tips,Susie's Tips,2058,7
106626487721376,Amazon Europe,Amazon Europe,2055,16
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1920,20
10677003998,Shelter,Shelter,1866,383
35671512696,World Animal Protection UK,World Animal Protection UK,1501,133
45986010500,Barnardo's,Barnardo's,1318,18
186622728032,RSPB,RSPB,1265,88
7214031395,Oxfam Great Britain,Oxfam Great Britain,1152,122
407834355957354,NatWest Business,NatWest Group plc,1132,8
7043497714,Christian Aid,Christian Aid,1116,24
177855115588808,The Week UK,The Week UK,1096,33
121936349543,World Vision UK,World Vision UK,987,60
103662352102391,Family Debt Help,Family Debt Help,939,10
799576543492660,The Week Junior,The Week Junior,891,50
175338329150218,Help For Heroes,Help for Heroes,859,44
33268280976,Disasters Emergency Committee (DEC),Disasters Emergency Committee (DEC),829,108
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,794,24
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,764,26
104255571968810,Save My Vape,Save My Vape,709,22
10114144851,NSPCC,NSPCC,692,4
117476785190,Save the Children UK,Save the Children UK,638,32
220543443746,International Rescue Committee - UK,International Rescue Committee UK,610,23
7527864602,WaterAid UK,WaterAid UK,602,58
127031794038958,Blue Marine Foundation,Blue Marine Foundation,592,77
1721275931466984,The Reclaim Party,The Reclaim Party,511,12
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,505,11
453624597990055,The Separated Child Foundation,The Separated Child Foundation,483,49
145720895488822,Back Up,Back-Up Trust,449,15
108951391565231,Help to Heat,Help to Heat,426,11
40409120801,Refugee Council,Refugee Council,425,6
40952091012,Asthma + Lung UK,Asthma + Lung UK,414,4
101958682650112,ESG UK,Energy Saving Grants,397,45
139695000173,Good Energy UK,Good Energy,380,96
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,370,21
13047522725,Crimestoppers,Crimestoppers,364,36
195754307110390,Right To Life UK,Right To Life UK,359,24
167898406587045,Holiday Extras,Holiday Extras,355,2
25749647410,The Labour Party,The Labour Party,346,441
109602554296513,Your Funded Energy Solution,Your Funded Energy Solution,345,9
47612991154,Dignity in Dying,Dignity in Dying,342,44
59367068326,The Ramblers,The Ramblers,332,10
112712550420527,Ekō UK,SumOfUs,301,1
2047806148766050,Animal Equality UK,Animal Equality UK,292,8
104768005247443,Say No To WHO,Say no to WHO,279,2
200006375787,38 Degrees,38 Degrees,277,11
274651352565844,Oltco Ltd,Oltco Ltd,276,131
442816382865338,Social Security Scotland,Social Security Scotland,271,5
18933990398,Stonewall,Stonewall UK,263,25
158077247591710,Refuge,Refuge,245,36
135602823147553,Heathrow Airport,Heathrow Airport Limited,244,3
220513170893,Ripple Effect,Send a Cow,243,10
32514078659,Liberty,Liberty,241,6
246872175166,Action Against Hunger UK,Action Against Hunger UK,237,114
1738524969810037,Mission India UK,Mission India UK,229,14
100611146042662,Citizen Reach,CAN Digital Solutions Ltd,226,12
698773137204706,Give My View,Built-ID,218,9
212038972186253,Transport for London,Transport for London,218,4
114651147002520,SSE Energy Solutions,SSE,216,14
