Page ID,Page name,Disclaimer,Amount spent (PEN),Number of ads in Library
335551357288,Flor de Maria Hurtado Valdez,Flor De Maria Hurtado Valdez,190,2
462790453744032,Sutep,Sindicato Unitario de Trabajadores en la Educación del Perú - SUTEP,≤100,12
264223880347121,Lampadia Oficial,LAMPADIA,≤100,25
140765589379192,Pedro Spadaro,El Callao Contigo Pedro Spadaro,≤100,1
523337141056621,CONFIEP,CONFIEP,≤100,1
145605348814317,Centro Cultural Petroperú,Reynaldo Arturo Hermoso Chavez,≤100,2
319226058479847,Gronerth 2026,Roger Gronerth,≤100,4
111544567222627,Zósimo Cárdenas Muje - Gobernador Regional de Junín,Zósimo Cárdenas Muje - Gobernador Regional de Junín,≤100,1
200561513351250,Municipalidad Provincial de San Martín,Edgar Rios Espinoza,≤100,1
495706950531442,Pepe Feria,Pepe Feria,≤100,2
1897126257190528,Instituto Latinoamericano de Capacitaciones Jurídicas-ILCJ,ILCJ,≤100,2
173144229408518,RENIECPERU,RENIECPERU,≤100,4
103858515430316,Reforma Tributaria Perú,CooperAcción,≤100,1
121759302958701,René Chávez - El Médico del Pueblo,Somos Perú Loreto,≤100,1
235551359867840,CooperAcción,CooperAcción,≤100,1
316564475960113,Estudio Jurídico Tarazona & Asociados,Diego Alberto Isla Yengle,≤100,6
103392452334963,Municipalidad de Cayma,Crónica Producciones,≤100,4
474392346103738,RCR Red de Comunicación Regional,Red de Comunicación Regional,≤100,7
1612843852277789,Jason Colonio,Jason Colonio,≤100,2
142062936237878,Goberna,Goberna,≤100,2
1650216218535063,Oceana Perú,Oceana Perú,≤100,1
106786740963092,ADAS - Asociación para el Desarrollo Agropecuario Sostenible,Amaru Consultores,≤100,1
108612759471258,Colegio de Ingenieros del Peru CD Lambayeque,CIP CD LAMBAYEQUE,≤100,1
101382872505878,Dennis Sánchez,Dennis Sánchez,≤100,1
101053675911037,Fabri & Asociados Consultoría Política y de Mercadeo,Whilber Eugenio Huallanca Conde,≤100,1
330308820924985,Joshie,Joshie,≤100,1
100222588659884,Pedro Pablo Angulo De Pina,Pedro Pablo Angulo De Pina,≤100,1
226340004415678,Hook and Net,These ads ran without a disclaimer,≤100,1
104723341438240,EnRumbo Noticias,EnRumbo Noticias,≤100,2
368378929946448,Francis Allison Oyague,Francis Allison,≤100,1
100217619534154,PEDRO RIVA,Jonathan Martin Riva Sangama,≤100,1
101340091339173,ELAN - Escuela de Liderazgo para Adultos y Niños,Paul Renzo Soto Perez,≤100,1
233907653731511,Fuego Cruzado en Chincha,Enzo Antolin Seminario Mendez,≤100,2
389976681048925,ECMIA,Enlace Continental de Mujeres Indígenas de las Américas,≤100,2
107054517695152,Pablo Ramos - Ancón,Pablo Cesar Ramos Ocaña,≤100,1
224043818346072,LEDS LAC,These ads ran without a disclaimer,≤100,1
233996756717521,Las malcriadas,Pail Ernesto Maquet Makendoski Valdeavellano,≤100,1
1630616653863244,Vitae Educación Ejecutiva,Vitae Educación Ejecutiva,≤100,1
1497095980557287,Ideario.pe,Ideario.pe,≤100,1
687691121319854,Ernesto Álvarez Miranda,Ernesto Julio Alvarez Miranda,≤100,1
108040604918274,Napolitan consulting,Napolitan consulting,≤100,1
250852305414229,Revista VOZ - Perú,Ramon Herrera,≤100,3
107290784647450,HB Abogados,Julio Alberto Huerta Barrera,≤100,1
196140697656186,Len Corell,Ricardo Felix Coral,≤100,1
100330785132565,Saca tu cuenta,Juan Jose Garcia Chau,≤100,2
451254111731441,FETRIMAP - CGTP,Julian Alfaro Vera,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
102676922248683,Municipalidad Distrital de Yanacancha Gestión Edil 2023-2026,These ads ran without a disclaimer,≤100,1
105666946254177,La Tercera Chicama,Juan Carlos Valladolid Moreno,≤100,1
361588841122603,Vive Mi Perú,Vive Mi Perú,≤100,1
107231785611071,Noticias Piura,Noticias Piura,≤100,1
106955937499407,Yanseel Clemente Regidor Pisco 2023-2026,Yanseel Clemente Valenzuela,≤100,1
200857600643943,Intercambio,Compañía de Jesús Provincia Del Perú,≤100,1
115895401463440,Entretenimiento,These ads ran without a disclaimer,≤100,6
102471834787899,Manuel Encalada,Ing. Manuel Encalada,≤100,1
113423241733053,Group Energy Solar,These ads ran without a disclaimer,≤100,1
102922665823119,El Loncco,These ads ran without a disclaimer,≤100,1
230131832331503,Educativos Perú,These ads ran without a disclaimer,≤100,1
169260623923829,Infórmate y decide,These ads ran without a disclaimer,≤100,1
983135718420987,Visit Jiangsu,These ads ran without a disclaimer,≤100,1
82928774489,Panda Security,These ads ran without a disclaimer,≤100,1
108269868283977,Audiohistorias de Israel,These ads ran without a disclaimer,≤100,1
100956962558580,cid_celebrity_encounters808,These ads ran without a disclaimer,≤100,1
1822470024659191,NAGA Culture,These ads ran without a disclaimer,≤100,1
8428544759,Six Degrees Records,These ads ran without a disclaimer,≤100,1
117039841320523,Big Pink Youth Dialogue,These ads ran without a disclaimer,≤100,1
2279264422124393,Vibra Latina Houston,These ads ran without a disclaimer,≤100,1
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100,1
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
216741958412414,Avon Worldwide,These ads ran without a disclaimer,≤100,1
140672216015006,Oriflame,These ads ran without a disclaimer,≤100,2
1498021203828633,Poder Geopolítico,These ads ran without a disclaimer,≤100,1
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,1
