Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
532716330164048,Sole Núñez,PautaPY,2187983,47
150229055012487,UNICEF Paraguay,UNICEF Paraguay,1346999,8
1468570519872644,Santiago Peña,PRANA SA,1182943,18
110447625137045,Pilar Callizo,PautaPY,1099600,12
102963512483270,PyElige,PY Elige,905257,6
325540631525675,En La Tecla,En la Tecla,793987,9
102266292553995,Sucia Política,Diego Ricardo Ramírez,684393,9
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,621721,11
196599783696918,Efrain Alegre,Efrain Alegre,591791,45
102467002671611,Jorge Heisecke,Jorge Heisecke,550666,8
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,512445,3
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,424597,6
105796025619350,Tati Giménez Diputado 2023,Tati Giménez Diputado 2023,380674,7
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,322270,6
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,304716,4
1856745507987901,Dr. Guillermo Rodriguez Duré,Douglas Mateus Hendges,267410,3
103771265752808,Vysokolán,Stephan Vysokolán,263543,1
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,238074,15
153958777947957,Paulo Reichardt,Paulo Reichardt,212779,5
176941749043831,YAMIL ESGAIB,Yamil Esgaib,202023,3
103759862278474,Victor Miranda Py,Clicnovo,175695,4
103373961784268,Giani Ramírez,Giani Ramírez,157593,6
241512319274531,Sixto Pereira,Sixto Pereira,148951,1
100959471597014,José Antonio Galeano,José Antonio Galeano,146984,13
103681832340596,Nelson Kpeto Cano,Kpeto Cano,146543,3
1753251591598763,Dani Mujica,Celso Kevin Ramon Sánchez Florentin,132067,6
161156667809582,Leo Rubin,Leo Rubín,131406,4
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,129547,3
113351910838827,Alma Cívica,Alma Cívica,125743,7
104430091943649,Juan Manuel Del Puerto. Senador 2023,Verenis Liliana Raquel Araujo Rojas,111905,4
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,108858,3
517426394969535,Ricardo Canese,Ricardo Canese,107194,3
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,88659,4
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,87169,7
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,86819,3
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,76012,3
943824938962084,Luis Fernando,Luis Carlos Arce,75304,1
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,73529,4
102137945346781,Movimiento Ciudadanía Activa,Movimiento Ciudadanía Activa,65184,1
102171848430562,Dr. Noguera 2023,Jacinto Rafael Noguera Arzamendia,60449,4
1386037631635162,Hugo Ramírez,Nahuel Ayala Gomez,60167,2
103114005868340,Rodrigo Rios Coronel,IMAGEN DE GOBIERNO,59814,3
103207518447025,Antonio Buzarquis Cáceres,Rodney Zorrilla Ortiz,58216,1
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,54979,4
107558844100122,Pastor Filártiga,Pastor Filártiga,52049,1
105052422297773,Pedrito Gómez,Mario Alberto Velázquez Duarte,50275,1
2153366651445517,Líder Radio Tv Online,Líder Radio Tv Online,49273,1
1151984808290856,Hugo Portillo,Hugo Portillo,47797,3
237898026337131,Impacto Caaguazú- Digital.,impactocaaguazu,44832,3
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,41224,4
