Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
65929129383,Røde Kors,Røde Kors,7040,37
59143726810,Psykiatrifonden,Psykiatrifonden,4857,11
26458152911,SOS Børnebyerne,SOS Børnebyerne,4149,22
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,2948,38
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,2933,23
12787473132,Berlingske,Berlingske,2859,22
399210657232918,PlanBørnefonden,PlanBørnefonden,2844,22
72672361910,Børns Vilkår,Børns Vilkår,2626,15
167891603415958,Lederne,Lederne,2383,12
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,2317,17
55365680705,Greenpeace Danmark,Greenpeace Danmark,2233,35
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,1218,3
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1089,48
304554445813,Videncentret Bolius,Videncentret Bolius,1003,12
126543540781090,Ældre Sagen,Ældre Sagen,986,21
133707013355759,Danner,Danner,946,1
102154048301476,Lederstof.dk,Lederne,814,29
33588644626,World Animal Protection Danmark,World Animal Protection Danmark,732,4
178362315106,European Parliament,European Parliament,697,17
304554445813,Videncentret Bolius,Bolius,652,3
144965885963,Oxfam Danmark,Oxfam Danmark,613,11
867877683280051,Weekendavisen,Weekendavisen,596,13
41459763029,Socialdemokratiet,Socialdemokratiet,574,12
369336273158091,Land of Hope,Land of Hope,561,10
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,545,10
63691965101,UNICEF Danmark,UNICEF Danmark,536,2
36664432940,Amnesty International Danmark,Amnesty International Danmark,530,6
246977185497434,Plastic Change,Plastic Change,509,20
748887235210811,Obton Forvaltning A/S,Obton A/S,487,7
108041771950114,Danmarksdemokraterne,Danmarksdemokraterne,476,3
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,440,1
287306323369,Børnecancerfonden,Børnecancerfonden,429,2
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,421,13
529124290474705,Nikolaj Villumsen,Enhedslisten,388,1
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,383,8
17428770950,RÆSON,RÆSON,333,2
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,318,2
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,298,1
1684646181850363,TjekDet,TjekDet,271,1
1685020095059164,MOLSLINJEN,These ads ran without a disclaimer,270,1
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,269,5
852608988134698,Tikko,Tikko,261,4
144098125661833,Nordea Invest,Nordea Invest,258,10
494902077334290,Tuborgfondet,Tuborgfondet,258,4
