Page ID,Page name,Disclaimer,Amount spent (ZAR),Number of ads in Library
740116816003959,Western Cape Government,Western Cape Government,1732,3
136956534616,Times LIVE,TimesLIVE,1066,25
102765088210163,Action SA,ActionSA,977,14
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,816,18
133307190069756,Amnesty International South Africa,Amnesty International South Africa,722,3
6011868110,Democratic Alliance,Democratic Alliance,556,1
325113820874966,OUTA - Organisation Undoing Tax Abuse,Organisation Undoing Tax Abuse (OUTA),521,1
478479492268974,Sunday Times ZA,Sunday Times,505,5
106172744063430,The Daily Friend,The Daily Friend,444,16
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,305,2
107169379305548,TLU SA,TLU SA,285,6
119736861394881,Financial Mail,BusinessLIVE,256,27
581475018952196,Good,GOOD Political Party,246,3
1742410059361710,AwakeMzansi,Awake Mzansi,218,1
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,199,5
102516258668317,Siza Water,Fahim N Farzanah Dawood,198,3
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,182,1
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,175,6
147301545821830,Vryheidsfront Plus Wes-Kaap / Freedom Front Plus Western Cape,Vryheidsfront Plus / Freedom Front Plus,144,1
2145594122138312,Action Society,Action Society,137,3
98673036962,ROLDA,These ads ran without a disclaimer,124,5
181204251979581,NEASA,National Employers' Association of South Africa,104,2
111326403969815,DA Nelson Mandela Bay,Democratic Alliance,103,1
103278761413963,Empowering SA,Empowering SA,≤100,2
817419378298114,Herman Mashaba,ActionSA,≤100,1
446648162438519,Thisisacumen,Acumen Media Management,≤100,2
165246196904704,Sakeliga,Sakeliga,≤100,1
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100,2
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100,5
103355745426428,Councillor Carl Steenekamp,Carl Sebastian Steenekamp,≤100,1
101051196020136,Democratic Alliance Durbanville / Blaauwberg 2 Constituency,Democratic Alliance,≤100,1
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100,5
103131862424141,IZWE LETHU PARTY,IZWE LETHU PARTY,≤100,2
311936835992045,Dear South Africa,DearSA,≤100,2
144985128871748,City of Cape Town,Sanelisiwe Owethu Ntabeni,≤100,1
107548007405897,Positive Kingdom Politics - Rather Build than Break our South Africa,These ads ran without a disclaimer,≤100,1
102093685620627,Best Diplomats,These ads ran without a disclaimer,≤100,1
102591285814215,Seamocks,These ads ran without a disclaimer,≤100,3
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
142329112477770,البنك الدولي,These ads ran without a disclaimer,≤100,1
124377194285112,Jfranews - جفرا نيوز,These ads ran without a disclaimer,≤100,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100,1
112189620921967,Roisin Jones,These ads ran without a disclaimer,≤100,1
138756620064262,Fanack.com of the Middle East and North Africa,These ads ran without a disclaimer,≤100,1
107280770707238,TextSticker,These ads ran without a disclaimer,≤100,1
100432322646591,Magnom Properties,These ads ran without a disclaimer,≤100,2
106918888863637,Veterinary Sciences MDPI,These ads ran without a disclaimer,≤100,1
145752338944033,Air China,These ads ran without a disclaimer,≤100,1
312898778847834,TERRAM PACIS,These ads ran without a disclaimer,≤100,1
193159954041877,New Narratives,These ads ran without a disclaimer,≤100,2
19975077227,Interaction Design Foundation - IXDF,These ads ran without a disclaimer,≤100,1
