Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
149388985089327,L'Oréal Paris,L’Oreal Polska Sp z o.o.,6479,20
653937168081792,PZU,Powszechny Zakład Ubezpieczeń Spółka Akcyjna (PZU SA),3594,6
102931488739,Platforma Obywatelska,Platforma Obywatelska,2843,8
100947022065093,Okresowa Koalicja,Okresowa Koalicja,2819,9
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,1656,206
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,1470,28
178362315106,European Parliament,European Parliament,1431,12
182038191908977,Ministerstwo Cyfryzacji,Kancelaria Prezesa Rady Ministrów,1333,17
450781218391641,Protestuj.pl,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,1049,3
228168274881,wysokieobcasy,wysokieobcasy,995,12
57544755889,Amnesty International Polska,Amnesty International Polska,811,29
391098174296294,Super Express,se.pl,809,18
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,733,4
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,726,5
349783468716743,Włodzimierz Tomaszewski Minister ds. Samorządu Terytorialnego Poseł na Sejm,Włodzimierz Tomaszewski Minister ds. Samorządu Terytorialnego Poseł na Sejm,599,1
405326618416,Parlament Europejski - Biuro w Polsce,Parlament Europejski - Biuro w Polsce,570,3
144808095552639,ING Polska,ING Polska,542,11
339855706171439,Dobra Fabryka,Dobra Fabryka,540,7
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,502,6
513969188677442,Compassion Polska,Compassion Polska,494,10
32104614789,Greenpeace Polska,Greenpeace Polska,491,4
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,447,4
353030510177,Centrum Nauki Kopernik,Centrum Nauki Kopernik,435,44
142210712522850,Województwo Podlaskie,Urząd Marszałkowski Województwa Podlaskiego,375,1
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,329,1
142361819657439,Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej,Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej,328,1
371359310400318,Janusz Kowalski,Janusz Kowalski,325,8
142614625077,WWF Polska,WWF Polska,323,4
1646168595688590,Kujawsko-Pomorski Urząd Wojewódzki w Bydgoszczy,Kujawsko-Pomorski Urząd Wojewódzki w Bydgoszczy,271,2
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,240,12
104782925572496,Okręgowa Izba Pielęgniarek i Położnych w Słupsku,Okręgowa Izba Pielęgniarek i Położnych w Słupsku,238,8
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,234,1
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,222,4
1227194230675141,Pratia,Pratia SA,220,5
376101312892,Miasto Poznań,Miasto Poznań,195,1
256314858405394,Paweł Olszewski,Paweł Olszewski,180,4
286672948180163,Tomasz Trela,Poseł Tomasz Trela,180,1
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,180,6
1969690229933601,Fundacja Zakłady Kórnickie,Fundacja Zakłady Kórnickie,177,1
283996612400,Fundacja Nasza Ziemia,Fundacja Nasza Ziemia,177,3
406758116099067,Fundacja Kasisi,Fundacja Kasisi,177,4
230415296997772,bydgoszcz.pl,bydgoszcz.pl,173,2
1496359750659795,Michał Wójcik,Michał Wójcik,173,1
276860619087002,Sylwester Tułajew,Sylwester Tułajew,163,3
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,155,8
1495480087399256,Jacek Ozdoba,Jacek Ozdoba,155,4
101628406259500,Monyka Prince,These ads ran without a disclaimer,152,1
111275624780972,Erase Indifference,Erase Indifference,150,2
814991668621838,Norbert Kaczmarczyk,Norbert Kaczmarczyk,147,1
163064650412661,Teatr Powszechny w Łodzi,Teatr Powszechny w Łodzi,141,4
224084161035672,KRAKERS,Fundacja Wschód Sztuki,140,3
959387840744974,Bezpartyjni Samorządowcy,Ogólnopolska Federacja Bezpartyjni i Samorządowcy,138,26
107898832590939,European Commission,European Commission,138,1
292514454554454,Cartrack Polska,Cartrack Polska,137,2
378777385998461,Grupa MTP,Grupa MTP,133,7
173086948664,Infor.pl,Infor.pl,131,7
1683534065241470,OKO.press,OKO.press,129,12
1659680027600979,Bydgoski Budżet Obywatelski,bydgoszcz.pl,124,3
102759805294356,Dariusz Matecki - Radny Miasta Szczecin,Dariusz Matecki Radny Miasta Szczecin,124,3
203627442993022,Portal Oświatowy,Wiedza i Praktyka,124,2
340765409708087,Ryszard Madziar,Ryszard Madziar,123,11
187613920648,Mazowiecka Wspólnota Samorządowa,Mazowiecka Wspólnota Samorządowa,119,1
