Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,26199,4
54779960819,United Nations,United Nations with Facebook Ad Credits,23459,9
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,23053,9
2011285802526787,El Soberano,El Soberano,21598,3
112882117843391,Morena Estado de México,morenaedomex.si,19542,57
923633637651202,Morena Sí,Morena Sí,15917,39
100557755099985,Convocatorias 2023,Convocatorias 2023,15560,37
109488981975636,Chicharrón norteño,Omar Aguirre Meneses,11419,1
114249423327281,Los Reporteros MX,Los Reporteros MX,9154,2
292073374782474,Gobierno de Tlalnepantla de Baz,Municipio de Tlalnepantla,8937,4
1570135889879076,Santiago Taboada,Santiago Taboada,8344,11
837607596288104,Eliseo Fernández Montufar,Community Manager,8293,2
104680124489636,Demoscopia Digital,Demoscopia Digital,7740,39
110211745174793,Opinion Pública,Opinion Publica,7601,45
384214801745089,Samuel García,Samuel García,7432,2
103451872329701,Salvemos Miles de Vidas México,Salvemos Miles de Vidas México,7206,14
109634395756375,Save the Children México,Save the Children México,6765,13
203709812204,José Ramón Gómez Leal JR,Jose Ramon Gomez Leal,5951,10
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,5870,37
449095701815347,Salvador Zamora,Salvador Zamora,5456,5
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,5278,3
285058928236909,Mauricio Vila,Mauricio Vila,5102,26
1660634044174927,Mendoza Blanco & Asociados S.C.,"Mendoza Blanco & Asociados, S.C.",4231,1
245685942538080,VOTA Querétaro,VOTA Querétaro,3922,12
450197489139926,Jalisco Noticias,Sistema Jalisciense de Radio y Televisión,3858,29
449319475244963,Comité Directivo Estatal del PAN Chihuahua,Comité Directivo Estatal del PAN Chihuahua,3726,9
341678115934136,Movimiento Ciudadano Estado de México,Video Político,3635,4
372042876497997,Soy Informante,Soy Informante,3325,3
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,3270,4
140242770250742,La Cuarta Transformación,La Cuarta Transformación,3181,1
105459508439018,Informativo Mx,Informativo Mex,3038,1
458859544909547,DICES,DICES,2977,33
122404620204,Oxfam México,OXFAM MEXICO AC,2869,3
428903227172775,AyuntaMÉRIDA,AyuntaMÉRIDA,2651,13
100882302439369,Camino Informativo,Camino Informativo,2550,3
424354117897066,Noticias En El Punto,Noticias en el Punto,2519,3
100479802104760,El Faro del Norte,El Faro del Norte,2509,3
108407195129937,México Villarreal,Rodolfo México Villarreal Ritchie,2484,4
354326078079338,Campaigns and Elections Mexico,Mario Alberto Rivera Lagarreta,2347,31
465777803515977,Poncho Gutiérrez,Poncho Gutiérrez,2180,4
1872765882942974,Imelda Sanmiguel,Imelda Sanmiguel,2168,46
100269480525872,Data Mexico,Data Mexico,2110,11
103451872329701,Salvemos Miles de Vidas México,Juan Antonio Loredo Velasco,1970,4
108460405435270,Enbroncados,Enbroncados,1930,3
394579937307087,Marybel Villegas Canché,Marybel Villegas Canché,1902,1
106926388587850,elcuartopoder.mx,elcuartopoder.mx,1871,4
107545594505870,Perfekto,Perfekto,1843,7
108471668438894,Revolucion San Luis,DEGI,1837,31
387796290649,GNP Seguros,GNP Seguros,1832,2
56713285274,Greenpeace México,Greenpeace México,1831,8
1002725919822860,fridapop,FUTBOL SITES LLC,1826,2
361036630742937,La Política Online MX,La Política Online MX,1819,1
231602417391989,Janecarlo Lozano,Karla Paola Ocegueda Mendoza,1816,1
182127647235802,Con Morena Sí,Con Morena Si,1806,2
279469625434543,Paco Cienfuegos,Paco Cienfuegos,1768,24
108907875278989,Fraternidad y Compromiso,Fraternidad y Compromiso,1731,5
186902431388373,Homero Niño de Rivera,Homero Niño de Rivera,1707,2
695113350546657,Promoción Ciudad de México,SOME MARKETING,1700,8
105768877736080,Mérida Actual,Noticias Sureste,1678,2
985948888134129,Secretaría de Medio Ambiente de Nuevo León,Gobierno del Estado de Nuevo León,1500,2
107750608839428,Tu Colonia NL,Tu Colonia Nuevo León,1483,2
377671629054421,Polemon,Polemon,1416,2
105365702386289,Que plan en MTY,Que Plan en MTY,1407,2
110430508589150,Que Siga López,Que Siga López,1386,2
154652694604556,Ricardo Gallardo Cardona,Ricardo Gallardo Cardona,1369,2
264060497093390,Shamir Fernández Hernández,Gabriel Francisco Pedro,1334,10
952701658121166,Juan José Frangie,Juan José Frangie,1289,3
572887279531469,Román Alberto Cepeda,Román Alberto Cepeda,1279,5
206323119403212,Mario Delgado Carrillo,Mario Delgado Carrillo,1261,3
1464452090535253,Red Ciudadana,Red Ciudadana,1261,5
187288641425273,Carlos de la Fuente,Carlos de la Fuente,1204,4
101896949369261,Justicia Regia,Justicia Regia,1133,2
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,1133,2
48966795116,Amnistía Internacional México,Amnistía Internacional México,1119,5
645731535452116,FactoMétrica,FactoMétrica,1044,3
822100507825923,Secretaría de Turismo de Baja California,Secretaría de Turismo de Baja California,1041,1
259386257405548,Alejandra López Noriega,Alejandra Lopez Noriega,1032,5
208889643060921,Krishna Romero,Romero Krishna,1004,2
180425288675416,Manuel Rodríguez González,Manuel Rodríguez González,997,3
110545181905650,El Hidalguense Digital,Anabell Alanis Jurado,977,6
806858212689187,Pablo Lemus Navarro,Pablo Lemus Navarro,959,24
479751765559726,Manuel Hernández Badillo,Manuel Hernández Badillo,959,15
101540994725549,Bertin Arias.,Jose Isidro Bertin Arias Medrano,918,4
360811057341855,PAN Nuevo León,PAN Nuevo León,905,1
170761873343298,Tecutli Gómez,Tecutli Gomez,898,4
42603376541,Universidad de Guadalajara,These ads ran without a disclaimer,895,1
112507801521278,VEMO,VEMO,883,17
1545555582174942,TResearch,TResearch,859,6
1724003164500887,Daylín García Ruvalcaba,Daylin García Ruvalcaba,852,1
438264206323038,PAN Santa Catarina,PAN Santa Catarina,847,1
254852601222832,CEMEX México,CEMEX México,810,5
2059420467624770,El Tecolote Diario,El Tecolote Diario,771,1
326647354840146,Sergio Gutiérrez Luna,Sergio Gutiérrez Luna,760,4
100479299537613,Regios al Cuadrado,Regios al Cuadrado,752,1
103318515925385,Informe Regio,informe Regio,751,1
101210129467789,Primero Monterrey,Primero Monterrey,747,1
105605635657911,Al día en Monterrey,Al día en Monterrey,747,1
102863700463398,Pepe Couttolenc,Partido Verde EDOMEX,741,6
101738497976987,La Esperanza De Tamaulipas,La Esperanza De Tamaulipas,729,2
106343045542360,De la H a la S,Noticias de Hoy,723,1
1415691342026378,Fundación Carlos Slim,Fundación Carlos Slim,721,3
104191707896834,Mayab Informativo,Noticias Sureste,719,1
100432826157313,Noticias Hoy,Noticias de Hoy,719,1
