Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,63786,1
161213770567846,Operation Smile Sverige,Operation Smile Sverige,37260,14
608975645850217,Vattenfall,Vattenfall Sverige,26639,8
369122343101775,e.on,E.ON Sverige AB,17030,4
72659261793,Rädda Barnen,Rädda Barnen,13366,69
382243262003,Plan International Sverige,Plan International Sverige,13104,31
126567104406,Hyresgästföreningen,Hyresgästföreningen,11333,64
114526821939129,Arla,Arla,10222,5
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,9575,27
109886133732943,RESCUE - Sverige,RESCUE - Sverige,9404,2
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),8654,33
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,7616,1
111630258867610,Röda Korset,Röda Korset,7313,23
19746853632,Djurens Rätt,Djurens Rätt,7121,3
95735961890,Greenpeace Sverige,Greenpeace Sverige,6871,60
369582590803,Dagens ETC,ETC-tidningarna,6355,44
153270724787,Amnesty International Sverige,Amnesty International Sverige,6071,16
162985227114132,Skellefteå Kraft,Skellefteå Kraft,5593,4
186513678039755,Fortum,Fortum Sverige,5031,40
101341883359561,Matsmart Sverige,Matsmart,4294,23
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,3705,7
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,3632,44
149155351773944,SEB,Skandinaviska Enskilda Banken,3490,3
279974638809211,Oxfam Sverige,Oxfam Sverige,3429,4
59324455950,UNICEF Sverige,UNICEF Sverige,3026,4
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,3016,55
118090278221826,Erikshjälpen,Erikshjälpen,2675,6
440345132668081,UL,UL,2625,1
42676805259,Diakonia,Diakonia,2604,8
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,2483,11
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2029,28
111912817167925,Samtidigt i Sverige,Aktuellt i Politiken,1990,3
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1873,5
111699453757094,Soft Towel Games,These ads ran without a disclaimer,1665,3
98623096089,Lantmännen,Lantmännen,1555,4
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1521,8
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,1466,12
576845979156129,Techarenan,Techarenan,1343,8
190362484322035,Komlitt förlag,Emma Holmström,1277,12
