Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
102641398601897,Octafx world,These ads ran without a disclaimer,317673,1
1567614746869354,Daily Shopping,Awotidebe Oluwaseyifunmi,12682,3
191066234648103,Shehu Musa Yar'Adua Foundation,Shehu Musa Yar'Adua Foundation,7838,2
1572089193014869,DUMO Lulu-Briggs Recommended,DUMO Lulu-Briggs Recommended,7022,1
109048518007484,Vickie Irabor,Adesua Susan Kella,6192,2
100202924924063,Page 36,Page 36,4340,8
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,4326,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,3910,2
103937487661032,Readytoleadafrica,ReadyToLeadAfrica,2132,2
101229044647022,Senator Mohammed Sani Musa,Suleiman Sani Musa,1946,4
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,1663,1
106955635517175,Petroleum Industry Act and You,The Nigerian Upstream Petroleum Regulator Commission,1623,2
100383154696053,Lukaconfu vocal,Lukaconfu vocal,1601,4
105303042417997,Harmony Gardens & Estate Development Ltd,These ads ran without a disclaimer,1369,1
1600094170320323,Enormous FACTS,Enormous FACTS Magazine by MediaMall,1356,2
105580098826545,"Rev. Fr. Hyacinth Iormem Alia, PhD","Rev. Fr. Hyacinth Iormem Alia, PhD",1355,2
382672421842823,Africa International Housing Show,Africa International Housing Show,1160,1
1617885935139653,The Liberator,The Liberator,1070,1
102169824695398,Rero TV,Rero TV,1051,2
112349224687773,Kufre Ekpoh,Kufre Imo Ekpoh,1047,1
104680361991427,Hon. Mojisolaoluwa Alli-Macaulay,Omayeli Christabell Amorighoye,951,1
103018869332378,BantuPage,Ikechukwu Orji,934,1
606800679765375,Voice2RepNg,Accountability Lab Nigeria,902,1
101023076204247,Nelson Nwatu's Blog,Nelson Obinna Nwatu,860,2
581327535671884,MAAI,MAAI,753,1
119723736100630,Ala - Delight Publicity Services,Moses Oyinkuro,628,4
2088189391238837,Sheriff TV,These ads ran without a disclaimer,619,1
115633054765313,,These ads ran without a disclaimer,585,4
138007942944115,African Arguments,These ads ran without a disclaimer,557,1
498292034032140,Grundtvig Polytechnic,These ads ran without a disclaimer,557,1
100399866667930,Living Impact Christian Centre - LICC,These ads ran without a disclaimer,556,1
110043258402172,Hon. Habibu Abubakar Sambo -Imamu,Habibu Sambo Abubakar,553,1
117887047866945,Shedoh Spicy,These ads ran without a disclaimer,550,1
103056309161921,Meksmedia,Meksmedia,521,1
102406562561015,Mallam Umar Namadi,Muttaka Turaki Gujungu,516,1
100792702925766,Wakilin Gombe,Wakilin Gombe,509,2
133802223457730,ECLT Foundation,These ads ran without a disclaimer,492,1
103853195540437,Sodabe,Fawole Abiola Mary,481,1
258237094650339,Voice Of More,Adeosun Abdulwahab Adebowale,461,1
106820952234883,Professor Ngozi Nma Odu,Tamunokiri Biebele Lawrence,456,1
186299725347548,Uka theresa ngozi,These ads ran without a disclaimer,447,1
1496302847348378,Teebless,These ads ran without a disclaimer,414,1
668701066598159,مجلس حكماء المسلمين,These ads ran without a disclaimer,383,1
101813086045206,Hon. Suleiman Abdulrazak Sariki,Hon. Suleiman Abdulrazak Sariki,335,1
109366762070994,Emodah,Emodah,288,1
552536135271359,HappyOrange.NG,These ads ran without a disclaimer,261,1
2195656904092694,Lagos Irish Pub,These ads ran without a disclaimer,209,1
1651115098532429,Hajia Halima Idris,These ads ran without a disclaimer,198,1
241499009731835,Ifeanyichukwu Ibezi,Ifeanyichukwu Ibezi,177,1
110359410643137,Kasarmu a Yau,These ads ran without a disclaimer,172,1
115798340116713,Ogouniquetv,Ogouniquetv,166,1
100825722689140,destiny_automobiles_limited,These ads ran without a disclaimer,125,1
368194657215717,Times Higher Education Connect,These ads ran without a disclaimer,117,1
103018869332378,BantuPage,These ads ran without a disclaimer,109,1
102786675699969,Kogunan Gombe,Kogunan Gombe,≤100,1
110189358632507,,These ads ran without a disclaimer,≤100,1
102553809442467,raymondpetzone1,These ads ran without a disclaimer,≤100,1
113891508248179,Chi market place,Chinemere Okoro Wilfred,≤100,1
1089641091059109,Hon. Kelechi Nwogu,Fabia Benibo,≤100,1
111160730747637,Trivia Stars,These ads ran without a disclaimer,≤100,2
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,2
275892502847073,Cinema Culture Society of Ghana,These ads ran without a disclaimer,≤100,1
192696271137891,Yinka Paramole's Blog,These ads ran without a disclaimer,≤100,1
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
112968805056057,Decency Afomulueze Decency,These ads ran without a disclaimer,≤100,1
435381440344317,Dylan Ogline,These ads ran without a disclaimer,≤100,1
469201610080869,Binance,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
198454000189884,REW.ca,These ads ran without a disclaimer,≤100,1
108051631707671,TGLE CARS,These ads ran without a disclaimer,≤100,1
142329112477770,البنك الدولي,These ads ran without a disclaimer,≤100,1
15713980389,MTV UK,These ads ran without a disclaimer,≤100,1
112220134851421,Under the Sisterhood,These ads ran without a disclaimer,≤100,1
