Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
1395939193764858,Marcel Ciolacu,Partidul Social Democrat,5135,23
102025778125741,Robert Cazanciuc,Partidul Social Democrat,2881,7
291177524360702,Partidul Social Democrat,Partidul Social Democrat,2026,6
275621429636078,Fără Penali în Funcții Publice,Fără Penali în Funcții Publice,1987,2
1058116737612843,USR,Uniunea Salvați România,1645,3
321890494859228,Vlad Gheorghe,Vlad Gheorghe,1110,13
163943696987223,Ziarul Puterea,Ziarul Puterea,956,26
178362315106,European Parliament,European Parliament,945,5
1157480384268430,Partidul Umanist Social Liberal PUSL Sediul Central,Partidul Umanist Social Liberal,811,20
108295090637741,ASAP România,Fundatia The Institute,748,4
182546041796641,Costel Alexe,Costel Alexe,555,1
113009310432947,Ilie Cheșa,Ilie Cheșa,412,3
114319753592403,AFACERI.news,Trend Communication,404,6
107029625474765,Nicușor Halici,PSD Vrancea,361,4
149371012371397,Newsweek Romania,Newsweek Romania,328,5
333606539787,UNICEF Romania,UNICEF Romania,316,2
147547541961576,Council of the European Union,Council of the European Union,308,3
102743169253473,Reciclăm în România,Reciclăm în România,276,25
731035500293728,Siegfried Muresan,Siegfried Muresan,219,1
189728367297,WWF Romania,WWF Romania,217,2
1559885467641191,Râul Alb,Râul Alb,206,8
183473261723511,Ziar Piatra Neamt,Ziar Piatra Neamt,205,1
557284874779877,Mihai Coteț,Mihai Cotet,190,1
697451833786949,Mihai Polițeanu,Mihai Polițeanu,185,2
133003303786721,USR Dâmbovița,USR Dâmbovița,164,1
103971266033940,Mihai Enache,Mihai Enache,159,6
104143560936377,Irineu Darău,Birou Parlamentar Ambrozie-Irineu Darău,153,10
101971268361738,Andrei Miftode,Cabinet Parlamentar Marius Andrei Miftode,150,9
176989973158138,Guvernare.net,Guvernare.net,140,1
1161590740517881,Tomis News,Tomis News,135,8
109445158308624,De fapt,DeFapt.ro,132,2
123526378261795,Stiri Locale,Stiri Locale,127,1
219945448554768,Ministerul Investitiilor si Proiectelor Europene,Ministerul Investitiilor si Proiectelor Europene,118,3
270123713114441,Cluj Manifest,Cluj Manifest,117,1
1653699758248627,Ion ȘTEFAN,Ion ȘTEFAN,116,1
1504323906337545,Litere.net,litere.net,115,1
360828814115641,Asociatia Slujire Crestina,Asociatia Slujire Crestina,112,1
138896782840976,Biroul Parlamentului European în România,Biroul Parlamentului European în România,112,1
490181697757865,Antal Lóránt,Birou Senatorial Antal Lóránt Szenátori Iroda,112,4
1156150484398630,MozaiQ,MozaiQ,110,4
104842045659467,REPER Cluj,REPER Cluj,109,1
104417752138292,Claudiu Târziu,Claudiu Târziu,108,2
1871260176434584,USR Ilfov,USR Ilfov,108,1
101340741758468,Radu Pescar,Radu Pescar,107,4
201835610228573,PNL Câmpulung,PNL Arges,107,2
104477911460614,Adrian Giurgiu,Adrian Giurgiu,104,3
110665943772240,Virgil Pirvulescu,Virgil Pîrvulescu,102,1
113285397117325,Brian Cristian,Brian Cristian,≤100,2
1600886623504873,PressOne,Press One Media SRL,≤100,1
101773278158392,Drobeta Turnu Severin - Știri,Drobeta Turnu Severin - Știri,≤100,6
337159212964962,Ziua de Cluj,Ziua de Cluj,≤100,1
111105537419564,Oana Murariu,Oana Murariu,≤100,2
260365460647855,Mircea Geoana,Mircea Geoana,≤100,1
356582831057941,Cristian Matei,Cristian Matei,≤100,2
293705614001972,Ileana Cristina Dumitrache,These ads ran without a disclaimer,≤100,1
1560147330888040,Winkler Gyula,Winkler Gyula,≤100,3
181221645364365,Carmen Avram,Carmen Avram,≤100,3
987000488084806,USR Argeș,USR Argeș,≤100,1
486358554821325,Sergiu Bîlcea,Sergiu Bîlcea,≤100,1
106098884636145,ADI Deșeuri Bistrița-Năsăud,ADI Deseuri Bistrita-Nasaud,≤100,1
827831393930594,Alin Ignat,Alin Ignat,≤100,1
883243308450205,Costin Răsăuţeanu,Costin Răsăuţeanu,≤100,1
105131372029305,Forța Dreptei - Ilfov,Romanii Trebuie Sa Stie,≤100,12
1658924257659048,USR Sector 3,Partidul Uniunea Salvați România - Filiala Sector 3,≤100,1
1046576302107963,Ciprian Serban,Ciprian Serban,≤100,3
1128229287275038,Silvia Dinică,Silvia Dinică,≤100,2
321896004518929,Ioan Mang,Ioan Mang,≤100,2
979547832069760,PNL Galati,PNL Galati,≤100,1
104369154745548,Diana Stoica,Diana Stoica,≤100,2
1686742604878064,Erdélyi Magyar Szövetség - Bihar Megye,Bihar Megyei Néppárt,≤100,2
1498149113813076,Florin Cîţu,Florin Cîţu,≤100,2
1634415100191327,Oana Marciana Özmen,Oana Marciana Özmen,≤100,2
275718032506812,Oana Bulai,Bulai Oana Gianina,≤100,1
348610102203573,Radu Miruţă,Radu Miruţă,≤100,2
110401986983638,Daniel Blaga,Daniel Blaga,≤100,2
747983061916032,Átlátszó Erdély,Átlátszó Erdély,≤100,5
1780528075550888,USR Vrancea,Uniunea Salvați România - USR,≤100,1
360184320712594,Raluca Turcan,Partidul Naţional Liberal,≤100,8
118907724465875,Ziand Events,Ziand Events,≤100,2
1385405838141456,USR Prahova,USR Prahova,≤100,1
103476525982688,USR Ploiești,USR Prahova,≤100,1
552203444833617,e.on,These ads ran without a disclaimer,≤100,1
435614816576664,Claudiu Maior,Claudiu Maior,≤100,2
1506702476266241,PSD Municipiul Bistrița,PSD Municipiul Bistrița,≤100,2
103359025738044,Justice Initiative Romania,These ads ran without a disclaimer,≤100,1
1876727935882404,Bogdan Bola,Bogdan Bola,≤100,1
113299893923817,USR Popești-Leordeni,Partidul Uniunea Salvati Romania,≤100,1
698760586929790,USR Constanța,USR Constanța,≤100,2
1024698440918384,Gheorghe Valentin Rotar - Primar,Gheorghe Valentin Rotar - Primar,≤100,2
177708185581280,Erdélyi Magyar Szövetség,Erdélyi Magyar Szövetség,≤100,2
1164341813627057,Maria Gabriela Horga,Maria Gabriela Horga,≤100,4
106168611021968,Alexandra Oană,Alexandra Oană,≤100,2
106958054809964,Radu Perianu,Radu Perianu,≤100,1
412140715514446,Florin-Alexandru Alexe,Florin-Alexandru Alexe,≤100,1
215328865181171,Borboly Csaba,Borboly Csaba,≤100,1
1145522045624751,Filip Havarneanu,Filip Havarneanu,≤100,2
254771308032377,Cosmin Andrei,Cosmin Andrei,≤100,1
139292873479110,Florin Oancea,Florin Oancea,≤100,2
104137401171119,USR Pantelimon,Uniunea Salvati Romania,≤100,1
708767705922205,Eurotrans Alapítvány,Eurotrans Alapítvány,≤100,5
103164392708198,Alexandru Neagu,Alexandru Neagu,≤100,1
174291436685142,Gabriel Valer Zetea,Gabriel Valer Zetea,≤100,5
110714784883015,Bogdan Dumea,Bogdan Dumea,≤100,1
105371064626304,Romeo Dunca,PNL Caras Severin,≤100,1
107066808189586,Panorama.ro,NEWBIZ ONLINE PUBLISHING S.R.L.,≤100,1
108131401342424,Adrian Vigheciu,Adrian Vigheciu,≤100,1
225783874101141,Institutul pentru Politici Sociale,Institutul pentru Politici Sociale,≤100,4
1633054980268917,Daniel Ciungu,Daniel Ciungu,≤100,1
113059893868435,Adrian Tudor - Primar Târgu Jiu,Adrian Tudor - Primar Târgu Jiu,≤100,3
138013066338332,Asociația Umanistă Română,Asociatia Umanista Romana,≤100,1
274364459598604,Sindicatul Naţional Sport şi Tineret,Sindicatul Naţional Sport şi Tineret,≤100,1
821269587938298,Alina Gorghiu,Alina Gorghiu,≤100,1
100154552860227,Alina Sperlea,Alina Sperlea,≤100,4
163950740830769,Gaz De Romania,Gaz De Romania,≤100,3
291132089193,Greenpeace Romania,Greenpeace Romania,≤100,1
185088338177066,PNL IASI,PNL IASI,≤100,1
374979375984476,Cetățeanul.net,Cetățeanul.net,≤100,1
458397014327039,Adrian Mocanu,Adrian Mocanu,≤100,1
568228499905015,Liga Studenţilor - LS IAŞI,Liga Studenților (LS IAȘI),≤100,2
100181882762169,Platforma de mediu pentru București,Fundația Comunitară București,≤100,1
600025356762034,Carina Pflege Locuri de munca Germania,Olimpia Schugar,≤100,2
1723480164579572,USR Brașov,USR Brașov,≤100,1
106520174672768,Cosmin Tabără,Cosmin Tabără,≤100,2
160699447395598,Saptamana in Oltenia,Saptamana in Oltenia,≤100,1
103640708229788,Laurențiu Marin,Laurențiu Marin,≤100,2
2443020582586584,Romania Eficienta,Romania Eficienta,≤100,2
119062894525176,Coridor deplasări nemotorizate pentru agrement: Centru - Insula de Agrement,S.C. EFFECT DESIGN S.R.L.,≤100,1
110137077322546,Kovács Mihály Levente,Kovács Mihály Levente,≤100,1
102106432515274,Partidul Patriotilor,Partidul Patriotilor,≤100,1
645101239003165,USR Bragadiru,USR Ilfov,≤100,1
109696355048205,Sens Politic,Fundația Corneliu Coposu,≤100,1
107669378478704,Zăgrean Ioan,Zăgrean Ioan,≤100,2
108723169291363,Daniel Suciu,Partidul Social Democrat,≤100,1
101521905891035,Lucian Alba,Lucian Alba,≤100,1
502286776502999,Ziarul Timpul,Ziarul Timpul,≤100,3
100491781650498,Premierul Nostru,Premierul Nostru,≤100,2
1499267697060837,Orașul Teilor,Orașul Teilor,≤100,2
474481680018003,Bogdan Toader,PSD Prahova,≤100,2
102410783138358,Anuntul Telefonic,Anuntul Telefonic SRL,≤100,2
116657837994402,Partidul Câmpina Curată,Partidul Câmpina Curată,≤100,5
799949990211564,Ioana Ramona Bruynseels,Ioana Ramona Bruynseels,≤100,1
106075378244914,Tomis Tv,Tomis Tv,≤100,2
1724781964475116,Lavinia Cosma,Lavinia Cosma,≤100,3
110857777744699,Andrei Cazacu,Andrei Cazacu,≤100,2
1028428697211383,USR Sibiu,USR Sibiu,≤100,1
103294104428366,Cezar Dragoescu,Cezar Dragoescu,≤100,1
104303254861007,Petre Enciu,Petre Enciu,≤100,2
101462959574536,Agrocentrala,Agrocentrala,≤100,2
108124730689140,Raul Olajos,Raul Olajos,≤100,2
113510423782476,Diana Baciuna,Diana Baciuna,≤100,2
1167483569966107,Primăria Municipiului Satu Mare / Szatmárnémeti,Primăria Municipiului Satu Mare / Szatmárnémeti,≤100,2
111281564109712,Zakariás Zoltán,Erdélyi Magyar Szövetség,≤100,1
174794259264098,FDP - Protagoniști în educație,Asociația FDP - Protagoniști în Educație,≤100,4
110479207242174,Dan Alexandru Tică,Dan Alexandru Tică,≤100,1
153754291326316,Calea Europeană,European Media Connections,≤100,1
111190480252428,Radu Molnar,Radu Molnar,≤100,10
1458276387779220,Forța Dreptei Vâlcea,Forța Dreptei Vâlcea,≤100,1
491846097539946,RADU CĂLIN,RADU CĂLIN,≤100,1
1195604040605186,USR Harghita,Partidul Uniunea Salvati Romania-Filiala Harghita,≤100,2
1460571894265803,USR Sector 5,Uniunea Salvați România,≤100,1
111568014776093,Stefan Cojanu,USR Ilfov,≤100,3
660854010634356,PSD Cernavoda,PSD Cernavoda,≤100,1
1668078800161073,Alexandru Gâdiuță,uniunea salvati romania,≤100,1
100283236029049,Scutul.ro,Scutul.ro,≤100,1
312300282808478,Constanța MEA,Constanta MEA,≤100,1
1653726584879481,Mihai Fifor,Fifor Mihai,≤100,1
101170469166841,Florian Sirca,Florian Sirca,≤100,2
341681143137627,Bíró Barna Botond,Bíró Barna Botond,≤100,2
111683464064929,Sergiu Mihalcea,Sergiu Mihalcea,≤100,1
114178404899781,Volt București,Volt București,≤100,1
401741783276003,Marius Pașcan,Marius Pașcan,≤100,2
106086271013479,Marius Dulce,Dulce Marius Grigore,≤100,2
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,1
2064288360250441,Andres Speditions,ANDRES SPEDITIONS SRL,≤100,1
101763692272709,Avocat Ciuchi Elena-Corina,Cabinet de Avocat CIUCHI Elena-Corina,≤100,7
279506398903505,PNL Sector 1,PNL Sector 1,≤100,1
106543571883873,Forța Dreptei - București,Forța Dreptei - București,≤100,1
