Page ID,Page name,Disclaimer,Amount spent (VEF),Number of ads in Library
37896015468,"Embajada de los EE.UU., Venezuela",an advertiser in Venezuela,10250000,3
103302635921424,Juan Carlos Zamora,an advertiser in Venezuela,2500000,1
102909028767557,Nabil Maalouf,an advertiser in Venezuela,2500000,1
106148639105580,,These ads ran without a disclaimer,1387501,1
106297255064534,Julio Fuenmayor,an advertiser in Venezuela,750000,1
82928774489,Panda Security,These ads ran without a disclaimer,551925,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,430484,2
420916501408724,Smart City Expo Latam Congress,These ads ran without a disclaimer,125730,1
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100,2
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100,1
114184975000819,Unexplained Beasts,These ads ran without a disclaimer,≤100,1
102998939765184,Persian bms,These ads ran without a disclaimer,≤100,1
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100,1
84739343457,Motor.es,These ads ran without a disclaimer,≤100,1
115693791505455,岛屿农场游戏,These ads ran without a disclaimer,≤100,2
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,1
109192571757090,dnablock.ai,These ads ran without a disclaimer,≤100,1
240252446158200,PainCast,These ads ran without a disclaimer,≤100,1
450767021757580,Gilberto Atencio,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
124275457632741,ElectronicSpecifier,These ads ran without a disclaimer,≤100,1
771462172882741,OnePath Network,These ads ran without a disclaimer,≤100,1
108269868283977,Audiohistorias de Israel,These ads ran without a disclaimer,≤100,1
134331253305084,ITI International Team for Implantology,These ads ran without a disclaimer,≤100,1
1477738419177340,Carlos Peña RD,These ads ran without a disclaimer,≤100,1
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100,1
