Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
102920705902552,Wares Stocks Ltd.,These ads ran without a disclaimer,8920,9
121843141182573,Ayala Corporation,Ayala Corporation,8310,1
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,6175,5
115769773456162,Political Circus of the Philippines,PBJ Mediaworks,5877,3
495629064258114,Lolita Karen Javier,Amor U. Nacional,5647,7
108275365284886,Doc Tony Golez,Para Sa Bayan,5446,5
107853288892129,Don Artes,RAM,5073,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,4934,2
110906614080083,Ang Realidad PH,Clutchmedia,4528,2
115419768085260,Lokal,Lokal,4192,3
1800060156967104,Pili City,Erin Magsayo Vargas,4023,2
100155158432600,The Health Center PH,The Best Healthctr Hub Ph,3281,3
1566478310240623,Francis Tolentino,Francis Tolentino PH,3094,24
109322002065194,EKIS,EKIS,2773,26
107768512296982,Century Tuna Saving Our Seas,Jessa Charvie Gomez Ganongan,2440,6
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2144,1
330818486937353,John Dalipe - Page,John Dalipe - Page,1986,4
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",1814,1
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,1645,3
547821942058909,Pilipinas Today,WFPH,1637,15
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,1626,6
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,1570,8
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,1487,6
105929115643626,Cong. Caroline Tanchay,Cong. Caroline Tanchay,1439,2
100170811672425,Pilipinas Today Kyusi,WFPH,1301,14
166107624078770,Camanava News,CAMANAVA News,1300,9
107701168822758,Aksyon TV,Aksyon Demokratiko,1265,2
101292275353483,Philippine Daily Inquirer,These ads ran without a disclaimer,1246,1
1387404457997862,Cong Bingo Matugas,Cong Bingo Matugas,1124,4
100985303377,Valenzuela City,Valenzuela City,1069,2
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,987,2
163550757135020,News5,News5,965,6
138279376537685,Bebot Rodriguez,Jocelyn Bautista Rodriguez,869,2
1922749344643532,The World Tonight,The World Tonight,863,8
100262295333622,USWAG Ilonggo Party-list,USWAG Ilonggo Party-list,842,2
103401515144127,Atty. Migs Nograles,Atty. Migs Nograles,812,28
220125414691980,Philusa Corporation,Philusa Corporation,792,2
1485006188181879,WES Gatchalian,WES Gatchalian,761,1
150375428333135,OPAPRU,OPAPRU,704,1
100107185753805,Rep. Claudine Bautista,Rep. Claudine Bautista,702,3
2103172176611007,Aksyon Demokratiko,Aksyon Demokratiko,701,3
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,693,12
565225540184937,CGTN,These ads ran without a disclaimer,683,3
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,639,3
290009901573686,SK Federation of Pagbilao,Josie Irma Roqueza Luce,624,2
105646971599355,Surigao Viral Issues,Surigao Viral Issues,622,3
109867628173478,Ronin Leviste,Marizelle Villanueva Cereneo,613,10
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Mae Madelaine Galamay Danao,588,4
223618785182273,Pilipinas,WFPH,584,7
675526249465359,Rolando A. UY,Jerome L. Jungco,578,2
705660422953865,About Metro Pacific,WFPH,554,6
112952897079549,Energy Development Corporation,Energy Development Corporation,546,5
956992934491805,Jaye Lacson-Noel,Jaye Lacson-Noel,537,3
100562967966954,Radyo BAHIN,WFPH,528,5
484351918424947,Lagablab LGBT Network,Saira Galano Pambid,517,1
102520795250344,Thinking Surigaonon,Thinking Surigaonon,500,1
100613639077658,Councilor Jomil Serna,Friends and Supporters of Jomil Serna,478,1
282619263537551,I Choose #MalayaAkongMaging,I Choose #MalayaAkongMaging,452,4
333701057319933,MAYOR RAJIV ENAD,David Tapales Ramos,448,3
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,425,2
108716480730147,Cong Jing Paras,Cong Jing Paras,397,3
104955062184489,BBM Movement,UEEI Consorcia Inc,377,1
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,373,3
578216155668052,"Councilor Roger John ""RJ"" Fariñas",Roger John Caballero Farinas Ii,327,1
231715557511650,Solo Parents,Polsure,319,1
445600182298314,Think Big Taguig,These ads ran without a disclaimer,318,1
101082242758012,Asenso News Iligan City,Asenso News Iligan City,296,2
254225618540932,Love ng QC si Teacher,Polsure,294,1
1332938170076882,Tatak QC,Polsure,292,1
102965912000814,Congressman Hori Horibata,Congressman Hori Horibata,281,1
110529111699411,PhilNews24,Polsure IT Services,271,1
102149044584904,Iparush kay Paras,Iparush kay Paras,260,3
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,227,4
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,225,1
186667502068528,Larry De Costa,WFPH,224,3
110865933824068,United San Isidro,United San Isidro,221,1
279292210553771,Protect the Verde Island Passage,"Center for Energy, Ecology, and Development",209,1
325780477966356,Geo 24/7,Energy Development Corporation,203,2
105969951219886,Sibika.ph,Philippine Business for Education Inc.,198,2
102096659031494,Cong. Arnan C. Panaligan - House of Representatives,Cong. Arnan C. Panaligan - House of Representatives,192,3
1669303526443380,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,Diomar Dizon Lagunero,189,1
107463358538636,planetGOLD Philippines,planetGOLD Philippines,188,3
406656099381045,Jose Ma Montelibano's Blog,Jose Ma. Locsin Montelibano,182,1
104084935695718,Digital Pinoys,Digital Pinoys,178,1
1424468067858949,Vice Justin Gatuslao,Justin Dominic Silos Gatuslao,177,1
558694637671776,Congressman  Pantaleon Alvarez,Congressman  Pantaleon Alvarez,175,1
601139760220755,Pilipinas TODAY.,Pilipinas TODAY.,172,2
109988295130495,NGA 911 PH,NGA 911 PH,168,1
212808672071102,MWSS Regulatory Office,MWSS Regulatory Office,161,1
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,155,1
438159769566830,EDC BINHI,EDC BINHI,151,1
103206424893248,Davao Consumer Movement,Davao Consumer Movement,138,1
157566977640144,"7Core Communications, Inc.","7Core Communications, Inc.",138,1
701517253228758,DOSTv,DOSTv,137,2
505887912898325,Positive Energy,Energy Development Corporation,134,1
115119824858240,Sign Together,These ads ran without a disclaimer,133,1
102203275921536,Cong. JC Abalos,Cong. JC Abalos,132,1
100108226244136,PH 24 ORAS,The Message Booster Enterprise,130,1
308668033138598,"Vice Mayor Angelito ""Totie"" Lazaro Jr.",Sammy Figura Grubanzo,130,2
1513598595608136,Konsehal Phillip Yerro Kimpo,Phillip Jr Yerro Kimpo,126,3
105537992506657,Mayor Esmie Pineda,Mayor Esmie Pineda,125,1
104894502421974,PH Biz Forum,The Message Booster Enterprise,121,2
100305568984268,EdukNaman,Philippine Business for Education Inc.,118,1
1391024644348015,GuardianPh,"7Core Communications, Inc.",115,2
106219125482934,"Vice Mayor J. Melchor Quitain, Jr.",Melchor Jr. Bumpus Quitain,114,1
108644901632249,KIENT's - The Key To Success,Laica D. Jarandilla,114,1
257830240980106,Ronnie Dadivas,Roxas City United,114,1
269175894020945,Pilipinas Today,WFPH,108,1
428054697234720,Institute for Climate and Sustainable Cities,Institute for Climate and Sustainable Cities,108,1
374004705980904,Philippine Business for Education,Philippine Business for Education,101,1
104123408073601,"Nikki Prieto-Teodoro, Philippine Special Envoy to Unicef",Maria Lourdes Acosta Gammad,≤100,1
1647474828693396,Bong Go,Bong Go,≤100,1
451662421575725,Office Of Councilor Ronnie Acuña,Ronnie Santos Acuña,≤100,1
222345887828926,CEAP,CEAP,≤100,1
104158859260854,The Bohol Marites,The Bohol Marites,≤100,1
684717488321242,Future Bridging Leaders Program,Future Bridging Leaders Program,≤100,1
114540208900132,Erico Aris Aumentado,Erico Aris Aumentado,≤100,1
106066225014933,Board Member Dindo V. Dysico,Ferdinand Villaruz Dysico,≤100,1
108642343902560,Fight4Freedom Philippines,These ads ran without a disclaimer,≤100,1
111303025104461,Yarn ang Pinoy,The Message Booster Enterprise,≤100,1
103679252545648,Obrero Pilipino,The Message Booster Enterprise,≤100,1
1058962734159503,"Gov. Rogelio ""Ruel"" D. Pacquiao - Sarangani Province",Chris Yurong Perpetua,≤100,1
366797844060990,Now You Know,Now You Know,≤100,1
107709755469083,Bayan ng Magigiting,The Message Booster Enterprise,≤100,1
104595105786231,Pinoy OFW Network,The Message Booster Enterprise,≤100,1
106336994957376,Konsehal Prescilla Gina David Magbuhos - Public Servant,Prescilla Gina David Magbuhos,≤100,1
100173486265813,Malayang Pilipinas,The Message Booster Enterprise,≤100,1
100136438865259,Ako Volunteer - BBM SARA,Volunteerism Initiative,≤100,1
888775471252534,Vice Mayor Jeffrey Ganzon,Ailalay,≤100,1
146152528747570,SL Agritech Super Hybrid Rice Seeds,Ebenezer Famorcan Basco,≤100,1
101726075086081,Chesca Persia,Chesca Persia,≤100,1
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,≤100,1
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100,3
104988244674974,Mobility Awards,The Climate Reality Project Philippines,≤100,1
