Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
103907495935157,צו חירום,צו חירום,6895,41
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,2073,2
107926607591864,זוּלת - לשוויון וזכויות אדם,זוּלת - לשוויון וזכויות אדם,1176,6
128641160502301,גלובס - Globes,גלובס - Globes,1137,1
377161539406940,רפי סער,רפי סער,1132,5
160175817353648,האקדח על שולחן המטבח,האקדח על שולחן המטבח,1077,5
159416337497662,Nir Barkat - ניר ברקת,NIr Barkat,1024,5
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,968,6
429184557235927,בצלאל סמוטריץ',בצלאל סמוטריץ,951,24
114777898543659,Docaviv דוקאביב,Docaviv,859,12
115028251920872,זהבה גלאון Zehava Galon,צו חירום,847,4
100900832922166,אחים לנשק-לוחמים ולוחמות במסע להצלת הדמוקרטיה,Michal Even,786,7
153664638161877,מתן דיל- Matan Dil,מתן דיל,736,5
343675698989847,חברת החשמל לישראל Israel Electric Corporation,"חברת החשמל לישראל בע""מ",736,6
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,713,9
204780362875106,מקור ראשון,מקור ראשון,686,90
110917020553426,Ari Shavit - ארי שביט,Ari Shavit - ארי שביט,653,27
106057988971053,אלי כהן - Eli Cohen,אלי כהן - Eli Cohen,629,4
141721971504,Histadrut - ההסתדרות החדשה,Ricki Bar,618,2
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,581,39
104222621115858,הביטחוניסטים,הביטחוניסטים,501,9
213801788683219,עיריית ראש העין,עיריית ראש העין,498,1
1678753882355496,איגוד העובדות והעובדים הסוציאליים,איגוד העובדות והעובדים הסוציאליים,481,1
870129976377104,הנהגת ההורים הארצית,דרור יהב,477,3
662721113760589,TheMarker Labels,TheMarker Labels,470,4
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",439,24
103428925850338,אבי סלמה - נתניה,Avi Slama,417,2
114429471587565,"יפעת עובדיה לוסקי - יו""ר קק""ל",קרן קימת לישראל,406,1
114355804884727,רונן דגמי לראשות המועצה האזורית יואב,digibird,404,2
137449656335533,Amnesty International Israel,Amnesty International Israel,391,22
1432282697015880,הסתדרות הפועל המזרחי,הסתדרות הפועל המזרחי,388,4
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,387,2
116563891775107,עיריית פתח תקווה,עיריית פתח תקוה,384,10
219091481560790,מרים פיירברג - איכר,נתניה אחת,366,3
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",366,6
1073548259341247,לובי 99,לובי 99,363,3
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,357,22
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",347,3
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,345,3
704953553224965,Вопросы гражданства и статуса в Израиле. Адвокат Александр Френкель,Alexander Adv,335,2
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,326,4
103851895179872,אמהות לביאות,Nataly Milner,319,2
1040192852853323,منصور عباس - Mansour Abbas,منصور عباس - Mansour Abbas,316,2
358391697641207,מחוז דרום - לשכת עורכי הדין,מחוז דרום - לשכת עורכי הדין,306,8
161648040544835,יצחק הרצוג - Isaac Herzog,יצחק הרצוג - Isaac Herzog,301,1
175285029214345,הציונות הדתית,ציונות דתית,291,2
213430839923,תמי4 שטראוס מים,These ads ran without a disclaimer,291,4
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,290,11
100978407934166,תנועה ישראלית,Israeli Movement,289,14
103979465980614,מתווה העם,מתווה העם,286,2
114543286929553,אירועי תרבות בספרייה הלאומית,הספריה הלאומית,277,3
192541507907086,פרשקובסקי,These ads ran without a disclaimer,276,4
849824028408565,תנועת אם תרצו,תנועת אם תרצו,276,10
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,275,5
500238833397356,ציפי ברנד,ציפי ברנד,265,5
936130799779065,עו״ד אלברט טייב בשביל הכפר,עו״ד אלברט טייב בשביל הכפר,262,4
426502237384307,מפלגת יש עתיד,מפלגת יש עתיד,252,2
698427173532872,חופות - מבית השגחה פרטית,חופות,245,1
147748795257795,אחריי,אחריי,240,4
199381213757428,שי קינן - shai keinan,שי קינן - shai keinan,233,6
632806616739261,איציק רוכברגר 2023,איציק רוכברגר 2023,231,1
723141737847411,ראובן לדיאנסקי,ראובן לדיאנסקי,228,2
160178307760913,מחזקים,מחזקים,221,4
219256864871723,Lea Fadida לאה פדידה,Lea Fadida לאה פדידה,221,3
554308731366675,محامون من أجل إدارة سليمة - Lawyers for Good Governance,lawyers for good governance,218,20
1372218169585611,"איתי מתיתיהו - סגן ראש עיריית ראשון לציון, מחזיק תיק הצעירים והנוער",Itay Matityahu,217,1
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",217,7
403470203161681,"קרן רש""י - Rashi Foundation","קרן רש""י לצמצום פערים חברתיים",217,3
256546887847232,עיריית רמת גן,עיריית רמת גן,214,6
421210797920379,מועצה אזורית בנימין,מועצה אזורית בנימין,212,1
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",212,6
1374763189510186,עיריית נתניה,These ads ran without a disclaimer,205,1
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,198,4
251119721945461,אופיר סופר - Ofir Sofer,אופיר סופר - Ofir Sofer,194,6
261635271159245,Hadad Roth Shenhar & Co Law,These ads ran without a disclaimer,193,1
128753804569169,"עו""ד רחל פרץ גלם","עו""ד רחל פרץ גלם",190,6
150003831696805,Tsofen  تسوفن   צופן,Tsofen تسوفن צופן,188,2
105585242501829,הסיפור המשותף,Unik,187,12
108787681841168,רישיון נשק בקליק,Michael Michel Levi,184,1
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,178,4
248723598607259,ארגון בזכות,Bizchut,175,9
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,172,2
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,171,38
143563882388180,עיריית אשקלון,עיריית אשקלון,170,2
100585238528895,לובי המיליון,One Million Lobby לובי המיליון,169,3
151429721541665,Dan Illouz -  דן אילוז,Dan Illouz -  דן אילוז,167,3
174270389949755,ישראל גנץ - Israel Ganz,מועצת בנימין,162,1
347519992380551,אביעד סיני לראשות מועצת פרדס חנה כרכור,אביעד סיני לראשות מועצת פרדס חנה כרכור,161,2
425125127838975,צריך עיון,iyun,161,8
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",155,2
1633801720194315,מועצה מקומית פרדס חנה כרכור,מועצה מקומית פרדס חנה כרכור,144,3
200480966638039,Supremacy 1914,These ads ran without a disclaimer,144,2
1457440094475905,Stav Shaffir סתיו שפיר,Stav Shaffir סתיו שפיר,143,3
103183301914371,כוח של אמא,Nataly Milner,142,2
104507095974550,שלמה ששון מנסורה לראשות מועצת מעלה יוסף,שלמה ששון מנסורה,141,1
