Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
151159271594797,Systembolaget,Systembolaget,20607,3
126567104406,Hyresgästföreningen,Hyresgästföreningen,17516,41
608975645850217,Vattenfall,Vattenfall Sverige,11866,30
109886133732943,RESCUE - Sverige,RESCUE - Sverige,9963,3
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,9778,10
369582590803,Dagens ETC,ETC-tidningarna,9412,36
114526821939129,Arla,Arla,8650,8
122854408319,Hjärt-Lungfonden,Hjärt-lungfonden,8373,29
161213770567846,Operation Smile Sverige,Operation Smile Sverige,7808,11
382243262003,Plan International Sverige,Plan International Sverige,6009,14
72659261793,Rädda Barnen,Rädda Barnen,5592,38
643137272398136,Sverige för UNHCR,Sverige för UNHCR,5440,14
122074554119,EU Social,EU Social,5409,6
162985227114132,Skellefteå Kraft,Skellefteå Kraft,5187,10
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),5181,34
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,4901,46
111630258867610,Röda Korset,Röda Korset,3922,24
111699453757094,Soft Towel Games,These ads ran without a disclaimer,3436,4
186513678039755,Fortum,Fortum Sverige,3394,31
890888971075662,Stockholm Exergi AB,Stockholm Exergi,3134,2
95735961890,Greenpeace Sverige,Greenpeace Sverige,3113,24
314872662206,Ekonomifakta,Ekonomifakta,3064,93
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,2576,5
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,2537,4
42676805259,Diakonia,Diakonia,2388,9
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2245,22
106579105171694,ETC nyhetsmagasin,ETC Media AB,2107,2
59324455950,UNICEF Sverige,UNICEF Sverige,2106,27
178193355556765,Nordström Assistans AB,Nordström Assistans AB,1985,4
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,1777,3
379686162129542,Svea Bank,Svea Ekonomi,1741,11
110813562940,Vision,Vision,1698,1
178362315106,European Parliament,European Parliament,1562,10
19746853632,Djurens Rätt,Djurens Rätt,1478,3
473986345974754,Njutafilms & Studio S (Bio),Njutafilms & Studio S (Bio),1437,4
1757191391203190,Proethos fond,Proethos AB,1393,8
195379633820701,Svenskt Kött,Svenskt Kött,1342,13
279974638809211,Oxfam Sverige,Oxfam Sverige,1211,5
170211353124087,Centerpartiet i Stockholm,Centerpartiet i Stockholm,1147,3
153270724787,Amnesty International Sverige,Amnesty International Sverige,1002,9
219410318157271,Läkarmissionen,Läkarmissionen,987,1
223302541061447,Nema Problema,Nema Problema,985,28
8040892957,Socialdemokraterna,Socialdemokraterna,978,9
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,902,12
809338299217333,Svenska Epoch Times,Svenska Epoch Times,876,3
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,764,19
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,748,14
109609604086656,Vejpkollen.se,Vejpkollen.se,709,3
989752884508948,Muharrem Demirok,Centerpartiet,649,1
166406746310,Resumé,Resumé,615,2
91217182731,Nordiska museet,Nordiska museet,608,9
237146235237,Timbro,Tankesmedjan Timbro,600,50
1267325956645384,Bonzi,Bonzi,546,2
328754490337,Vårdförbundet,Vårdförbundet,546,20
103296115466644,Skattenytta,Kommissionen för Skattenytta,541,8
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,498,3
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,497,11
100650935646,Skiftet,Skiftet,496,3
732284166977797,Odlarna.se,Odlarna.se,495,4
356032977210,Vi-skogen,Vi-skogen,488,12
181590825305317,COWI Sverige,COWI Sverige,460,14
312084019369,Dagens Medicin,Dagens Medicin,455,1
273053169937029,ClimateHero,ClimateHero,412,7
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,403,1
539297539496434,Dagens Samhälle,Dagens Samhälle,381,1
239855722130,Nyhetsmagasinet Fokus,Fokus,381,13
965458110149319,Byggindustrin,Byggindustrin,356,1
245214805905370,Konkret,Opulens Förlag AB,355,4
190164254402843,FKP Scorpio Sverige,FKP Scorpio Sverige,353,2
1402657726653154,Hallå konsument,Konsumentverket,352,6
899603916845362,JAG Personlig assistans,JAG Personlig assistans,335,5
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,324,13
1633181116933852,SvD Junior,SvD Junior (SvD),314,18
87535551716,Världskulturmuseet,Världskulturmuseerna,309,2
1042091032500520,Kvartal,Kvartal,307,5
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,306,1
473182566110689,Inre Kraft - Personlig Assistans & Hemtjänst,Inre Kraft - Personlig Assistans & Hemtjänst,296,1
255288010153,Sida - Styrelsen för Internationellt Utvecklingssamarbete,Sida - Styrelsen för Internationellt Utvecklingssamarbete,289,4
1495636290691848,Vänsterpartiet Stockholms stad,Vänsterpartiet Stockholm stad,287,5
290735261080438,Moderaterna i Göteborg,Moderaterna i Göteborg,286,1
110752522319286,Volontärbyrån,Volontärbyrån,285,5
190125911027266,Akademikernas a-kassa,Akademikernas a-kassa,271,1
110605492300,RFSL,RFSL,254,2
296423575695,Afrikagrupperna,Afrikagrupperna,242,5
108492218918,IF Metall,IF Metall,216,2
108878133830874,Grön flygplats,Projektet Grön Flygplats; finansierat av Svenska Regionala Flygplatser och Europeiska Regionala Utvecklingsfonden,210,8
10150161538825010,Medborgarskolan,Medborgarskolan,208,3
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,198,6
676246449160270,Sverigedemokraterna,Sverigedemokraterna,197,4
