Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
107217383988190,מגזין אפוק,Epoch Magazine,1465,26
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",1404,20
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,1284,21
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,1233,76
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,988,3
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,917,5
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,793,5
325131448440639,מפלגת נעם,מפלגת נעם,768,26
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,766,2
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,750,6
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",737,35
182916765074767,אדם טבע ודין,אדם טבע ודין,734,4
109708842392860,מרכז השלטון המקומי בישראל,מרכז השלטון המקומי בישראל,705,7
161940843846699,התנועה הרפורמית,התנועה הרפורמית,666,12
100614131548339,עמוס שפירא - ראש אחר לתל אביב-יפו,Amos Shapira,581,4
204780362875106,מקור ראשון,מקור ראשון,565,101
849824028408565,תנועת אם תרצו,תנועת אם תרצו,561,9
103183301914371,כוח של אמא,Nataly Milner,557,1
1073548259341247,לובי 99,לובי 99,516,3
124894077550811,ישראל חופשית,ישראל חופשית,508,9
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,495,8
325048350950892,רמי גרינברג,עיריית פתח תקוה,490,4
137449656335533,Amnesty International Israel,Amnesty International Israel,455,11
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,424,5
158195257562237,מיכאל לייטמן,"בני ברוך קבלה לעם ע""ר",401,20
604890186681585,מור ויצמן,Mor Weitzman,394,1
503274483198404,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,378,12
1619338854980208,יוסי דגן,המועצה האיזורית שומרון,348,2
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,320,31
194200557275526,לשכת העיתונות הממשלתית,לשכת העיתונות הממשלתית,315,3
104743111658191,Ron Ben Shushan,רון בן שושן,315,8
193264714026809,Emunah אמונה,ארגון אמונה,300,1
1506163609667780,שקוף - גוף התקשורת של הציבור,שקוף,296,3
153664638161877,מתן דיל- Matan Dil,מתן דיל- Matan Dil,294,5
682178658591430,נחמה בוגין,נחמה בוגין,292,2
455266311242189,"לשכת מתווכי הנדל""ן הארצית-ארגון מתווכי מקרקעין בישראל",לשכת מתווכי הנדל״ן הארצית,286,2
