Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,2942,34
142614625077,WWF Polska,WWF Polska,2629,47
136884656519145,IOM Poland,International Organization for Migration,2577,12
1683534065241470,OKO.press,OKO.press,1462,44
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,1407,16
250387950908,Tygodnik Solidarność,Tygodnik Solidarność,1357,10
450781218391641,Protestuj.pl,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,1311,2
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,1227,25
108675458379147,Liczy się energia,Liczy się energia,1084,2
178362315106,European Parliament,European Parliament,913,12
513969188677442,Compassion Polska,Compassion Polska,902,16
228168274881,wysokieobcasy,wysokieobcasy,872,25
102931488739,Platforma Obywatelska,Platforma Obywatelska,849,1
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Paweł Komarewicz,817,3
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,795,1
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,709,7
57544755889,Amnesty International Polska,Amnesty International Polska,691,27
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,641,8
339855706171439,Dobra Fabryka,Dobra Fabryka,607,6
50063176484,TVN24,TVN,601,15
342536459089859,Beata Kempa,Grupa EKR - Beata Kempa MEP,573,5
1715196158626102,Operacja Czysta Rzeka,Operacjarzeka,553,24
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,503,7
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,475,5
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,466,114
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,443,7
145040892212618,Ministerstwo Obrony Narodowej,Ministerstwo Obrony Narodowej,434,2
104921858016507,Dzień Dobry Podatki,Michał Wilk,413,19
344620515579640,Fundacja Równość.org.pl,Fundacja Równość.org.pl,406,20
178415208919146,Solidarna Polska,Solidarna Polska,389,3
406758116099067,Fundacja Kasisi,Fundacja Kasisi,388,5
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,379,9
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,339,5
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,331,22
199877710116314,Patryk Jaki,Patryk Jaki,320,3
391098174296294,Super Express,se.pl,300,6
311766890555,Fundacja Batorego,Fundacja Batorego,296,61
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,291,6
69153026654,Jerzy Buzek,Jerzy Buzek,276,2
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,268,3
851597268265842,Telewizja Kopernik,TELEWIZJA KOPERNIK,267,16
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,267,5
1227194230675141,Pratia,Pratia SA,265,8
137877409609952,Lewica,Nowa Lewica,249,3
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,244,10
514735281965536,Demagog,Stowarzyszenie Demagog,233,11
145382618855042,Muzeum Sztuki w Łodzi,Muzeum Sztuki w Łodzi,222,1
475584852475176,Pozytron,Bartłomiej Jan Ginter,220,10
142210712522850,Województwo Podlaskie,Urząd Marszałkowski Województwa Podlaskiego,217,1
