Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
26698813123,British Red Cross,British Red Cross,26394,15
100771226087265,Susie's Tips,Susie's Tips,13490,20
7715002593,UNICEF UK,Unicef UK,4410,7
311627208673,WWF UK,WWF UK,2822,68
9250349228,Greenpeace UK,Greenpeace UK,2611,59
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,2252,71
10114144851,NSPCC,NSPCC,2037,3
799576543492660,The Week Junior,The Week Junior,1806,59
10677003998,Shelter,Shelter,1715,261
7527864602,WaterAid UK,WaterAid UK,1396,73
158077247591710,Refuge,Refuge,1316,124
18933154958,CARE International UK,CARE International UK,1270,61
103662352102391,Family Debt Help,Ian Keith Parsons,1263,10
35671512696,World Animal Protection UK,World Animal Protection UK,1082,73
483680375497477,Shell Energy,Shell Energy Retail Limited,1075,20
121936349543,World Vision UK,World Vision UK,1052,34
220543443746,International Rescue Committee - UK,International Rescue Committee UK,1044,13
1613092172114946,DWP Digital,Department for Work and Pensions,784,4
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),746,44
21242962092,ClientEarth,ClientEarth,743,12
13047522725,Crimestoppers,Crimestoppers,707,86
54605029793,British Medical Association,British Medical Association,691,2
177855115588808,The Week UK,The Week UK,638,21
18168505158,The Woodland Trust,Woodland Trust,592,52
2558329857727118,Families In Debt,Families in debt,571,3
25749647410,The Labour Party,The Labour Party,570,865
39605200520,ActionAid UK,ActionAid UK,547,45
117476785190,Save the Children UK,Save the Children UK,542,8
698773137204706,Give My View,Built-ID,520,19
165099760197787,Welsh Government,Welsh Government,513,180
358706239805,Scope,Scope,506,6
841894835830532,Electoral Commission UK,Electoral Commission UK,470,15
7043497714,Christian Aid,Christian Aid,446,3
106946654868342,Water's Worth Saving,Water UK,442,151
7624294394,Amnesty International UK,Amnesty International UK,413,18
308291623138631,Eco Footprint,Richard Lee Hughes,392,1
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,379,3
11965205188,Practical Action,Practical Action,375,15
101255718164248,350 UK,350.org,359,10
249209468838241,Good Law Project,Good Law Project,355,31
1160491283986885,Parent Club Scotland,Parent Club Scotland,353,17
18044497940,Plan International UK,Plan International UK,353,46
100432571538898,The Natural Patch Co.,These ads ran without a disclaimer,352,1
208573062515662,Freedom from Torture,Freedom from Torture,346,34
514212165305248,Leigh Day,Leigh Day,332,26
6707857033,Global Justice Now,Global Justice Now,318,50
394936823930287,Age International,Age International,306,26
112712550420527,Sumofus UK,SumOfUs,303,2
353224381469808,ifaw,IFAW,298,16
603389616739829,Bite Back 2030,Bite Back 2030,295,3
112845639376,Refugee Action,Refugee Action,290,81
274651352565844,Oltco Ltd,Oltco Ltd,267,113
47612991154,Dignity in Dying,Dignity in Dying,245,18
105325515394672,Local Recovery,Local Recovery,239,29
713179875369048,London Gov,The Greater London Authority,229,9
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,222,9
6316017331,Terrence Higgins Trust,Terrence Higgins Trust,212,4
246872175166,Action Against Hunger UK,Action Against Hunger UK,210,25
211614899544570,Long Live The Local,British Beer & Pub Association,203,14
490007667679401,Hugh James,Hugh James,202,5
167770553778,Hospice UK,Hospice UK,200,2
912590792245688,NHS Negligence Claims,Online Legal Limited,199,1
1645963095654688,Healthier Scotland,The Scottish Government,198,4
103835971750,Orbis UK,Orbis UK,188,27
195754307110390,Right To Life UK,Right To Life UK,179,1
110538548040758,Care2 UK,John Ayling & Associates,178,19
6366026879,Dogs Trust,Dogs Trust,176,8
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,172,21
547761111920012,Anglian Water - Love Every Drop,Anglian Water,167,6
18933990398,Stonewall,Stonewall UK,165,8
8555757947,Tearfund,Tearfund,158,18
102639461303190,Fair Pay For All,Fair Pay For All,156,11
1738524969810037,Mission India UK,Mission India UK,144,4
101055248456891,Race Equality Matters,Race Equality Matters,141,3
290498754454402,European Movement UK,European Movement UK,139,8
102734363097680,Group B Strep Support (GBSS),Group B Strep Support (GBSS),136,30
169042736456594,All Out,All Out,135,7
110934940687948,"Sharon Graham - General Secretary, Unite the Union",Unite Sharon Graham,132,1
18366996074,War on Want,War on Want,128,17
401847960644025,Extinction Rebellion UK,Extinction Rebellion,124,18
139695000173,Good Energy,Good Energy,124,13
287501884208,Met Office,Met Office,122,2
1586251881644270,Keir Starmer,The Labour Party,118,227
238394282845251,The Big Issue,The Big Issue,117,1
358531814192900,Bloomsbury Publishing UK,Bloomsbury Publishing UK,117,11
81751285098,West Midlands Police,West Midlands Police,111,8
104721687944552,Ashley Dalton,Ashley Dalton,108,7
280455341989746,Mayor of Greater Manchester,GMCA via Manchester City Council,107,1
107310464728068,Britain Remade,BRM Futures Limited,107,9
601388547012748,Ecologi,Ecologi,105,32
103216101078525,The LEP,Leeds City Region Enterprise Partnership,104,2
8422578815,Soil Association,Soil Association,104,8
1689013614665814,HEINEKEN UK,HEINEKEN UK,101,4
212038972186253,Transport for London,Transport for London,101,1
1046117708754519,Care4Calais,Care4Calais,≤100,9
319465674441,Game & Wildlife Conservation Trust (GWCT),Game & Wildlife Conservation Trust (GWCT),≤100,1
122052607808255,CAGE,CAGE,≤100,1
105921025697392,Glimpse,The Glimpse Network LTD,≤100,30
117230778296352,Sky,Mediacom,≤100,1
319720638145510,NatureScot,NatureScot,≤100,4
13533633585,National Trust,National Trust,≤100,2
149666996584,Federation of Small Businesses - FSB,Federation of Small Businesses,≤100,7
61950489543,Labour North West,The Labour Party,≤100,13
358706239805,Scope,Scope,≤100,16
346684596111093,KinKind,KinKind Ltd,≤100,7
104117508042217,Spitting Image,Fifty Technology Ltd.,≤100,4
275241295879466,Blind Veterans UK,Blind Veterans UK,≤100,40
59304777880,YMCA England & Wales,YMCA England & Wales,≤100,72
6233536938,War Child UK,War Child UK,≤100,38
231560673534071,The Institute of Art and Ideas,The Institute of Art and Ideas,≤100,5
2047806148766050,Animal Equality UK,Animal Equality UK,≤100,3
164362913586214,Womankind Worldwide,Womankind Worldwide,≤100,22
241312696375349,National Education Union,National Education Union,≤100,1
108995912015327,Energy Advice London,Energy Advice London,≤100,23
1660600037490738,Guardian Labs,Guardian Labs,≤100,9
349596960793,Leeds City Council,Leeds City Council,≤100,13
103458012300068,Renters' Reform Coalition,Renters Reform Coalition,≤100,4
237464113074951,Young Women's Trust,Young Women's Trust,≤100,4
303760836322372,Bullen Healthcare,Bullen Healthcare,≤100,23
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,≤100,4
326115837721445,GUNNA,Gunna,≤100,9
166917856704286,Essex County Council,Essex County Council,≤100,36
386603161497200,Public Protection - Kent,Kent County Council,≤100,4
156798122157,Media Trust,Media Trust,≤100,1
534501720220577,Transform Trade,Transform Trade,≤100,7
419083574829664,Plentific,Plentific,≤100,10
100713755388785,Quranly App,These ads ran without a disclaimer,≤100,1
102639461303190,Fair Pay For All,Maddison Clarke,≤100,3
105213446201178,International Justice Mission,International Justice Mission,≤100,3
353224381469808,ifaw,These ads ran without a disclaimer,≤100,1
157492274367801,Cruelty Free International,Cruelty Free International,≤100,11
20583485166,Diabetes UK,Diabetes UK,≤100,9
352254431506201,Shout Out UK,Shout Out UK,≤100,11
104804655677262,Know Violence Against Women,Cambridgeshire Constabulary HQ,≤100,11
569834799727730,National Grid UK,National Grid UK,≤100,2
101064776613325,Charles Tyrwhitt,Charles Tyrwhitt,≤100,1
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,≤100,6
114738159729,"Praxis, for Migrants and Refugees","Praxis, for Migrants and Refugees",≤100,20
111503161740182,AGBI,AGBI,≤100,6
358126247463,Speech and Language UK,Speech and Language UK,≤100,90
137491719653536,Governors for Schools,Governors for Schools,≤100,3
106631184620192,The Tenant Support Helpline,Tenant Support Helpline,≤100,1
388650307829032,Rachel Reeves,Office of Rachel Reeves MP,≤100,12
113381307050565,Wild Justice,Wild Justice,≤100,1
220543443746,International Rescue Committee - UK,International Rescue Committee - UK,≤100,2
321249061618806,Cllr Louise Gittins - Leader of Cheshire West,Cheshire West Labour,≤100,5
110727675184059,Usworth House Solar Farm,BOOM Power,≤100,2
633577486694932,West Lancs Conservative Association,West Lancashire Conservative Association,≤100,4
404114017051274,The Proud Trust,The Proud Trust,≤100,3
97708339756,Action for Children,Action for Children,≤100,11
190194154347100,Llywodraeth Cymru,Llywodraeth Cymru,≤100,143
152625604758775,Hampshire County Council,Hampshire County Council,≤100,1
349529338419493,Energy and Utilities Jobs,Joanne Hill,≤100,5
1742133642754647,It Gets Better UK,It Gets Better UK,≤100,1
59367068326,The Ramblers,The Ramblers,≤100,10
6406164817,Viva!,Viva! Vegan Charity,≤100,7
100553032399423,The Fund for Global Human Rights UK,The Fund for Global Human Rights,≤100,5
105932165739421,London Digital Jobs & Skills Hub,Generation,≤100,3
19895907944,CAFOD,CAFOD,≤100,23
102652489284681,London Hair and Cosmetic Surgical Centre,Maziar Sadri,≤100,2
39556650565,League Against Cruel Sports,League Against Cruel Sports,≤100,1
77680316823,Finisterre,Finisterre,≤100,1
397367290369272,Project Solar UK,Project Solar UK,≤100,8
101846748729097,Fair Fred,These ads ran without a disclaimer,≤100,1
100651718058538,The Commitment,The Commitment,≤100,4
657070411062471,Anas Sarwar,Scottish Labour Party,≤100,5
2443299312347521,Green New Deal Rising,Green New Deal UK,≤100,3
1591920221104299,More Than A Score,National Education Union,≤100,4
20374426684,Friends of the Earth Scotland,Friends of the Earth Scotland,≤100,4
37981137361,The Children's Society,The Children's Society,≤100,6
113525527133369,The BV magazine,The BV Magazine,≤100,3
114651147002520,SSE Energy Solutions,SSE,≤100,3
126261804063269,Surrey County Council,Surrey County Council,≤100,5
141500959223137,I love Oldham,Oldham Council,≤100,1
785862561514599,Meeting Place Communications,MPC,≤100,6
1536244863288071,Terravesta,Terravesta,≤100,10
105279899060069,Aghosh UK - AlKhidmat Foundation,Adeel Riaz,≤100,2
109324415039999,Oltco Ltd,Oltco Ltd,≤100,6
3190660567626119,Dad’s In Debt.,Dadsindebt,≤100,1
230343220395979,NOW,Mediacom UK,≤100,1
71409503111,Manchester City Council,Manchester City Council,≤100,7
264444526901270,Human Aid & Advocacy,Human Aid & Advocacy,≤100,2
101183108039162,P1vital,P1vital,≤100,18
363954377093123,Yorkshire Smokefree,Yorkshire Smokefree,≤100,2
345382132326295,Barnet Council,Barnet Council,≤100,2
20995300784,Green Party of England and Wales,Green Party of England and Wales,≤100,17
106353978075075,CFDL Cymru - LDBC Wales,CFDL Cymru - LDBC Wales,≤100,2
322118554501403,ECA - Excellence in Electrotechnical and Engineering Services,Content With Purpose,≤100,3
348366988862054,Oxfam Campaigns,Oxfam Great Britain,≤100,10
1731766737063825,Greenspark,Greenspark,≤100,13
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,≤100,1
149595231718129,Labour Behind the Label,Labour Behind the Label,≤100,1
104875389168449,Oltco Ltd,Oltco Ltd,≤100,3
1169022806490131,Amal,Amal,≤100,3
1863944713844924,Best For Britain,Best for Britain,≤100,10
158525844191005,Suffolk County Council,Suffolk County Council,≤100,1
102339332569092,Padbury Brook Solar Farm,Padbury Brook Solar Farm,≤100,2
21517406388,Trees for Cities,Trees for Cities,≤100,13
