Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
608975645850217,Vattenfall,Vattenfall Sverige,32440,12
126567104406,Hyresgästföreningen,Hyresgästföreningen,25026,42
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,21456,14
369582590803,Dagens ETC,ETC-tidningarna,20483,32
151159271594797,Systembolaget,Systembolaget,18450,2
149155351773944,SEB,SEB,16377,2
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,14655,10
111630258867610,Röda Korset,Röda Korset,13036,20
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,12431,30
19746853632,Djurens Rätt,Djurens Rätt,10930,2
203547006337155,Göteborgs Stadsmission,Göteborgs Stadsmission,7660,6
95735961890,Greenpeace Sverige,Greenpeace Sverige,6888,81
382243262003,Plan International Sverige,Plan International Sverige,6864,8
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),6391,30
114262485262083,Konsumentverket,Konsumentverket,5999,7
109886133732943,RESCUE - Sverige,RESCUE - Sverige,5862,2
161213770567846,Operation Smile Sverige,Operation Smile Sverige,5605,3
576845979156129,Techarenan,Techarenan,5401,12
8040892957,Socialdemokraterna,Socialdemokraterna,5031,23
162985227114132,Skellefteå Kraft,Skellefteå Kraft,4736,4
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,4589,20
72659261793,Rädda Barnen,Rädda Barnen,4413,100
149155351773944,SEB,Skandinaviska Enskilda Banken,3131,3
101341883359561,Matsmart Sverige,Matsmart,3048,15
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,2964,57
59324455950,UNICEF Sverige,UNICEF Sverige,2959,3
186513678039755,Fortum,Fortum Sverige,2881,15
116787001729336,Linköpings kommun,Linköpings kommun,2772,2
643137272398136,Sverige för UNHCR,Sverige för UNHCR,2642,2
195379633820701,Svenskt Kött,Svenskt Kött,2463,14
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,1982,6
54779960819,United Nations,United Nations with Facebook Ad Credits,1915,2
105087234904276,Auroramålet,Aurora,1842,1
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1707,34
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1599,4
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,1497,44
42676805259,Diakonia,Diakonia,1437,2
18880778360,ActionAid Sweden,ActionAid Sweden,1348,4
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1335,8
153270724787,Amnesty International Sverige,Amnesty International Sverige,1305,20
351522355766,PMU,PMU Interlife,1205,20
109098320518639,Dogoodel.,DoGood EL,1150,6
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,1019,36
314872662206,Ekonomifakta,Ekonomifakta,1017,52
110752522319286,Volontärbyrån,Volontärbyrån,995,3
495659120577,Karlstads universitet,karlstads universitet,985,7
296423575695,Afrikagrupperna,Afrikagrupperna,909,25
24574889995,Charlie Weimers MEP,Charlie Weimers,832,1
309657091388,Svenska Lottakåren,Svenska Lottakåren,829,2
178193355556765,Nordström Assistans AB,Nordström Assistans AB,821,4
104928476281245,Ibn Rushd Studieförbund,Ibn Rushd Studieförbund,815,3
237146235237,Timbro,Tankesmedjan Timbro,782,31
103296115466644,Skattenytta,Kommissionen för Skattenytta,769,9
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,748,28
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,734,16
356032977210,Vi-skogen,Vi-skogen,699,6
111699453757094,Soft Towel Games,These ads ran without a disclaimer,686,3
534553447006742,Klimatklubben,Klimatklubben,638,4
207890945895422,Jordens Vänner / Friends of the Earth Sweden,Jordens Vänner,607,1
115795772512,Stadsbiblioteket i Malmö,Stadsbiblioteket i Malmö,602,1
1531320107133721,Syre,Dagens O2 AB,594,4
614939535271869,Tobias Baudin,Socialdemokraterna,592,8
109969847586061,Morgon-Tidningen,AIP Media,589,2
767749640051136,Heléne Fritzon,Socialdemokraterna i Europaparlamentet,576,2
547965058654664,MyRight - Empowers people with disabilities,MyRight - Empowers people with disabilities,571,5
328754490337,Vårdförbundet,Vårdförbundet,539,29
429354810518636,Johan Nissinen SD,Nissinen Johan Harry,533,1
12690894340,Centerpartiet,Centerpartiet,531,6
498767116802809,Vänsterpartiet Region Stockholm,Vänsterpartiet Region Stockholm,522,18
181590825305317,COWI Sverige,COWI Sverige,506,9
277541019375317,Jämställdhetsmyndigheten,Jämställdhetsmyndigheten,501,3
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,498,18
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,486,2
230255653832332,Al-Ayn for Social Care Sweden,Al Ayn For Social Care Sweden,453,4
239855722130,Nyhetsmagasinet Fokus,Fokus,446,10
163305633746125,Karneval förlag,Holviks,441,3
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,413,12
122586417778397,Folkuniversitetet,Folkuniversitetet,402,3
2002046333202650,Bli nämndeman,Bli nämndeman,401,5
212604496324,Fackförbundet ST,Fackförbundet ST,397,41
166406746310,Resumé,Resumé,394,1
273053169937029,ClimateHero,ClimateHero,391,7
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,390,2
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,386,1
212284955495610,Elektrikerna,Elektrikerna,372,7
230671826970236,Uppsala konstmuseum,Uppsala kommun,359,20
175656912484553,Unionen,Unionen,357,16
539297539496434,Dagens Samhälle,Dagens Samhälle,345,3
154887827868890,Sörmlands Sparbank,Sörmlands Sparbank,345,4
1042091032500520,Kvartal,Kvartal,344,1
312084019369,Dagens Medicin,Dagens Medicin,325,1
440345132668081,UL,UL,324,1
129841741852473,Folkhälsodalen,Folkhälsodalen,322,19
153150404966,Moderaterna Skellefteå,Moderaterna Skellefteå,318,1
237000919761618,Stjärnjouren - Sundbybergs trans- och tjejjour,Hannah Sörbom,315,4
91217182731,Nordiska museet,Nordiska museet,308,12
1633181116933852,SvD Junior,SvD Junior (SvD),304,12
296729410918938,Fair Play Bygg,Fair Play Bygg,291,1
115485831831263,Uddevalla kommun,Uddevalla kommun,288,1
195594843916366,Moderaterna i Norrbotten,Moderaterna Norrbotten,283,1
130148200513245,Amazon Watch Sverige,Amazon Watch Sverige,275,3
175873745789190,Vänsterpartiet Göteborg,Vänsterpartiet Göteborg,270,13
106579105171694,ETC nyhetsmagasin,ETC Media AB,270,1
965458110149319,Byggindustrin,Byggindustrin,268,1
899603916845362,JAG Personlig assistans,JAG Personlig assistans,253,3
102603159402551,Inner Connections,Kulturhuset i Ytterjärna AB,252,1
113710601984970,Barnfonden,Barnfonden,252,3
116621488352172,Centerpartiet i Göteborg,Centerpartiet i Göteborg,247,3
223302541061447,Nema Problema,Nema Problema,243,23
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,242,4
105345278410827,Frälsningsarméns sociala arbete,Frälsningsarmén,240,1
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,239,2
116545538368003,Kristdemokraterna i Jönköpings län,Kristdemokraterna Jönköpings län,237,1
1400334680268097,Nyheter i Västerbotten,Carl Erik Anton Bergström Nord,232,2
1495636290691848,Vänsterpartiet Stockholms stad,Vänsterpartiet Stockholm stad,230,6
200480966638039,Supremacy 1914,These ads ran without a disclaimer,228,2
606077262818825,Verbum AB,Hultcrantz Lindberg Karin Marianne,227,2
61602439009,NCC,NCC,221,3
109609604086656,Vejpkollen.se,Vejpkollen.se,220,2
479236215426943,Sverigedemokraterna Uppland,Sverigedemokraterna Uppland,219,1
146593541117,nwt.se,NWT Media AB,215,4
1715208875382561,OP Assistans,OP Assistans,213,2
110813562940,Vision,Vision,213,1
76472413284,Tidningen Vi,These ads ran without a disclaimer,211,3
390479295816,Socialdemokraterna i Jönköpings län,Socialdemokraterna i Jönköpings län,207,3
329452290816078,Tidningen Market,Tidningen Market,205,2
709317875766999,Judisk Kultur i Sverige,Judisk Kultur i Sverige,200,4
388037891351308,Kristdemokraterna Haninge,Kristdemokraterna Haninge,200,1
1978566042454891,Rättvisepartiet Socialisterna Haninge,RS Haninge,200,2
169151353117822,Folkuniversitetet Göteborg,Folkuniversitetet Göteborg,199,2
766962160096580,Vi Omsorg i Sverige AB,Vi Omsorg i Sverige AB,198,2
473182566110689,Inre Kraft - Personlig Assistans & Hemtjänst,Inre Kraft - Personlig Assistans & Hemtjänst,197,2
120216874723147,Svenskt Sigill,Svenskt Sigill,196,20
300452580055539,Liberalerna i Vellinge,Liberalerna i Vellinge,196,1
1544485135838767,Svenskt Näringsliv Mellansverige,Svenskt Näringsliv Mellansverige,191,4
197903515345,Institute for Security & Development Policy (ISDP),Institute for Security and Development Policy,185,1
217391588404948,Katalys,Katalys,185,3
255288010153,Sida - Styrelsen för Internationellt Utvecklingssamarbete,Sida - Styrelsen för Internationellt Utvecklingssamarbete,184,2
712230305617939,Uniper i Sverige,Uniper i Sverige,183,6
300948063376744,Uppsala rödakorskrets,Röda Korset Uppsala,183,1
1254365384601425,Bräcke vårdcentral Nyhälsan,These ads ran without a disclaimer,175,1
1422453991349793,Akademi Norr,Akademi Norr,168,1
407290589320311,ABF Örebro län,Mikael Runesson,165,6
268608766607208,Svensk Tidskrift,Svensk Tidskrift,162,6
143140665862271,Moderaterna Umeå,Moderata kretsen Umeå,161,1
194996370654471,Assistanslotsen,Assistanslotsen,160,2
133681391993,Socialdemokraterna i Göteborg,Socialdemokraterna i Göteborg,157,2
304506059702034,Tidningen Fönstret,Tidningen Fönstret,157,1
304929002856002,Miljöpartiet de gröna i Järfälla,Miljöpartiet de gröna i Järfälla,155,11
237658639705704,Rättvisepartiet Socialisterna,Rättvisepartiet Socialisterna,155,1
1267325956645384,Bonzi,Bonzi,148,2
505186329496364,Aktiv Assistans AB,Aktiv Assistans AB,147,2
2265392953716988,Ilan De Basso,Socialdemokraterna i Europaparlamentet,146,2
1669486323321422,Lund University Sustainability Forum,Lunds universitet,144,3
188821514474911,Preem,Preem AB,144,1
505229989560231,Kristdemokraterna i Skåne,Kristdemokraterna i Skåne,132,2
184879078767802,School of Global Studies,University of Gothenburg,131,1
287880713020478,Rörelsen,Peter Gustavsson,129,4
108878133830874,Grön flygplats,Projektet Grön Flygplats; finansierat av Svenska Regionala Flygplatser och Europeiska Regionala Utvecklingsfonden,127,6
271560012882635,Svenskt Näringsliv Västra Götaland,Svenskt Näringsliv Västra Götaland,127,12
154313704727539,Rättighetscentrum Norrbotten - mot diskriminering,Rättighetscentrum Norrbotten,125,1
1383867568544212,Socialdemokraterna Falkenbergs kommun,Svensson Per Johan Klas,124,1
347852331958080,En Företagares Vardag,En Företagares Vardag,123,5
342952129133948,Kultur i Malmö,Kultur i Malmö,122,1
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,120,1
239916586060802,Socialdemokraterna i Lerum,Socialdemokraterna i Lerum,119,3
173678806012988,Nordisk Hjälp (Nordic Aid),Nordisk Hjälp (Nordic Aid),118,1
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,117,4
175843834306,WaterAid Sverige,WaterAid Sverige,117,13
1139097292843761,Kristdemokraterna Göteborg,Miriam Helena Lilja,116,1
468768335061,Sveriges ungdomsråd,Sveriges ungdomsråd,112,1
540622546006901,Centerpartiet Nacka,Centerpartiet Nacka,112,3
179931025357058,Kommunal,Kommunal,111,3
126245644082634,Malmömoderaterna,Malmömoderaterna,110,1
337086006951883,Jessica Polfjärd,Moderaterna,110,1
147672065396607,Sverigedemokraterna Linköping,Dahlqvist Chris,106,1
135062563176874,Utrikespolitiska Institutet,Utrikespolitiska Institutet,105,2
314283591054,Byggnads,Byggnads,105,6
286987014656068,Socialdemokraterna Solna,Socialdemokraterna Solna,104,1
273402369438867,By Billgren,By Billgren AB,≤100,2
690167674732029,Lena Hallengren,Socialdemokraterna,≤100,5
1540294046226139,Feministsmeden,Feministsmeden,≤100,1
107366512646481,Piteå-Tidningen,Norr Media AB,≤100,1
161935043870264,Sverigedemokraterna Eskilstuna,Bertil Mikael Nygren,≤100,4
1849089258654591,Länsstyrelsen Norrbotten,Länsstyrelsen Norrbotten,≤100,1
118090278221826,Erikshjälpen,Erikshjälpen,≤100,2
421347121246692,Konstnärernas Riksorganisation,Konstnärernas Riksorganisation,≤100,2
267640803634611,Moderaterna i Västerbotten,Moderaterna i Västerbotten,≤100,1
943616319032484,Svenskt Näringsliv Dalarna,Svenskt Näringsliv,≤100,1
118424491641760,Naturskyddsföreningen Väst,Naturskyddsföreningen Väst,≤100,4
1592395117505407,Näringslivets medieinstitut,Näringslivets Medieinstitut,≤100,5
1528125900743214,Effektiv Altruism Sverige,Effektiv Altruism Sverige,≤100,1
323156205347,Vänsterpartiet,Vänsterpartiet,≤100,4
76847196995,Göteborgs stadsbibliotek,Göteborgs stadsbibliotek,≤100,1
786156274854416,Svenskt Näringsliv Jämtland,Svenskt Näringsliv,≤100,1
1447309755322652,Bostad 2030,Bostad 2030,≤100,1
1909176449301715,Svenskt Näringsliv Stockholms och Gotlands län,Svenskt Näringsliv,≤100,3
182366651852434,Svenskt Näringsliv Västernorrland,Svenskt Näringsliv,≤100,1
865138110262901,Svenskt Näringsliv Norrbotten,Svenskt Näringsliv,≤100,1
111086482311632,Orsa kommun,These ads ran without a disclaimer,≤100,1
996917093703063,Svenskt Näringsliv Västerbotten,Svenskt Näringsliv,≤100,1
293679875824,Svenska FN-förbundet,Svenska FN-förbundet,≤100,1
321668054486,Norrbottens-Kuriren,Norr Media AB,≤100,1
1491285471125054,Vänsterpartiet Södertälje,Vänsterpartiet Södertälje,≤100,1
182726910344,Hela Sverige Ska Leva,Hela Sverige Ska Leva,≤100,3
171623089548375,Partille kommun,Partille kommun,≤100,1
103953609645359,SCB - Statistiska centralbyrån,Statistiska centralbyrån,≤100,6
496283363842454,Sverigedemokraterna Vänersborg,Sverigedemokraterna Vänersborg,≤100,2
321456164675366,LUF Storstockholm,Karl Martin Anshelm Norrby,≤100,1
180116322098071,JAG - Jämlikhet Assistans Gemenskap,Riksföreningen JAG,≤100,2
352682608599,Vänsterpartiet Västerås,Vänsterpartiet,≤100,1
275956041421,Norrländska Socialdemokraten,Norr Media AB,≤100,1
127757523931098,Emrahus AB,Emrahus AB,≤100,1
185459445735,Umeå universitet,Umeå universitet,≤100,1
209271425846739,Open Doors Sverige,Open Doors Sverige,≤100,1
109765142387174,Höganäs kommun,Höganäs kommun,≤100,3
84175912332,Drevvikenpartiet,Drevvikenpartiet,≤100,1
102414309949126,Socialdemokraterna i Skåne,Socialdemokraterna i Skåne,≤100,1
131482086868788,Kristdemokraterna i Linköping,Kristdemokraterna i Linköping,≤100,1
223053457729155,Unga Örnar,Unga Örnars Riksförbund,≤100,3
229651940519344,Stadsutveckling Stockholm,Stockholms stad,≤100,1
289125034540204,Socialdemokraterna Sörmland,Sörmlands socialdemokratiska partidistrikt,≤100,2
101320658099429,Renoveringsraseriet,Renoveringsraseriet,≤100,1
17775970938,Cancerfonden,Cancerfonden,≤100,6
449577235139576,Socialdemokraterna i Ljungby kommun,Anders Tommy Linnér,≤100,2
735108653195373,Vänsterpartiet Haninge,Olofsson Lars-Johan Patrik,≤100,3
259234574258392,Miljöpartiet de Gröna i Nyköping,Åslund Björn Carl Einar,≤100,2
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,≤100,1
584827858338308,Kristdemokraterna Staffanstorp,Kristdemokraterna Staffanstorp,≤100,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,≤100,1
129664437103456,Medicinska fakulteten vid Lunds universitet,Medicinska fakulteten vid Lunds universitet,≤100,2
435489349877161,Moderaterna i Östergötland,Moderaterna i Östergötland,≤100,2
111566022258925,Vänsterpartiet Skåne,Vänsterpartiet Skåne,≤100,5
872493709501005,Svenskt Näringsliv Gävleborg,Svenskt Näringsliv,≤100,2
1620101441636531,Varbi by Grade,These ads ran without a disclaimer,≤100,1
1379292059067347,Länsstyrelsen Östergötland,These ads ran without a disclaimer,≤100,1
1432591790382295,ByMartinsdotter,By Martinsdotter,≤100,9
127535893942048,Folkhögskolorna,Folkhögskolorna,≤100,2
54601820767,Uppsala universitet,These ads ran without a disclaimer,≤100,1
94400267368,Jagvillhabostad.nu,jagvillhabostad.nu,≤100,2
