Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,22425,9
608975645850217,Vattenfall,Vattenfall Sverige,22399,48
126567104406,Hyresgästföreningen,Hyresgästföreningen,19537,112
369582590803,Dagens ETC,ETC-tidningarna,10203,22
109886133732943,RESCUE - Sverige,RESCUE - Sverige,8289,2
382243262003,Plan International Sverige,Plan International Sverige,8180,10
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,8175,68
162985227114132,Skellefteå Kraft,Skellefteå Kraft,7911,7
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),7196,28
59324455950,UNICEF Sverige,UNICEF Sverige,6030,9
95735961890,Greenpeace Sverige,Greenpeace Sverige,5895,108
19746853632,Djurens Rätt,Djurens Rätt,5887,12
111630258867610,Röda Korset,Röda Korset,5519,9
101341883359561,Matsmart Sverige,Matsmart,5480,16
72659261793,Rädda Barnen,Rädda Barnen,4261,48
643137272398136,Sverige för UNHCR,Sverige för UNHCR,3929,20
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,3751,30
186513678039755,Fortum,Fortum Sverige,3499,37
115212521895994,Vattenfall Eldistribution AB,Vattenfall Eldistribution AB,3284,6
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,2966,26
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,2832,5
161213770567846,Operation Smile Sverige,Operation Smile Sverige,2076,6
111699453757094,Soft Towel Games,These ads ran without a disclaimer,1560,1
506685746198996,DebattNytt,Bror Carl Jakobsson,1443,2
42676805259,Diakonia,Diakonia,1434,6
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1329,53
153270724787,Amnesty International Sverige,Amnesty International Sverige,1168,12
273053169937029,ClimateHero,ClimateHero,1089,8
212604496324,Fackförbundet ST,Fackförbundet ST,1071,54
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,977,4
112338252157105,Viskadalen,Viskadalen,791,1
379686162129542,Svea Bank,Svea Ekonomi,789,5
123739584343055,Social Media Rekrytering,Social Media Rekrytering,697,5
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,668,27
314872662206,Ekonomifakta,Ekonomifakta,642,19
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,602,3
112225970344,Räddningsmissionen,Räddningsmissionen,567,20
1531320107133721,Syre,Dagens O2 AB,566,4
167847649916608,Friends,Stiftelsen Friends,564,3
328754490337,Vårdförbundet,Vårdförbundet,541,36
103296115466644,Skattenytta,Kommissionen för Skattenytta,537,3
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,507,18
133148933394485,Socialdemokraterna i Malmö,Socialdemokraterna i Malmö,503,2
104150768465045,Med Israel för fred - MIFF Sverige,Med Israel for fred-Sverige,496,2
109969847586061,Morgon-Tidningen,AIP Media,493,1
107081822705414,Småföretagarnas Riksförbund,Småföretagarnas Riksförbund,483,1
239855722130,Nyhetsmagasinet Fokus,Fokus,483,6
234172635050,Forum för levande historia,Forum för levande historia,477,3
267640803634611,Moderaterna i Västerbotten,Moderaterna i Västerbotten,446,2
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,438,15
110010498578990,Överförmyndare i samverkan annonsering,Överförmyndare i samverkan,421,2
166406746310,Resumé,Resumé,416,2
965458110149319,Byggindustrin,Byggindustrin,416,1
316462188971,Flamman,Tidningsföreningen Norrskensflamman,414,1
237146235237,Timbro,Tankesmedjan Timbro,410,10
175843834306,WaterAid Sverige,WaterAid Sverige,380,9
45101268520,SSU,SSU,379,7
312084019369,Dagens Medicin,Dagens Medicin,371,1
270417619700700,Snb:s Skribentskola,Svenska Nyhetsbyrån,368,2
539297539496434,Dagens Samhälle,Dagens Samhälle,345,1
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,333,9
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,330,18
100323819247251,Désirée Pethrus,Kristdemokraterna Stockholm,329,2
207890945895422,Jordens Vänner / Friends of the Earth Sweden,Jordens Vänner,315,5
106291668359607,Gabriella Lavecchia,Seko,308,1
173745622660246,Bring Sverige,Bring Sverige,304,1
163305633746125,Karneval förlag,Holviks,300,1
223302541061447,Nema Problema,Nema Problema,293,2
264426550246963,Kalmar fortsatt framåt - Socialdemokraterna i Kalmar,Kalmar Fortsatt Framåt - Socialdemokraterna i Kalmar,267,1
382066395683576,Dustin,Dustin,261,1
440459709390224,Hitachi Energy,KSMG,247,2
301055809910083,Luleå Energi,Luleå Energi,219,4
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,216,1
100523520034965,Region Uppsala,KSMG,211,1
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,201,1
329452290816078,Tidningen Market,Tidningen Market,200,1
399044617221,Läraren,Lärarnas tidning,197,3
567756783292461,Piteå Science Park,Piteå Science Park,196,1
120216874723147,Svenskt Sigill,Svenskt Sigill,196,14
111564248245329,Rimliga villkor,Tove Anna Dagerman,196,1
303557933102892,Rädda Regnskog,Pella Thiel,196,36
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,183,2
178264915554076,Danske Bank Sverige,Danske Bank Sverige,176,2
1797724450537743,GoClimate,Go Climate Neutral,168,2
712230305617939,Uniper i Sverige,Uniper i Sverige,166,6
179931025357058,Kommunal,Kommunal,165,3
113006852188985,IM Individuell Människohjälp,IM Individuell Människohjälp,157,1
347852331958080,En Företagares Vardag,En Företagares Vardag Sverige AB,156,6
133910158381,Saco,Saco,154,1
356032977210,Vi-skogen,Vi-skogen,150,6
643137272398136,Sverige för UNHCR,These ads ran without a disclaimer,145,1
