Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,20388,9
103907495935157,צו חירום,צו חירום,7123,58
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,4252,7
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,2211,9
122222764525212,הרשות לפיתוח כלכלי של המיעוטים  سلطة التطوير الاقتصادي للاقليات,המשרד לשוויון חברתי,1432,3
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,1303,4
474079052648531,יועז הנדל   Yoaz Hendel,יועז הנדל,1277,3
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,1081,22
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,1026,7
551688281583235,יד לוי אשכול - Yad Levi Eshkol,"אסטרטג טכנולוגיות בע""מ",1002,6
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",909,8
106057988971053,אלי כהן - Eli Cohen,אלי כהן - Eli Cohen,796,3
100978407934166,תנועה ישראלית,Israeli Movement,765,10
204780362875106,מקור ראשון,מקור ראשון,715,94
599453993544831,نساء ضد العنف  Women Against Violence,Women Against Violence,711,13
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",694,18
205264926753225,רוני בלקין Roni Belkin,רוני בלקין,642,9
137449656335533,Amnesty International Israel,Amnesty International Israel,618,20
401687276639883,רז קינסטליך - ראש עיריית ראשון לציון,רז קינסטליך - ראש עיריית ראשון לציון,609,1
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,521,3
116311335054069,My Israel | ישראל שלי,My Israel | ישראל שלי,515,8
500238833397356,ציפי ברנד,ציפי ברנד,514,3
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,510,4
2241550506131359,שמואל בוקסר,שמואל בוקסר,484,4
558702227875758,רוני רימון,רוני רימון,484,1
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,480,1
360579527982726,מחאת הגלימות השחורות,מחאת הגלימות השחורות,466,2
102660785992341,צדק צדק תרדוף,Omer Feldman,459,2
104016161489936,Israel siton,Israel Siton,452,7
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,445,50
108760035823125,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,439,9
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,436,2
790149967713981,דרכנו,דרכנו,428,6
604890186681585,מור ויצמן,Mor Weitzman,419,1
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,419,9
1828669360700280,דרך שירה בנקי - shira banki's way,Shira Banki's way,418,9
361464970647064,זהר בלום,זהר בלום,395,2
103624452596775,קידר פינגולד - לראשות המועצה האזורית יואב,יוניק מדיה,392,2
116563891775107,עיריית פתח תקווה,עיריית פתח תקוה,388,15
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,381,6
221429664638160,קדמה,קדמה,359,29
106136394376777,Idan Yakov,Rama Yarimi,357,3
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,355,31
115028251920872,זהבה גלאון Zehava Galon,צו חירום,350,4
213801788683219,עיריית ראש העין,עיריית ראש העין,343,2
198917210119704,שלום עכשיו,שלום עכשיו,339,5
1122361117925313,התאחדות מעונות היום הפרטיים בישראל,Yaniv Bar Or,339,2
172654247853282,Shenhav musanbar,Shenhav Musanbar,332,6
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,325,5
113410581644966,אורית גוטמן,אורית גוטמן,311,8
421210797920379,מועצה אזורית בנימין,מועצה אזורית בנימין,308,3
109523830757998,דמוקרטtv,דרכנו,302,4
108787681841168,רישיון נשק בקליק,Michael Michel Levi,299,2
250947744954005,התנועה הקיבוצית,התנועה הקיבוצית,295,4
104743111658191,Ron Ben Shushan,רון בן שושן,286,2
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,274,3
100869341561907,תוצרת הארץ • הביטחון הלאומי שלנו,תוצרת הארץ • הביטחון הלאומי שלנו,271,4
168898066479983,עיריית עכו,עיריית עכו,260,3
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,257,2
431367200941854,מיכל שיר - Michal Shir,מיכל שיר - Michal Shir,257,1
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,254,6
546024288762312,"ד""ר יחיאל לסרי",עיריית אשדוד,250,2
1413508632231171,המכון הישראלי לאנרגיה ולסביבה,המכון הישראלי לאנרגיה ולסביבה,248,6
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,246,10
212508465430143,מען ארגון עובדים  معًا - نقابة عمالية MAAN Workers Association,WAC-MAAN,245,8
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,243,5
358391697641207,מחוז דרום - לשכת עורכי הדין,מחוז דרום - לשכת עורכי הדין,238,5
655073717925481,קרן ברל כצנלסון,קרן ברל כצנלסון,238,16
161096657252221,שוברים שתיקה,שוברים שתיקה,236,2
104015018553973,The Genesis Prize - פרס בראשית,Genesis Prize Foundation,222,4
124333777706475,עיריית רמלה,עיריית רמלה - העמוד הרשמי,218,4
767262423350854,פורום הדיור הציבורי,Danny Gigi,212,2
337591096309750,Embassy of Ukraine in the State of Israel,Embassy of Ukraine in the State of Israel,211,1
877405719007268,מכון ארגמן ללימודים שמרניים,מכון ארגמן,211,28
1041551739189735,ריחות וטעמים,These ads ran without a disclaimer,211,4
106895605678077,מחאת המילואימניקים,מילואימניקים,208,3
377161539406940,רפי סער,רפי סער,208,4
502582240109636,שומרי הבית,שומרי הבית,200,2
103183301914371,כוח של אמא,Nataly Milner,199,1
