Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
176114889652,Kancelaria Premiera,Kancelaria Premiera,28081,20
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,5483,56
106204692244510,Jigsaw Polska,Jigsaw,4445,2
178362315106,European Parliament,European Parliament,4269,18
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,3759,3
57544755889,Amnesty International Polska,Amnesty International Polska,2011,25
144808095552639,ING Polska,ING Polska,1311,2
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,1151,17
95661128574,Radio ESKA,Radio ESKA,1143,4
228168274881,wysokieobcasy,wysokieobcasy,974,11
252707301407911,Ministerstwo Rolnictwa i Rozwoju Wsi,Ministerstwo Rolnictwa i Rozwoju Wsi,912,8
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,764,23
142614625077,WWF Polska,WWF Polska,623,7
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,608,15
469702339755768,Paweł Tanajno Polska Liberalna,Iam4u.pl,593,94
513969188677442,Compassion Polska,Compassion Polska,570,18
106645538927529,Da się.,Fundacja Archipelag Inicjatyw,547,15
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Paweł Komarewicz,528,5
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,520,45
273827962690526,Otwarte Klatki,Otwarte Klatki,451,8
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,416,6
203627442993022,Portal Oświatowy,Wiedza i Praktyka,404,5
175966550952,Chrońmy Klimat,Fundacja Instytut na rzecz Ekorozwoju,402,13
102931488739,Platforma Obywatelska,Platforma Obywatelska,353,2
305950706802,Uniwersytet SWPS,Uniwersytet SWPS,345,2
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,337,22
339855706171439,Dobra Fabryka,Dobra Fabryka,313,19
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,301,7
50063176484,TVN24,TVN,296,16
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,286,14
104442609633150,Lubuskie,Lubuskie,279,1
1516985451954279,Doradca Podatkowy Marta Niziołek,Marta Justyna Niziołek,276,1
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,273,10
1683534065241470,OKO.press,OKO.press,257,5
391098174296294,Super Express,se.pl,251,8
342536459089859,Beata Kempa,Grupa EKR - Beata Kempa MEP,247,2
124664090922112,"Wałbrzyska Specjalna Strefa Ekonomiczna ""INVEST-PARK""","Wałbrzyska Specjalna Strefa Ekonomiczna ""INVEST-PARK"" sp. z o.o.",247,2
311278685609822,Fundacja Centaurus,Fundacja Centaurus,223,5
67202672014,Fairtrade Polska,Fundacja „Koalicja Sprawiedliwego Handlu” Fairtrade Polska,222,26
654912251187357,Grupa PGE,Grupa PGE,212,1
100120136068412,Reo.pl - platforma handlu energią z OZE,Reo.pl Sp. z o.o.,208,42
395533923834784,PSL Mazowsze,Zarząd Wojewódzki Polskiego Stronnictwa Ludowego Województwa Mazowieckiego,208,11
342701305934903,Małgorzata Chmiel - poseł na Sejm RP,Małgorzata Chmiel,200,1
102577288350341,Super Biznes,se.pl,198,6
74863922834,Krytyka Polityczna,Krytyka Polityczna,197,10
107898832590939,European Commission,European Commission,196,2
405824882955092,Mazowieckie,Urząd Marszałkowski Województwa Mazowieckiego w Warszawie,193,42
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,191,2
157255317751718,Kancelaria Mentzen,Kancelaria Mentzen,189,16
134626909042,Stowarzyszenie Inwestorów Indywidualnych,Stowarzyszenie Inwestorów Indywidualnych,178,12
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,177,3
109218848183780,Marek Woźniak,UMWW,170,10
69153026654,Jerzy Buzek,Jerzy Buzek,168,3
1227194230675141,Pratia,Pratia SA,160,5
