Page ID,Page name,Disclaimer,Amount spent (GTQ),Number of ads in Library
174740409237665,TSE Guatemala,TSE Guatemala,620,11
115463025737962,Salvador Paiz,Salvador Paiz,337,4
1212640285520369,Asociación Política Caminemos,Asociación Política Caminemos,144,1
754661271544464,El Sol de Mixco,El Sol de Mixco,132,3
119057720784594,El Búho,El Búho,≤100,1
106908785419555,Goberna Guatemala,Goberna,≤100,3
210941664974,InterConsumo,These ads ran without a disclaimer,≤100,1
192843524624158,CCDA Guatemala,CCDA Guatemala,≤100,1
283467561686527,Revista El Ferretero /  Ferretexpo,Revista El Ferretero,≤100,1
298696726936594,Senacyt/concyt,These ads ran without a disclaimer,≤100,2
103993799324165,El Politiquero,These ads ran without a disclaimer,≤100,1
281554395331686,República,"Republica GT, S.A.",≤100,1
111129346812,TELUS International Xela,These ads ran without a disclaimer,≤100,1
101575916264675,Ely Coronado,ELY CORONADO,≤100,1
168270197530,TELUS International Guatemala,These ads ran without a disclaimer,≤100,2
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,1
304971412943967,Instituto de Zumpango en Estudios Superiores en Criminalística IZESC,These ads ran without a disclaimer,≤100,1
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,≤100,2
101731036302744,Solo en Guate,These ads ran without a disclaimer,≤100,1
117105021304811,Bigggie,These ads ran without a disclaimer,≤100,7
110481725071608,Salud y Bienestar en foco,These ads ran without a disclaimer,≤100,1
106170661628518,香港V,These ads ran without a disclaimer,≤100,1
112957186910938,Brain Games,These ads ran without a disclaimer,≤100,1
802090139805877,Tony Marioghae,These ads ran without a disclaimer,≤100,1
107941432333008,Cdhg-1234,These ads ran without a disclaimer,≤100,1
104738335990390,Fnuhj-1234,These ads ran without a disclaimer,≤100,1
495120413892979,History vs. Hollywood,These ads ran without a disclaimer,≤100,1
349791962189803,The Bridesblush Social,These ads ran without a disclaimer,≤100,1
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100,1
116603861327799,alex_sa.c,These ads ran without a disclaimer,≤100,1
880611255347800,Phoenix TV 鳳凰衛視,These ads ran without a disclaimer,≤100,1
107239145112173,Color Me Fun,These ads ran without a disclaimer,≤100,1
