Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
230448456985193,Elections Ontario,Elections Ontario,2211,12
303473312998028,FedEx,FedEx,2176,4
162936387068600,Ontario Public Service Employees Union (OPSEU),Ontario Public Service Employees Union (OPSEU/SEFPO),1656,23
249042335139282,BDC,BDC,1358,11
19750184960,Greenpeace Canada,Greenpeace Canada,1162,80
180862678644381,Ontario NDP,Ontario NDP,1032,52
1876748445895294,Canadians for Affordable Energy,Canadians for Affordable Energy,1029,2
186266941387011,BMO Financial Group,BMO Financial Group,999,1
256967407720183,LEO,Léger,909,5
163336718421,PSAC - AFPC,PSAC - AFPC,909,4
107385241806,Plan International Canada,Plan International Canada,905,40
154462904588700,Enbridge Gas,Enbridge Gas,866,80
5794733873,David Suzuki Foundation,David Suzuki Foundation,853,27
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,838,19
114104888684854,Élections Ontario,Elections Ontario,770,10
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,706,79
633812813408377,Elections Canada,Elections Canada,629,25
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,564,12
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,534,38
106917558391358,Alliance nouvelles voies,Pathways Alliance,512,2
283487578481273,Énergir,Énergir,508,15
169928686425623,UFCW Local 401,UFCW Local 401,481,9
35715544220,Stand.earth,Stand.earth,435,17
106679019420477,Nova Scotia Teachers Union,Nova Scotia Teachers Union,410,5
121818350969,AUPE - Alberta Union of Provincial Employees,Alberta Union of Provincial Employees,404,25
630616020375073,"Mark Strahl, MP","Mark Strahl, MP",397,1
1097840090260804,National Police Federation,National Police Federation,380,47
132872270152600,SaskEnergy,SaskEnergy,373,2
182629491891136,First Nations Health Authority,First Nations Health Authority,364,22
453724058039992,viaSport British Columbia,viaSport British Columbia,352,31
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,347,21
115835521825983,UNHCR Canada,UNHCR Canada,342,28
126625247383774,Export Development Canada - Exportation et développement Canada,Export Development Canada - EDC,337,17
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,314,56
612093308848274,Port of Vancouver,Vancouver Fraser Port Authority,301,3
262370800536,CanadaHelps,CanadaHelps,300,3
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,288,8
108425434716453,Dehors par URBANIA,URBANIA MEDIA,283,13
203485052997041,Hospital Employees' Union,Hospital Employees' Union,279,10
196322807083503,OECTA - Ontario English Catholic Teachers Association,OECTA - Ontario English Catholic Teachers Association,258,8
473133932730673,Le Support de la Société québécoise de la déficience intellectuelle,Le Support de la Société québécoise de la déficience intellectuelle,236,4
187805263715,RÉZO,RÉZO,230,3
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,211,55
254245404682417,C.D. Howe Institute,C.D. Howe Institute,209,13
595964430504028,Mayors' Council on Regional Transportation,Mayors' Council on Regional Transportation,195,13
114849617772737,Care2 Canada,Press Pause Collective,194,8
63358436494,Naître et grandir,Naître et grandir,185,5
105754167560390,Ekō Canada,Ekō,184,4
2112106495731697,Wild First,Canadian Coastal Research Society,183,1
266408097438964,Canadian Consumer Rewards Coalition,Canadian Consumer Rewards Coalition,183,3
152467601467262,BMO Groupe financier,BMO Groupe financier,182,6
54578722992,Wilderness Committee,Wilderness Committee,180,3
123235041462,The Fraser Institute,Fraser Institute,178,14
222322717930469,Government of New Brunswick,Government of New Brunswick,173,1
313429995379496,Saskatchewan Union of Nurses,Saskatchewan Union of Nurses,169,2
169042736456594,All Out,ConnectAd,165,27
263547640436466,PC Party of Manitoba,PC Party of Manitoba,162,2
100999094747422,Land Needs Guardians,Land Needs Guardians,160,4
113246738704586,Northern Territories Federation of Labour,Northern Territories Federation of Labour,159,37
121127820923190,The Canada Africa Growth Coalition,The Canada Africa Growth Coalition,159,5
183326331693112,Manitoba Federation of Labour,Manitoba Federation of Labour,154,12
454725997987367,Manitoba Association of Health Care Professionals - MAHCP,Manitoba Association of Health Care Professionals,150,7
1589839557920915,National Disability Credit Alliance,National Disability Credit Alliance,150,1
7522587804,Green Party of Ontario,Green Party of Ontario,149,6
188385537886041,ICI Québec,Radio-Canada,148,1
185448584824663,Calgary Health Foundation,Calgary Health Foundation,146,5
189141609842,Ville de Gatineau,Ville de Gatineau,144,11
985797494956599,The News Forum,The News Forum,142,45
14742445214,BC Green Party,BC Green Party,141,33
10633250963,Save the Children Canada,Save the Children Canada,136,27
107367301047611,George Chahal,George Chahal,135,2
9226212436,SaskPower,SaskPower,124,1
152759126824,Enbridge,Enbridge,124,2
200217723858499,"Tony Wakeham, MHA, Stephenville-Port au Port","Tony Wakeham, MHA for Stephenville - Port au Port",122,14
191240938428019,Le Devoir BIS,Le Devoir,121,8
52543970197,Environmental Defence Canada,Environmental Defence,120,6
114312524502,City of Surrey,City of Surrey,120,4
161817467263,Nova Scotia Government,Government of Nova Scotia,117,1
658318450979357,Globe Content Studio,Globe Content Studio,116,1
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF) Canada,112,9
101898551911387,The Hub Canada,Hub Canada Media,111,79
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,110,21
106432095003415,Our Nova Scotia RCMP,National Police Federation,107,15
177681485609462,Radio-Canada,Radio-Canada,106,3
1590219921201770,Élections Canada,Élections Canada,104,23
144952302745324,Nuclear Waste Management Organization,the Nuclear Waste Management Organization,≤100,4
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,≤100,56
450920204963121,Parents As First Educators,Parents as First Educators,≤100,1
247550302115830,Elections Saskatchewan,Elections Saskatchewan,≤100,2
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,≤100,4
101535288988376,Ontario's Clean Energy Advantage,Association of Power Producers of Ontario,≤100,2
2114146695521483,Damien C. Kurek,Damien C. Kurek (MP for Battle River-Crowfoot),≤100,7
113451888040685,KW Energy Home Services,KW Energy Home Services,≤100,1
1671097993122619,Children Believe,Children Believe,≤100,11
111871308199,Casey House Toronto,Casey House Toronto,≤100,1
168889579973,Fondation David Suzuki,Fondation David Suzuki,≤100,8
54125409458,Oxfam-Québec,Oxfam-Québec,≤100,1
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100,49
361634250595693,Victoriaville et sa région,MRC d'Arthabaska,≤100,4
104321259649840,CATIE,CATIE,≤100,9
214866875236330,PROMIS,Promis Immigration,≤100,7
106764462731658,Honest Reporting Canada,Honest Reporting Canada,≤100,5
316627528373625,Le Festif de Baie-Saint-Paul,Le Festif de Baie-Saint-Paul,≤100,3
107756318982458,Sean Webster,Kanata-Carleton PC Riding Association,≤100,5
171760333399108,Ludovic Grisé Farand - Maire de Saint-Bruno,Ludovic Grisé Farand,≤100,1
278075718909826,Aviva,Aviva,≤100,1
138139866215606,Veterinarians without Borders,Veterinarians Without Borders / Vétérinaires Sans Frontières – Canada (VWB/VSF),≤100,1
315489079651,Ted Hsu,Ted Hsu,≤100,1
317158175535179,BitLife,These ads ran without a disclaimer,≤100,7
184374514949415,Darren Fisher,Office of MP Darren Fisher,≤100,1
139019864276,Oxfam Canada,Oxfam Canada,≤100,1
1919973584883295,The Maple,The Maple,≤100,3
105027175173182,"Dan Muys, MP","Dan Muys, MP",≤100,1
208067655942289,Postes Canada,These ads ran without a disclaimer,≤100,1
108587420188,United Way Greater Toronto,United Way Greater Toronto,≤100,44
167054910655,Ville de Québec,Ville de Québec,≤100,2
338645782840713,"Ministère de l'Environnement, de la Lutte contre les changements climatiques, de la Faune et des Parcs",Ministère de l'Environnement et de la Lutte contre les changements climatiques,≤100,2
111231197686977,The Breach,The Breach,≤100,6
11974905918,World Accord,World Accord,≤100,7
191368391620181,BC Cannabis Stores,BC Cannabis Stores,≤100,5
599601796904723,Humane Society International/Canada,Humane Society International/Canada,≤100,4
137821525367,Yukon Federation of Labour,Yukon Federation of Labour,≤100,43
630230954127159,Business Council of Alberta,Business Council of Alberta,≤100,2
419813708382526,"Claude Larochelle, conseiller municipal de Fabreville","Claude Larochelle, conseiller municipal",≤100,7
586362242026180,Radio-Canada OHdio,Radio-Canada,≤100,15
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100,2
127882984614,Manitoba NDP,Manitoba NDP,≤100,3
121658954562795,Mark Gerretsen,Mark Gerretsen,≤100,2
1344251769044889,BC Rental Project,BC Rental Project,≤100,6
172806652795178,Edmonton Community Foundation,Edmonton Community Foundation,≤100,14
259187344111223,Coastal First Nations,Coastal First Nations,≤100,9
109934690732777,Encorp Atlantic/Atlantique,Encorp Atlantic / Atlantique,≤100,5
306509560692,FRIENDS/Les Amis,FRIENDS of Canadian Broadcasting,≤100,2
513913392293367,Saskatchewan Pulse Growers,Saskatchewan Pulse Growers,≤100,6
132996628184,City of Vancouver - Local Government,City of Vancouver - Local Government,≤100,1
111755861837453,"Eugene Manning for PC Leader, Newfoundland and Labrador",Eugene Manning Campaign,≤100,7
103273314492903,Fonds indépendantiste du Québec,Fonds indépendantiste du Québec,≤100,4
233017897569896,Emplois en régions,Emplois en régions,≤100,5
714595698939267,TPC - Therapeutic Psilocybin for Canadians,Therapsil,≤100,6
278388139026064,Patrick Brown,Patrick Brown,≤100,6
124239144255718,City of Calgary – Your Local Government,City of Calgary – Your Local Government,≤100,1
206962006904247,Le Grand Marché de Québec,Le Grand Marché de Québec,≤100,14
49530722523,Ecojustice,Ecojustice,≤100,9
392629388021829,Ally Global Foundation,Ally Global Foundation,≤100,7
166673603350483,Nova Scotia PC Party,Twila Grosse - PC Candidate for Preston,≤100,1
142580569097102,Ontario Liberal Party / Parti Libéral de l'Ontario,Ontario Liberal Party / Parti Libéral de l'Ontario,≤100,11
49370559799,Ducks Unlimited Canada,Ducks Unlimited Canada,≤100,2
368355790316073,Municipality of Trent Hills,Municipality of Trent Hills,≤100,1
367773226675582,The Home Depot,The Home Depot,≤100,5
885367448177343,Bob Zimmer MP,Bob Zimmer MP,≤100,7
100212538213540,Kenora-Rainy River Districts Child and Family Services,Kenora-Rainy River Districts Child and Family Services,≤100,2
468844636547019,Gouvernement du Nouveau-Brunswick,Government of New Brunswick,≤100,1
167559993283868,Nature Québec,Nature Québec,≤100,2
134455149912301,Seva Canada,Seva Canada,≤100,6
26394435211,Canadian Cancer Society,Canadian Cancer Society,≤100,2
116486331729420,350 Canada,350 Canada,≤100,27
