Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
475402742952519,Nagad,Nagad,483,2
166064673583399,Bangladesh Awami League,Bangladesh Awami League,≤100,27
112918444736861,যদি কিন্তু তবুও,যদি কিন্তু তবুও,≤100,3
102306831114009,গণসংহতি আন্দোলন,গণসংহতি আন্দোলন,≤100,3
100612562275472,Razzak Fashion - রাজ্জাক ফ্যাশন,Razzak Fashion - রাজ্জাক ফ্যাশন,≤100,4
101432104635631,Zonayed Saki-জোনায়েদ সাকি,Zonayed Saki-জোনায়েদ সাকি,≤100,1
266326536843123,BNP Media Cell,BNP Media Cell,≤100,1
353130515348425,Bangladesh Nationalist Party-BNP,Bangladesh Nationalist Party-BNP,≤100,2
104379682060158,Bahanno News,Bahanno News,≤100,2
110364402996197,RK Agro-Farm Limited,RK Agro-Farm Limited,≤100,1
148532495763980,Voice of the Displaced People,Agro Marketing LLC,≤100,9
103414131574909,Press Xpress,PressXpress,≤100,12
225353397503225,Zunaid Ahmed Palak,Zunaid Ahmed Palak,≤100,1
1958632014226056,Platforms for Dialogue,Platforms for Dialogue,≤100,1
183817558707429,Learning & Earning Development Project - LEDP,Learning & Earning Development Project - LEDP,≤100,1
105076458717354,Feed the Future Bangladesh Policy LINK Agricultural Policy Activity,Feed the Future Bangladesh Policy LINK Agricultural Policy Activity,≤100,2
360424321432255,Doha Debates,These ads ran without a disclaimer,≤100,1
254138648026636,সফল বাংলাদেশ,Effective Lead Gen,≤100,6
1930781123914291,আবিজা,All Marketing Center,≤100,11
275290502504116,PBS (Books+Music+Cafe),PBS Ltd.,≤100,1
109652825789656,আমরা নৌকার পক্ষে,Marketing House US,≤100,5
565225540184937,CGTN,These ads ran without a disclaimer,≤100,1
116167389784568,আমার নেত্রী আমার অহংকার,Flix Marketing,≤100,4
100291172796105,EurAsia Overseas/RL: 2176,Saleha Begum,≤100,2
186948511918618,Positive Bangladesh,My Atlier Group US,≤100,5
388975341269133,Tonmoy Ahmed,Tonmoy Ahmed,≤100,5
336242810327432,সাভারের সূর্যোদয়-Savarer Surjodoy,My Solution Blog,≤100,2
1637850026472872,বঙ্গবন্ধু অনলাইন আর্কাইভ,Flix Marketing,≤100,5
109165970803266,Khilgaon Model college,Youth Instructory,≤100,1
100609339515135,বিনোদন মেলা,বিনোদন মেলা,≤100,1
104106602431215,বইমেলা বিডি.কম,Md Rafiqul Islam,≤100,1
105867285406730,Deshi Dokandar-দেশি দোকানদার,Deshi Dokandar-দেশি দোকানদার,≤100,1
658677457494816,Mohammad Abdus Salam,Mohammad Abdus Salam,≤100,1
108406738509608,রোহিঙ্গা আপডেট,All Digital Trade,≤100,4
559757160829105,ASEFEdu,These ads ran without a disclaimer,≤100,1
260485101489192,Go Bangladesh,All Marketing Center,≤100,4
162107741307973,এই বাংলাদেশ আমাদের,My Farmers Marketing,≤100,4
385200605556790,OLD Collection,Md Rozoan,≤100,3
105805728732919,Rohingya Insights,All Digital Trade,≤100,4
195123041072338,নাশকতা - Nashokota,All Marketing Center,≤100,5
2022137391381938,এই বাংলাদেশ তোমাদের নয়,My Farmers Marketing,≤100,4
105715675111401,"স্কোয়াড্রন লীডার সাদরুল আহমেদ খান, অবঃ","স্কোয়াড্রন লীডার সাদরুল আহমেদ খান, অবঃ",≤100,3
578156405862003,Peoples Voice,Run Ads Agency,≤100,4
118836341508913,নেত্রী মোদের শেখ হাসিনা,Think Digital Way,≤100,2
433659713676324,Daily Bangladesh,Daily Bangladesh,≤100,6
114026591554469,Dreamof resource,These ads ran without a disclaimer,≤100,1
113341571395584,Rainbow Kids,These ads ran without a disclaimer,≤100,1
1726855274110902,বনলতার নাটোর - Bonolotar Natore,বনলতার নাটোর - Bonolotar Natore,≤100,3
321646761748035,প্রাণের নওগাঁ - Praner Naogaon,প্রাণের নওগাঁ - Praner Naogaon,≤100,3
154980965129452,Dhaka Television,Dhaka Television,≤100,1
117209162477,Ebarta24.com,Marketing Pro US,≤100,1
551702428281770,Bangladesh Students' League,Bangladesh Students' League,≤100,1
537617023847365,Digital voter slip,Mohammad Enamul Haque,≤100,1
102256572145463,Razniti,Projonmo Publication,≤100,1
692126324506258,Padma silker rajshahi  পদ্মা সিল্কের রাজশাহী,Padma silker rajshahi  পদ্মা সিল্কের রাজশাহী,≤100,2
252877475497729,The Bangla Herald,Marketing Pro US,≤100,1
378866836224660,কেরানীগঞ্জের আলো-Keraniganjer Alo,Marketing Solution,≤100,1
711232325942076,ইছামতির কথন - Ichamatir Kothon,ইছামতির কথন - Ichamatir Kothon,≤100,2
101453006161732,Azz rhinoceros,These ads ran without a disclaimer,≤100,1
160992288188445,মহানন্দা জনপদ - Mohanonda Jonopod,মহানন্দা জনপদ - Mohanonda Jonopod,≤100,2
110233305051874,Our BNP,Our BNP,≤100,1
759927010802304,বীরমুক্তিযোদ্ধা আলহাজ্ব এড. মোঃ সুলতান আহমেদ মৃধা,My Atlier Group US,≤100,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100,1
100432322646591,Magnom Properties,These ads ran without a disclaimer,≤100,2
2048704288508984,বর্ণিল নবাবগঞ্জ-Bornil Nobabgonj,Auto App Inc,≤100,1
115219641433565,bd job news,These ads ran without a disclaimer,≤100,1
101441019341553,Thank You PM,Thank You PM,≤100,1
102093685620627,Best Diplomats,These ads ran without a disclaimer,≤100,1
911492125608266,Beshi Joss,These ads ran without a disclaimer,≤100,1
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100,1
103747562594526,মানবাধিকার,Flrida Marketing,≤100,1
105914027583174,Raj Rahman,These ads ran without a disclaimer,≤100,1
124377194285112,Jfranews - جفرا نيوز,These ads ran without a disclaimer,≤100,1
145752338944033,Air China,These ads ran without a disclaimer,≤100,1
320948257943554,Бостонский Кругозор,These ads ran without a disclaimer,≤100,1
106918888863637,Veterinary Sciences MDPI,These ads ran without a disclaimer,≤100,1
102211979093712,EdHeroes,These ads ran without a disclaimer,≤100,1
102938748936839,ram.rihan,These ads ran without a disclaimer,≤100,1
138756620064262,Fanack.com of the Middle East and North Africa,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,2
312898778847834,TERRAM PACIS,These ads ran without a disclaimer,≤100,1
