Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
102931488739,Platforma Obywatelska,Platforma Obywatelska,4128,62
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,1776,8
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,1496,9
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,1320,5
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,1299,13
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,1229,231
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Komarewicz,1206,25
57544755889,Amnesty International Polska,Amnesty International Polska,971,37
339855706171439,Dobra Fabryka,Dobra Fabryka,807,5
228168274881,wysokieobcasy,wysokieobcasy,784,3
653937168081792,PZU,Powszechny Zakład Ubezpieczeń Spółka Akcyjna (PZU SA),650,4
102811109411234,Do:łącz,Dołącz,591,16
144808095552639,ING Polska,ING Polska,589,3
178362315106,European Parliament,European Parliament,542,8
1227194230675141,Pratia,Pratia SA,488,12
178415208919146,Suwerenna Polska,Solidarna Polska,485,12
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,481,16
1432065937006559,Polski Związek Tenisa Stołowego,Polski Związek Tenisa Stołowego,408,2
959387840744974,Bezpartyjni Samorządowcy,Bezpartyjni Samorządowcy,385,6
101642942680755,Nie daj się kupić • STOP Handlowi Ludźmi,Nie daj się kupić • STOP Handlowi Ludźmi,384,1
104442609633150,Lubuskie,Lubuskie,353,4
371359310400318,Janusz Kowalski,Janusz Kowalski,314,13
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,306,10
312204349288060,Mariusz Gosek,Mariusz Gosek,286,8
1937461523203000,Fundacja Promocji Pojazdów Elektrycznych FPPE,Fundacja Promocji Pojazdów Elektrycznych,285,27
50063176484,TVN24,TVN,249,1
117930759609640,Platforma Przemysłu Przyszłości,Fundacja Platforma Przemysłu Przyszłości,243,10
391098174296294,Super Express,se.pl,242,7
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,238,5
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,233,2
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,229,16
514245432058229,Piotr Kandyba - Radny Sejmiku Województwa Mazowieckiego,Piotr Kandyba - Radny Sejmiku Województwa Mazowieckiego,225,50
1496359750659795,Michał Wójcik,Michał Wójcik,218,1
182038191908977,Ministerstwo Cyfryzacji,Kancelaria Prezesa Rady Ministrów,209,6
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,201,30
618179678235315,wschód,wschód,189,1
355335447987852,"Katarzyna Stachowicz - samorządowiec, działaczka społeczna","Katarzyna Stachowicz - samorządowiec, działaczka społeczna",175,2
814991668621838,Norbert Kaczmarczyk,Norbert Kaczmarczyk,168,1
95661128574,Radio ESKA,Radio ESKA,165,2
276860619087002,Sylwester Tułajew,Sylwester Tułajew,164,3
102577288350341,Super Biznes,se.pl,161,4
737382823002282,Anna Pieczarka,Anna Pieczarka,155,2
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,150,3
286672948180163,Tomasz Trela,Poseł Tomasz Trela,146,2
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,145,7
209963076513421,Niepodległa. Miejsce spotkań,Niepodległa,145,4
173086948664,Infor.pl,Infor.pl,131,4
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,128,4
110876148028220,Izabela Bodnar,Izabela Bodnar,127,9
102759805294356,Dariusz Matecki - Radny Miasta Szczecin,Dariusz Matecki Radny Miasta Szczecin,123,3
297486841148102,Ius Memoriae - Prawo Pamięci,Ius Memoriae,121,20
256314858405394,Paweł Olszewski,Paweł Olszewski,120,3
160341610647590,Łukasz Gibała,Kraków dla Mieszkańców,118,4
1683534065241470,OKO.press,OKO.press,116,8
851597268265842,Telewizja Kopernik,TELEWIZJA KOPERNIK,116,16
107520570884853,Władysław Dajczak Wojewoda Lubuski,Władysław Dajczak Wojewoda Lubuski,111,1
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,108,5
174123027189,Instytut Spraw Publicznych,Fundacja Instytut Spraw Publicznych,108,2
256850261180940,Przemysław Przybylski,Przemysław Przybylski,108,2
100518156001438,Anna Moskwa,Anna Moskwa,107,2
328956034420247,Marcin Pawlicki - Radny Miasta Szczecin,Marcin Pawlicki - Radny Miasta Szczecin,104,2
101675557899435,Wiadomości Szczecin,Gmina Miasto Szczecin,103,3
521216701360487,MURATOR,MURATOR,102,6
834495839904474,Michał Cieślak,Michał Cieślak,101,7
102297229546532,Referendum bytomskie 2023,Biuro Referendalne,101,5
749393698434460,Jarosław Krajewski,Jarosław Krajewski,≤100,4
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,≤100,5
115651338097958,Krzysztof Dziwisz - Starosta Powiatu Żyrardowskiego,Krzysztof Dziwisz - Starosta Powiatu Żyrardowskiego,≤100,2
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,≤100,2
515725191889934,Zmieniamy Łódzkie,Zmieniamy Łódzkie,≤100,1
419885311534823,Jarosław Gonciarz - Poseł na Sejm RP,Jarosław Gonciarz - Poseł na Sejm RP,≤100,8
2320275388297228,Marcin Romanowski,Marcin Romanowski,≤100,1
102190222345818,Kancelaria ds. Obywatelskich,Kancelaria ds. Obywatelskich,≤100,4
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,≤100,1
110058531445574,Janusz Cieszyński,Janusz Cieszyński,≤100,3
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100,3
110623255132084,Wiceprezydent Wrocławia Jakub Mazur,Wiceprezydent Wrocławia Jakub Mazur,≤100,2
74863922834,Krytyka Polityczna,Krytyka Polityczna,≤100,5
634178786679448,Aleksander Miszalski - Poseł na Sejm RP,Aleksander Miszalski - Poseł na Sejm RP,≤100,4
190536713845,Fundacja JiM,Fundacja JiM,≤100,2
331112537305950,Bydgoskie Konsultacje,Bydgoskie Konsultacje,≤100,2
181020632309,Wydawnictwo Znak,Wydawnictwo Znak,≤100,3
147547541961576,Council of the European Union,Council of the European Union,≤100,3
552403594779327,Adam Snarski Burmistrz Leska,Adam Snarski Burmistrz Leska,≤100,2
105039892358886,FURPO - Świadczenie Pielęgnacyjne,FURPO GROUP SP. Z O.O.,≤100,7
196115507797384,Agnieszka Skonieczka - radna miasta Zgorzelec,Agnieszka Skonieczka - radna miasta Zgorzelec,≤100,2
