Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
923633637651202,Morena Sí,Morena Sí,46323,44
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,23457,11
105728245738079,Sigue López #conadánsí,Que Siga López,23357,42
285058928236909,Mauricio Vila,Mauricio Vila,22194,25
54779960819,United Nations,United Nations with Facebook Ad Credits,19735,9
449095701815347,Salvador Zamora,Salvador Zamora,15551,7
292073374782474,Gobierno de Tlalnepantla de Baz,Municipio de Tlalnepantla,14403,8
101404116150740,La Verdad Maya,La Verdad Maya,14076,6
100557755099985,Convocatorias 2023,Convocatorias 2023,13477,37
1613868898897076,Waldo Fernández González,Waldo Fernández González,12681,1
106794678874700,4TI,4TImpacto,11391,62
104680124489636,Demoscopia Digital,Demoscopia Digital,8177,65
109752078573994,Transformando México,Transformando a México,8176,60
234934546961166,Escudo Urbano C5 Jalisco,Escudo Urbano C5 Jalisco,8043,2
101369119427544,La Cuestión Mx,La Cuestión Mx,8013,34
2011285802526787,El Soberano,El Soberano,7947,2
103451872329701,Salvemos Miles de Vidas México,Salvemos Miles de Vidas México,7352,15
105097171575007,La LOCAL Mx,La LOCAL Mx,6961,2
327324764029820,Armando Guadiana,Armando Guadiana,6882,5
108323052052660,Noticias Nacionales,Noticias Nacionales,6658,56
109634395756375,Save the Children México,Save the Children México,6559,12
264773293005,Marko Cortés,Partido Acción Nacional,6347,1
818596368168362,Sylvana Beltrones Sánchez,Sylvana Beltrones Sánchez,6002,28
142277375928938,Protección Civil Tlalnepantla,Municipio de Tlalnepantla,5847,9
56713285274,Greenpeace México,Greenpeace México,5579,16
326647354840146,Sergio Gutiérrez Luna,Sergio Gutiérrez Luna,4846,10
303184083041100,Gobierno del Estado de Yucatán,Gobierno del Estado de Yucatán,4687,14
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,4419,12
475040405910613,Lenin Perez Rivera,Evaristo Lenin Perez Rivera,4333,1
115452255131465,Alejandro Moreno Cárdenas,Alejandro Moreno Cárdenas,4289,6
110552178493339,TcoNoticias,TCO Noticias,4205,32
105222757700821,Esto es México,estoesmexicomx.com,4045,3
1528235827246797,Yucatán al Momento,Yucatán Al Momento,3955,18
105787218926256,Resistencia Obradorista - Lucha y Patria,Resistencia Obradorista - Lucha y Patria,3794,2
1782111042100080,Conecta Red,Conecta Red,3678,2
231602417391989,Janecarlo Lozano,Karla Paola Ocegueda Mendoza,3624,2
1570126169927933,Delfina Gómez Álvarez,Delfina Gómez Álvarez,3593,3
148709191834718,Alcaldes de México,Alcaldes de México,3401,4
106645022305745,Edomex al momento,Edomex al momento,3294,6
100299169219163,Dirección de Sustentabilidad Ambiental Tlalnepantla,Municipio de Tlalnepantla,3093,5
203709812204,José Ramón Gómez Leal JR,Jose Ramon Gomez Leal,2985,7
450197489139926,Jalisco Noticias,Sistema Jalisciense de Radio y Televisión,2878,46
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,2797,33
48966795116,Amnistía Internacional México,Amnistía Internacional México,2705,4
125131901465195,Yucatán Acontece,Yucatán Acontece,2628,14
108407195129937,México Villarreal,Rodolfo México Villarreal Ritchie,2615,4
120544204635995,Gobierno de Baja California,Gobierno de Baja California,2495,4
106006482764390,Gobierno del Estado de Sinaloa,Gobierno del Estado de Sinaloa,2309,7
458859544909547,DICES,DICES,2253,21
100732580703775,El tiempo Yucatán,El Tiempo de Yucatán,2209,13
174058432636166,El Deforma,El Deforma,2184,1
108471668438894,Revolucion San Luis,DEGI,2164,37
2059420467624770,El Tecolote Diario,El Tecolote Diario,2138,2
101683735119994,El Reportero,El Reportero,2094,8
122404620204,Oxfam México,OXFAM MEXICO AC,1951,2
100192769223405,Dirección de Promoción Económica Tlalnepantla,Municipio de Tlalnepantla,1934,3
103436538894727,Dirección Jurídica Tlalnepantla,Municipio de Tlalnepantla,1922,3
110046841554967,Dirección de Desarrollo Urbano Tlalnepantla,Municipio de Tlalnepantla,1909,3
133478060111915,CEMEX Impacto Social,CEMEX Negocio Responsable,1897,28
361036630742937,La Política Online MX,La Política Online MX,1891,2
107545594505870,Perfekto,Perfekto,1845,7
350508488860,Renán Barrera,Renán Barrera,1768,9
360811057341855,PAN Nuevo León,PAN Nuevo León,1764,2
279469625434543,Paco Cienfuegos,Paco Cienfuegos,1759,19
387796290649,GNP Seguros,GNP Seguros,1754,2
245685942538080,VOTA Querétaro,VOTA Querétaro,1700,13
202456989183,Gobierno de Monterrey,Gobierno de Monterrey,1683,5
123842270960929,Walmart de México y Centroamérica,Nueva Walmart de México SRL de CV,1668,1
177319665650476,ClikiSalud - Fundación Carlos Slim,Fundación Carlos Slim,1663,6
428903227172775,AyuntaMÉRIDA,AyuntaMÉRIDA,1629,4
1861550397441449,Revista32,Revista32,1623,18
254852601222832,CEMEX México,CEMEX México,1591,23
192680674189566,El Respetable,Bruno Agustin López Arguelles,1555,7
377671629054421,Polemon,Polemon,1504,1
961310490582166,FeliFer Macías,Felipe Macías,1475,2
109409908221921,Aníbal Cañez,TI Social,1401,4
1872765882942974,Imelda Sanmiguel,Imelda Sanmiguel,1374,9
111356791665420,El Radar,Hector Daniel Sanchez Moreno,1289,20
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,1288,3
110902534801030,Dirección de Movilidad Tlalnepantla,Municipio de Tlalnepantla,1279,2
102140472358766,Dirección de Obras Públicas Tlalnepantla,Municipio de Tlalnepantla,1255,2
110841274807666,Instituto Municipal de la Juventud,Municipio de Tlalnepantla,1253,2
314886345672157,Diego Garrido,Diego Orlando Garrido Lopez,1216,32
100357539208164,Dirección de Servicios Públicos Tlalnepantla,Municipio de Tlalnepantla,1211,2
103451872329701,Salvemos Miles de Vidas México,Juan Antonio Loredo Velasco,1207,4
101738497976987,La Esperanza De Tamaulipas,La Esperanza De Tamaulipas,1194,2
952701658121166,Juan José Frangie,Juan José Frangie,1185,4
500239473449030,PES Michoacán,Partido Encuentro Solidario,1169,24
180425288675416,Manuel Rodríguez González,Manuel Rodríguez González,1167,5
100934207930403,Conversaciones,conversacionesmx.com,1164,4
258241614593678,AulaTec,Pedro Beristain Flores,1149,12
104805888231365,Mexicano,"Editorial Kino, S.A. de C.V.",1143,3
103601375724933,Ciudadanos Informado,Ciudadanos Informando,1128,2
369980863177123,Eder López,Partido Encuentro Solidario,1112,28
878034448921586,Hoy CDMX,Hoy CDMX,1086,3
2085563958340354,Raúl Torres,Raúl Torres,1060,30
822100507825923,Secretaría de Turismo de Baja California,Secretaría de Turismo de Baja California,1024,1
2000027216902843,Lalo Leal,Eduardo Leal Buenfil,1022,14
153947391339205,Manolo Jiménez Salinas,MANOLO JIMENEZ SALINAS,998,13
479751765559726,Manuel Hernández Badillo,Manuel Hernández Badillo,989,15
106834998050352,Edgar Ocampo,Edgar Misael Ocampo Ayala,979,6
104252495822239,La Magia de Transformar,LA MAGIA DE TRANSFORMAR S.A DE C.V,971,1
481499309262962,Cuarta Transformación Tamaulipas,Cuarta Trasformación Tamaulipas,963,2
800053706697232,Lupita Saldaña,Lupita Saldaña,941,5
1874397736161441,Manuel Gálvez,Luis Ernesto García Ruiz,937,7
370382380166587,Centro de Noticias Tamaulipas,Centro De Noticias Tamaulipas,916,2
449319475244963,Comité Directivo Estatal del PAN Chihuahua,Comité Directivo Estatal del PAN Chihuahua,915,5
261548570655865,Juan Angel Flores Bustamante,Juan Ángel Flores Bustamante,906,3
220429278974,Gobierno de Hermosillo,Gobierno de Hermosillo,896,2
106865972279596,Por amor a México,Por Amor A Mexico,838,1
109160508682887,Busted Querétaro,Busted Querétaro,806,1
438035766216106,Adrian Juarez Jimenez,Diana Cruz,806,8
110211745174793,Opinion Pública,Opinion Publica,805,31
187408468118775,Jorge Torres #elbrecho,Brecha Comunicación,798,3
472352029630478,Prepa en un Examen,Hilda Margarita Holguin Saenz,781,3
1696577493927541,Veritas Noticias MX,Veritas Noticias MX,779,6
109019495184907,CEP Centro De Estudios Profesionales,Heber Williams Pino Aguilar,748,1
113611746676129,Cristian López,Cristian López,746,1
100158772447356,Electoralia Coahuila,José Ramón Rodriguez Romero,742,12
100840639562216,Fuerza Edomex,Fuerza Edomex,740,2
102542454680516,Lupita Oyervides,Maria Oyervides Valdez,716,3
233652128065243,Goberna México,Goberna,703,13
319783615502598,Noti Nación,Noti Nación,683,2
104529444265792,Jorge Aguirre,Jorge Alberto Aguirre Robles,677,5
349362031895959,Julián Zacarías Curi,Julián Zacarías Curi,676,6
170761873343298,Tecutli Gómez,Tecutli Gomez,669,4
1518145195110134,Daniel Gutiérrez Gutiérrez,Daniel Gutiérrez Gutiérrez,665,2
316162282245753,Ovidio Peralta Suárez,Ovidio Peralta Suárez,665,4
912181215523799,Alianza Pro Adopción Nogales,These ads ran without a disclaimer,663,1
110039430775865,Apoyo Nacional en el Gobierno Mexicano,Adriana Estrada Micete,662,16
368761993720946,Para La Opinión Publica Tijuana,Para La Opinion Publica,656,2
469750359716602,Centro de Formación en Marketing Político,Centro MKT Político,655,1
1892243884387302,El Frente,El Frente Noticias,652,3
105505599062277,Atte.tuamiga,Atte.tuamiga,645,5
106606125237429,Dirección de Desarrollo Social Tlalnepantla,Municipio de Tlalnepantla,645,1
110181401757449,Home Class,These ads ran without a disclaimer,643,2
110558647535296,Cuquis Camarena,Cuquis Camarena,642,3
104811138751353,Dirección de Administración Tlalnepantla,Municipio de Tlalnepantla,641,1
106853071237547,Óscar Gutiérrez Camacho,Hector Daniel Sanchez Moreno,641,7
524890981351996,Tesorería Tlalnepantla,Municipio de Tlalnepantla,630,1
102074792365488,Secretaría Técnica Tlalnepantla,Municipio de Tlalnepantla,621,1
