Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,8994,36
267023623933372,Endangered Ecosystems Alliance,Endangered Ecosystems Alliance,6708,3
109045051805492,Made The Canadian Way,Canadian Energy Centre,6620,4
281999881613,World Vision Canada,World Vision Canada,5375,41
104386908631938,Pathways Alliance,Pathways Alliance,3765,6
107385241806,Plan International Canada,Plan International Canada,3620,335
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,3619,12
195227957225519,Dairy Farmers of Canada,Dairy Farmers of Canada,3505,10
163261390365324,Elementary Educators,Elementary Educators,3317,41
245013842275891,CUPE Alberta,CUPE Alberta,2332,41
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF),2223,23
154462904588700,Enbridge Gas,Enbridge Gas,2115,96
349561555109272,HSAA - Union of Health-Care Professionals,Health Sciences Association Alberta,2114,154
261752512263,Canadian Red Cross,Canadian Red Cross,2022,32
115835521825983,UNHCR Canada,UNHCR Canada,1903,100
160504807323251,Canadiens en santé,Canadiens en santé,1787,8
106183171866567,Fairness for Drivers,Insurance Bureau of Canada,1769,21
177990002393,Ontario Nurses' Association,Ontario Nurses' Association,1568,10
106917558391358,Alliance Nouvelles voies,Pathways Alliance,1177,2
16761458703,University of British Columbia,University of British Columbia,1144,69
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Sussex Strategy Group,1135,6
169928686425623,UFCW Local 401,UFCW Local 401,1073,13
177741812241442,SCFP-Québec,le SCFP,1064,38
187447074652378,Fighting Blindness Canada,Fighting Blindness Canada,1008,8
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,928,4
149042028439970,Alberta Federation of Labour,Alberta Federation of Labour,815,14
6695079125,TD,TD Bank Canada,788,18
9333642607,TELUS,These ads ran without a disclaimer,731,1
1530293140634544,"No Options, No Choice","No Options, No Choice Project",718,13
24235835555,Kids Help Phone,Kids Help Phone,710,47
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,683,85
105833301076507,CUPE Local 38,CUPE Local 38,650,10
371577843112,Ben & Jerry's,Unilever,648,3
1097840090260804,National Police Federation,National Police Federation,626,96
600199730040379,David Eby,BC New Democrat Caucus,616,1
19750184960,Greenpeace Canada,Greenpeace Canada,551,210
104128641336287,Indigenous Resource Network,Indigenous Resource Network,549,50
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,539,203
106172275200668,GetBuilding,GetBuilding,532,2
144658705550734,Scotiabank,These ads ran without a disclaimer,500,1
239308266136055,United Way Halton and Hamilton,United Way Halton & Hamilton,476,12
102862259754198,MS.ThingsIsee,KELLY-ANN P JONES,460,1
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,447,7
510183342342621,Bell MTS,Lavanya Rajaian,445,2
