Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
543228812481111,Donald Tusk,Platforma Obywatelska RP,4372,7
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,1316,37
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,1270,8
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,853,15
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,845,149
339855706171439,Dobra Fabryka,Dobra Fabryka,818,5
57544755889,Amnesty International Polska,Amnesty International Polska,781,38
405326618416,Parlament Europejski - Biuro w Polsce,These ads ran without a disclaimer,679,40
1683534065241470,OKO.press,OKO.press,642,23
107898832590939,European Commission,European Commission,595,2
475584852475176,Pozytron,POZYTRON Radiologia Medyczna,525,9
1227194230675141,Pratia,Pratia SA,513,14
102931488739,Platforma Obywatelska,Platforma Obywatelska,481,28
228366267271894,Warsaw Enterprise Institute,Fundacja Warsaw Enterprise Institute,478,3
109223993792330,Andrzej Domański,Andrzej Domański,473,6
618179678235315,wschód,wschód,452,2
292640324174614,Hellozdrowie.pl,Redakcja Hello Zdrowie,433,4
107750507339408,Bart Staszewski,Fundacja Basta,432,6
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,427,12
391098174296294,Super Express,se.pl,422,4
111275624780972,Erase Indifference,Erase Indifference,422,7
228168274881,wysokieobcasy,wysokieobcasy,414,3
1646168595688590,Kujawsko-Pomorski Urząd Wojewódzki w Bydgoszczy,Kujawsko-Pomorski Urząd Wojewódzki w Bydgoszczy,392,3
105636040979969,Polska 2050,Polska 2050 Szymona Hołowni,379,9
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,364,18
113143203693,Santander Bank Polska,Santander Bank Polska,317,5
163064650412661,Teatr Powszechny w Łodzi,Teatr Powszechny w Łodzi,301,5
1937461523203000,Fundacja Promocji Pojazdów Elektrycznych FPPE,Fundacja Promocji Pojazdów Elektrycznych,300,21
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,297,5
142210712522850,Województwo Podlaskie,Urząd Marszałkowski Województwa Podlaskiego,296,2
513969188677442,Compassion Polska,Compassion Polska,296,8
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,296,1
959387840744974,Bezpartyjni Samorządowcy,Bezpartyjni Samorządowcy,278,11
104623181081757,Budżet Obywatelski Mazowsza,Urząd Marszałkowski Województwa Mazowieckiego,242,16
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,242,3
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,230,4
252707301407911,Ministerstwo Rolnictwa i Rozwoju Wsi,Ministerstwo Rolnictwa i Rozwoju Wsi,223,1
351913848834225,Homokomando,Homokomando,222,1
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,217,2
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,205,23
341803579195956,Dom Współpracy Polsko-Niemieckiej,Dom Współpracy Polsko-Niemieckiej,204,1
178362315106,European Parliament,European Parliament,204,2
256314858405394,Paweł Olszewski,Paweł Olszewski,204,5
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,201,2
385532321805330,Pomorskie,Pomorskie,196,4
113129461808962,Wiadomości PL,These ads ran without a disclaimer,191,1
1495480087399256,Jacek Ozdoba,Jacek Ozdoba,188,3
163488137165461,E.ON Polska,E.ON Polska,178,10
276474826293767,Olivia Garden,Olivia Garden,170,12
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,166,8
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,164,3
405326618416,Parlament Europejski - Biuro w Polsce,Parlament Europejski - Biuro w Polsce,163,1
207653439276138,Fundusze Europejskie dla Dolnego Śląska,Fundusze Europejskie dla Dolnego Śląska,163,5
335107452998,"InPost - Paczkomat, Kurier","InPost - Paczkomat, Kurier",163,4
