Page ID,Page name,Disclaimer,Amount spent (ZAR),Number of ads in Library
136956534616,Times LIVE,TimesLIVE,1246,21
740116816003959,Western Cape Government,Western Cape Government,744,1
181204251979581,NEASA,National Employers' Association of South Africa,706,5
2145594122138312,Action Society,Action Society,509,4
147301545821830,Vryheidsfront Plus Wes-Kaap / Freedom Front Plus Western Cape,Vryheidsfront Plus / Freedom Front Plus,455,8
107169379305548,TLU SA,TLU SA,363,5
1479166275635514,Western Cape Provincial Parliament,Western Cape Provincial Parliament,361,1
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,342,2
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,270,2
106172744063430,The Daily Friend,The Daily Friend,242,15
102265308016316,Al Jama-ah,Al Jama-ah,213,2
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,193,3
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,189,2
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,166,2
113978755978036,DA Atlantic Seaboard Ward 54,Nicola Jowell,161,1
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,153,6
1742410059361710,AwakeMzansi,Awake Mzansi,144,1
102765088210163,Action SA,ActionSA,143,5
581475018952196,Good,GOOD Political Party,119,1
858175014372321,VF Plus - Limpopo,Vryheidsfront Plus / Freedom Front Plus,114,1
817419378298114,Herman Mashaba,ActionSA,108,1
379138726819,ACDP,African Christian Democratic Party,≤100,1
102516258668317,Siza Water,Fahim N Farzanah Dawood,≤100,2
165246196904704,Sakeliga,Sakeliga,≤100,1
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100,5
446648162438519,Thisisacumen,Acumen Media Management,≤100,1
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100,4
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100,1
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100,5
1770207119865540,Civics Academy ZA,Civics Academy ZA,≤100,1
311936835992045,Dear South Africa,DearSA,≤100,2
225941290782035,Parliament of the Republic of South Africa,Parliament of the Republic of South Africa,≤100,1
100467464948528,"Apparel Intelligence, Inc.",These ads ran without a disclaimer,≤100,1
104304855324448,Saudi Arabia's Reality,These ads ran without a disclaimer,≤100,1
565225540184937,CGTN,These ads ran without a disclaimer,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,4
101651249502316,The FIFA,These ads ran without a disclaimer,≤100,1
109644193984042,Life Exact,These ads ran without a disclaimer,≤100,1
316496640057,7iber,These ads ran without a disclaimer,≤100,1
114117578656259,African Business,These ads ran without a disclaimer,≤100,1
105223385595171,Alice Gomes,These ads ran without a disclaimer,≤100,1
113112724916083,Clean Air Fund,These ads ran without a disclaimer,≤100,1
2119732698342937,Vodafone Group,These ads ran without a disclaimer,≤100,1
101220519492,Good News from Finland,These ads ran without a disclaimer,≤100,1
604598226218072,CNH Industrial,These ads ran without a disclaimer,≤100,1
114797118561022,Breda University of Applied Sciences,These ads ran without a disclaimer,≤100,1
1718014475112870,Africa Legal,These ads ran without a disclaimer,≤100,1
