Page ID,Page name,Disclaimer,Amount spent (GTQ),Number of ads in Library
196258110831945,Partido Valor,Partido Valor,4838,25
161800283848513,CREO,CREO,4711,6
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,3492,4
187073013532,Partido VIVA,Partido Político VIsión con Valores VIVA.,2407,15
331961940541181,Partido Victoria,Partido Político Victoria,1690,5
142373979127061,Partido Unionista,Partido Unionista,1392,14
100169482992019,Sebastián Arzú,Sebastián Arzú,1173,7
110226594945647,Partido BIEN,Partido BIEN,1005,15
102762215788405,VOS.gt,VOS.gt,826,5
109189810962889,Comunidad Elefante,Shorik Yann Mejia Blanco,649,4
436246383083297,TODOS,TODOS,595,1
110582257361172,Partido Azul,Partido Azul,461,9
101725222007513,Mixco No Es Un Chiste,Mixco No Es Un Chiste,422,1
101783548637407,Antigua News,Antigua News,416,1
303127683559449,Victor Duarte,Victor Duarte Alcalde,414,3
100787018649683,Más Media,Más Media,411,1
110342054463001,Mientras tanto en Guate,Mientras tanto en Guate,397,1
105946259158286,Arias Consultores Guatemala,Arias Consultores,392,71
1882597935332956,Partido VAMOS,Partido VAMOS,351,2
174740409237665,TSE Guatemala,These ads ran without a disclaimer,265,2
116255971414800,Política Migración,Epifania Garcia,239,1
281554395331686,República,"Republica GT, S.A.",237,2
100607049331121,Podemos Villa Nueva,Podemos Villa Nueva,229,5
1979136665715746,Shop502,Shop502,157,3
268285610002238,FCN Nación,FCN Nación,148,1
1545555582174942,TResearch,These ads ran without a disclaimer,111,5
104363285138486,Nosotros Guatemala,Partido Político Nosotros,101,1
171059076249865,Iglesia El Candelero de Oro,Iglesia El Candelero de Oro,≤100,2
101372268406640,Unión Republicana,Unión Republicana,≤100,2
142556265766634,Guatemala Visible,Guatemala Visible,≤100,1
588629954961635,Noticias Hoy,Noticias Hoy,≤100,1
102028951422328,Portal DEL SUR,Portal DEL SUR,≤100,1
103979662614836,Lewis Logan-Podemos Escuintla,Jose Acner  Cano Canales,≤100,7
112746484513924,Mirador Electoral de Guatemala,Mirador Electoral Guatemala,≤100,2
316637245932752,Expresión Libre,Expresión Libre,≤100,1
102764015939243,Rosario Menéndez,Maria Del Rosario Menéndez Jimenez,≤100,4
103696968775786,Diestra La Revista,Epifania Garcia,≤100,2
312457492980456,Opinión Gt,Opinión Gt,≤100,1
333731437290922,La Critica Gt,La Critica Gt,≤100,1
415170472372647,Portal de Oriente,Portal de Oriente,≤100,1
1849068175149032,Movimiento Político WINAQ,Movimiento Político WINAQ,≤100,1
101384729602875,Vamos Salcajá,Johnny Laureano Rodriguez Lopez,≤100,3
101834689161496,Partido VALOR Chichicastenango,Partido VALOR Chichicastenango,≤100,3
100959499644323,Cambio Cobán oficial,Eduardo Luther,≤100,1
112362198458731,VOS Petapa,VOS Petapa,≤100,1
391831020911364,Luis Carlos Rivero - Fondista -,Luis Carlos Rivero - Fondista -,≤100,1
112086655128494,Danilo Mazariegos,Dilan Daniel,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
546030959209093,Desafio Tv,Desafio Tv,≤100,1
101362805052535,Hola,Hola,≤100,1
1612828795636861,Movimiento Semilla,Movimiento Semilla,≤100,1
102473162654798,Mi Familia Camotan,These ads ran without a disclaimer,≤100,1
104802371498661,Armando Paniagua,Armando Paniagua,≤100,1
112517118171120,Fito Villagrán,Fito Villagrán,≤100,1
102894939469958,,Jose Acner  Cano Canales,≤100,1
728099677341714,Romeo Méndez,Romeo Méndez,≤100,6
118969571141991,VOS Tacaná,VOS Tacaná,≤100,1
116704324641637,Fundacion De Búsqueda Y Rescate De Migrantes,These ads ran without a disclaimer,≤100,1
115895401463440,Entretenimiento,These ads ran without a disclaimer,≤100,6
103451285140725,El Informante,These ads ran without a disclaimer,≤100,1
610308529317461,Con Vos,Con Vos,≤100,2
107975805606424,Luis Aldana,These ads ran without a disclaimer,≤100,1
199897540054379,Félix Gracia,These ads ran without a disclaimer,≤100,1
82928774489,Panda Security,These ads ran without a disclaimer,≤100,1
108269868283977,Audiohistorias de Israel,These ads ran without a disclaimer,≤100,1
116229124772170,Dicas de Mulher,These ads ran without a disclaimer,≤100,1
103308112758555,Jardines Verticales,These ads ran without a disclaimer,≤100,1
53320617721,Global Rescue,These ads ran without a disclaimer,≤100,1
105712152391313,Hispanic Kids' Health,These ads ran without a disclaimer,≤100,1
100301029708896,,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
114507271987242,IVECA International Virtual Schooling,These ads ran without a disclaimer,≤100,1
117039841320523,Big Pink Youth Dialogue,These ads ran without a disclaimer,≤100,1
100970059574672,Bisexual.org en Español,These ads ran without a disclaimer,≤100,1
101054365776547,Charming Changzhou,These ads ran without a disclaimer,≤100,1
102415047928145,Shanghai Electric,These ads ran without a disclaimer,≤100,1
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100,1
142914269087072,Cornell Lab of Ornithology,These ads ran without a disclaimer,≤100,1
