Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
57544755889,Amnesty International Polska,Amnesty International Polska,3332,44
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,2100,45
178362315106,European Parliament,European Parliament,1956,9
1683534065241470,OKO.press,OKO.press,1200,33
108675458379147,Liczy się energia,Liczy się energia,1064,2
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,994,12
513969188677442,Compassion Polska,Compassion Polska,957,19
228168274881,wysokieobcasy,wysokieobcasy,918,12
50063176484,TVN24,TVN,907,18
102931488739,Platforma Obywatelska,Platforma Obywatelska,753,2
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,648,9
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,640,93
178415208919146,Solidarna Polska,Solidarna Polska,637,6
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,617,14
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),612,2
102811109411234,Do:łącz,Dołącz,607,8
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,607,7
292640324174614,Hellozdrowie.pl,Redakcja Hello Zdrowie,605,4
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,500,11
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,482,5
136884656519145,IOM Poland,International Organization for Migration,453,6
1227194230675141,Pratia,Pratia SA,419,10
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,375,8
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Paweł Komarewicz,353,3
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,352,3
391098174296294,Super Express,se.pl,349,9
173086948664,Infor.pl,Infor.pl,342,16
514735281965536,Demagog,Stowarzyszenie Demagog,332,20
142218132483199,Kasa Stefczyka,Kasa Stefczyka,330,7
395533923834784,PSL Mazowsze,Zarząd Wojewódzki Polskiego Stronnictwa Ludowego Województwa Mazowieckiego,327,34
311766890555,Fundacja Batorego,Fundacja Batorego,323,23
230754547069436,Michał Woś,Michał Woś Poseł na Sejm RP,308,2
145040892212618,Ministerstwo Obrony Narodowej,Ministerstwo Obrony Narodowej,302,1
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,297,4
339855706171439,Dobra Fabryka,Dobra Fabryka,290,12
203627442993022,Portal Oświatowy,Wiedza i Praktyka,287,4
149902472546,Wyborcza.pl Trójmiasto,Wyborcza.pl Trójmiasto,287,9
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,283,31
104921858016507,Dzień Dobry Podatki,Michał Wilk,280,8
181020632309,Wydawnictwo Znak,Wydawnictwo Znak,279,19
405326618416,Parlament Europejski - Biuro w Polsce,Parlament Europejski - Biuro w Polsce,270,1
