Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,3148,27
142614625077,WWF Polska,WWF Polska,2741,49
1715196158626102,Operacja Czysta Rzeka,Operacjarzeka,1542,25
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,1500,1
1683534065241470,OKO.press,OKO.press,1468,45
136884656519145,IOM Poland,International Organization for Migration,1392,8
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,1205,29
228168274881,wysokieobcasy,wysokieobcasy,1142,22
108675458379147,Liczy się energia,Liczy się energia,1124,2
513969188677442,Compassion Polska,Compassion Polska,938,16
102931488739,Platforma Obywatelska,Platforma Obywatelska,919,1
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,894,13
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,873,7
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,872,1
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,740,7
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,685,123
57544755889,Amnesty International Polska,Amnesty International Polska,683,29
450781218391641,Protestuj.pl,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,677,1
50063176484,TVN24,TVN,651,15
339855706171439,Dobra Fabryka,Dobra Fabryka,623,6
342536459089859,Beata Kempa,Grupa EKR - Beata Kempa MEP,588,5
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,581,8
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,561,7
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,528,9
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,496,11
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,495,5
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,492,7
90194404398,Helsińska Fundacja Praw Człowieka,Helsińska Fundacja Praw Człowieka,425,91
406758116099067,Fundacja Kasisi,Fundacja Kasisi,402,5
178415208919146,Solidarna Polska,Solidarna Polska,399,3
178362315106,European Parliament,European Parliament,393,8
142218132483199,Kasa Stefczyka,Kasa Stefczyka,360,8
145040892212618,Ministerstwo Obrony Narodowej,Ministerstwo Obrony Narodowej,337,2
104921858016507,Dzień Dobry Podatki,Michał Wilk,326,14
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,302,6
311766890555,Fundacja Batorego,Fundacja Batorego,298,62
144808095552639,ING Polska,ING Polska,288,4
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,282,3
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,281,5
122436147816214,Skłodowscy.pl,Kancelaria Podatkowa Skłodowscy,272,11
69153026654,Jerzy Buzek,Jerzy Buzek,240,2
391098174296294,Super Express,se.pl,237,7
475584852475176,Pozytron,Bartłomiej Jan Ginter,231,11
32104614789,Greenpeace Polska,Greenpeace Polska,225,3
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,220,17
1495480087399256,Jacek Ozdoba,Jacek Ozdoba,216,1
133482470024453,Newsweek Polska,Newsweek Polska,209,3
1227194230675141,Pratia,Pratia SA,208,9
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,200,19
971833706177522,Kraków dla Mieszkańców,Kraków dla Mieszkańców,196,3
173086948664,Infor.pl,Infor.pl,195,12
851597268265842,Telewizja Kopernik,TELEWIZJA KOPERNIK,194,14
292640324174614,Hellozdrowie.pl,Redakcja Hello Zdrowie,182,4
387124011444132,Wojciech Saługa Poseł na Sejm,Wojciech Saługa,181,1
134214926657042,Radosław Sikorski,Radosław Sikorski,179,2
102811109411234,Do:łącz,Dołącz,178,2
308684629246305,Tomasz Latos,Tomasz Latos,177,2
307132666893918,Fundacja Głosuj na Kobietę,Głosuj na Prawa Kobiet,170,12
362731483842344,Agro Trust - Skup i  #𝐖𝐢𝐚𝐝𝐨𝐦𝐨ś𝐜𝐢𝐙𝐛𝐨ż𝐨𝐰𝐞,Marcin Robert Witzling,163,1
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,160,7
230754547069436,Michał Woś,Michał Woś Poseł na Sejm RP,157,1
1477251852486946,Kosma Złotowski,Grupa Europejskich Konserwatystów i Reformatorów,156,7
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,155,8
319296981434608,De Dietrich Polska,BDR Thermea Poland Sp. z o.o.,153,2
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,152,9
286672948180163,Tomasz Trela,Poseł Tomasz Trela,147,3
163488137165461,E.ON Polska,E.ON Polska,141,6
292514454554454,Cartrack Polska,Cartrack Polska,139,3
514735281965536,Demagog,Stowarzyszenie Demagog,139,14
10150116077700370,Fundacja Rodzić po Ludzku,Fundacja Rodzić po Ludzku,138,13
105629772798008,Kraków PL,Kraków PL,135,1
74863922834,Krytyka Polityczna,Krytyka Polityczna,132,10
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),132,3
250387950908,Tygodnik Solidarność,Tygodnik Solidarność,132,8
102466034698538,Ośrodek Monitorowania Chrystianofobii Fidei Defensor,Biuro Fidei Defensor,131,2
100302862419697,"Wielkopolska, tej",UMWW,130,7
229797220398331,Kampania Przeciw Homofobii,Kampania Przeciw Homofobii with Facebook ad credits,127,98
344620515579640,Fundacja Równość.org.pl,Fundacja Równość.org.pl,126,7
101510036210805,Centrum Interwencji Kryzysowej w Łodzi,Centrum Promocji i Rozwoju Inicjatyw Obywatelskich OPUS,124,4
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,124,13
105039892358886,FURPO - Świadczenie Pielęgnacyjne,FURPO GROUP SP. Z O.O.,123,12
110647840532680,Merge Mayor,These ads ran without a disclaimer,122,1
28312410177,World Food Programme,These ads ran without a disclaimer,121,1
305401181544,UNICEF Poland,UNICEF Polska,121,3
378777385998461,Grupa MTP,Grupa MTP,119,3
