Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
39435457457,Greenpeace France,Greenpeace France,1646,21
14053295787,Oxfam France,Oxfam France,1134,96
176105152520900,Carrefour,Carrefour,1054,3
116070051527,Mediapart,Mediapart,805,158
137102989708866,Fondation Jérôme Lejeune,Fondation Jérôme Lejeune,699,39
112547358788607,CCFD-Terre Solidaire,CCFD-Terre Solidaire,594,22
271026783614,Fondation ARC pour la recherche sur le cancer,Fondation ARC pour la recherche sur le cancer,588,4
278422012257681,Le Pacte,Le Pacte,569,8
335868279790722,CIWF France,CIWF France,533,32
122037308191612,Make.org,Make.org,472,16
384955301529344,Institut du Cerveau - Paris Brain Institute,Institut du Cerveau - Paris Brain Institute,467,2
81753537108,TotalEnergies,TotalEnergies,449,5
100707905881,Plan International France,Plan International France,372,27
190767987677923,Institut Curie,Institut Curie,344,3
129740893750695,Sexosafe.fr,Santé Publique France,316,5
730681673751055,"Médicis, la mutuelle retraite des indépendants et entrepreneurs",Mediaplus France,313,2
417997281579542,OnSexprime.fr,Santé Publique France,302,1
1717696765155553,Veolia Eau d'Ile-de-France,Veolia Eau d'Ile-de-France,295,3
840901192703231,Groupe Identité et Démocratie - France,Groupe Identité et Démocratie - France,278,31
194934737335658,foodwatch France,foodwatch France,277,3
114676815236667,AIDES,AIDES,245,11
106554597767346,UNHCR France,UNHCR France,244,16
103271587984683,Buergerfondscitoyen,Make.org,229,4
194212357654878,Agence régionale de santé Pays de la Loire,Make.org,215,4
128938130499216,Fepem - Fédération des particuliers employeurs de France,FEPEM,213,22
152835304742765,Les Petits Frères des Pauvres,Les Petits Frères des Pauvres,212,3
625616024204368,DIGNITE international,Dignite International,212,149
100140410085507,350 France,350 France,208,3
174152456808,Welfarm,Welfarm,188,55
100255681599847,Veolia France,Veolia,180,44
229366650431028,BICE - Bureau International Catholique de l'Enfance,BICE - Bureau International Catholique de l'Enfance,175,27
101913792744033,Ma maison pour l’hiver,Ma maison pour l’hiver,170,52
147126052393,Libération,Libération,170,31
256197435586,Handicap International - Humanity & Inclusion,Handicap International,168,20
79566127213,Challenges,Challenges.fr,164,24
584967921838392,Veolia,Veolia Environnement SA,162,3
278641698813937,Fondation Raoul Follereau,Fondation Raoul Follereau,154,15
123875660969932,ENGIE,ENGIE,151,10
54779960819,United Nations,United Nations with Facebook Ad Credits,147,2
162383987105585,Association Valentin Haüy - AVH,Association Valentin Haüy - AVH,132,3
364959206939410,ACAT France,ACAT France,118,11
107808105469097,La Dianétique - France,Digitalis,115,9
1682924348618893,Ekwateur,ekWateur,105,1
382775905162847,Unlock France,Agir pour le climat,103,2
108961334029224,Ekō en français,Ekō,102,5
328157150830,Fondation Perce-Neige,Fondation Perce-Neige,102,4
155317537884626,Ordre de Malte France,Ordre de Malte France,≤100,17
154314278551,Union Syndicale Solidaires,Union Syndicale Solidaires,≤100,3
506293686069420,Société Française d'Accompagnement et de Soins Palliatifs - SFAP,SFAP,≤100,12
1598764970362891,Jordan Bardella,Jordan Bardella,≤100,16
9025047571,Amnesty International France,Amnesty International France,≤100,6
1030528233746321,Le mouvement,le mouvement,≤100,110
383882575328659,GRTgaz,GRTgaz,≤100,36
103493665652097,Les agoras du train en Nouvelle-Aquitaine,CSE TER Nouvelle-Aquitaine,≤100,1
427845700674897,Nour Films,Patrick Sibourd,≤100,14
1410895092518424,The Jokers,The Jokers,≤100,6
677902065668703,Fondation des Femmes,Fondation des femmes avec des coupons publicitaires Facebook,≤100,5
1684441541609223,Pour l'Éco,Pour l'Éco,≤100,7
123674940994027,Revue Esprit,Revue Esprit,≤100,10
48643220735,PLANETE URGENCE,Planète Urgence,≤100,157
544425445579374,L'Œuvre d'Orient,L'Œuvre d'Orient,≤100,18
105783368004585,La Méridionale - Tanger Med,La Méridionale,≤100,1
109686207314440,Helios,Helios,≤100,26
194205247377292,Société de Saint Vincent de Paul - National,Société de Saint Vincent de Paul - National,≤100,3
120780477955028,Secours populaire,Secours populaire,≤100,14
1150185098382760,Fraternité générale,Fraternité générale,≤100,3
123462977715125,Terre de Liens,Terre de Liens,≤100,9
115640363205428,Mathilde Androuët,Mathilde Androuët,≤100,6
256962707748163,CCI Nantes St-Nazaire,CCI NANTES ST NAZAIRE,≤100,3
124821480532,Max Havelaar France,Max Havelaar France,≤100,9
237822849665127,Handi'Chiens,Handi'Chiens,≤100,4
105845282386135,Ecole 1881,Ecole 1881,≤100,1
2424950557563209,makesense,makesense,≤100,22
102001075501212,Moovance,These ads ran without a disclaimer,≤100,2
457316367752668,Info'Com-CGT,Info'Com-CGT,≤100,17
178362315106,European Parliament,European Parliament,≤100,8
164585262346234,La santé au féminin,La santé au féminin,≤100,1
990756074273227,Agence de l'eau Adour-Garonne,BECOMING,≤100,12
321102471315265,Elues Locales,Elueslocales.fr,≤100,20
100271488440946,Tandem,TANDEM FILMS,≤100,4
108976890348,Vaincre la Mucoviscidose,Vaincre la Mucoviscidose,≤100,25
1415350452093573,ONU Femmes France,ONU Femmes France,≤100,6
202779489832224,Ville de Dijon,Ville de Dijon,≤100,1
364936960317601,Mondafrique,Nicolas Beau,≤100,5
28312410177,World Food Programme,These ads ran without a disclaimer,≤100,1
314443337102,GRDF,GRDF,≤100,14
1259989244102097,Eaux de Marseille,Groupe Eaux de Marseille,≤100,2
305982272814433,Jean Paul Garraud,Jean Paul Garraud,≤100,4
104793797773009,WhatMatters Officiel,These ads ran without a disclaimer,≤100,1
56772259896,Radio Notre Dame,Radio Notre Dame,≤100,15
154763104543358,Vision du Monde,Vision du Monde,≤100,13
241694996718264,NF Habitat,Cerqual,≤100,3
100405989281079,Caisse de solidarité,Caisse de solidarité,≤100,6
154912951193067,Médecins Sans Frontières / MSF,Médecins Sans Frontières,≤100,2
1643393112549158,JHR Films,JHR FILMS,≤100,2
176663393102,La Cimade,La Cimade,≤100,7
839832142857967,Grand Fermage,Eurial (Grand Fermage),≤100,3
175981509087025,Alexandra Stréliski,These ads ran without a disclaimer,≤100,1
107309028691853,Victor Catteau,Victor Catteau,≤100,6
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
395919323779707,CRIF,CRIF,≤100,7
1568393426587080,FONDATION Hospices Civils de Lyon,Fondation HCL,≤100,4
301330928866,IVG : vous hésitez ? Venez en parler !,SOS détresse,≤100,1
403007780216717,En immersion,O tempora,≤100,8
104753584763907,La Semaine de l’Île-de-France,Affiches Parisiennes,≤100,1
537454289776874,USR Franța,Partidul Uniunea Salvati Romania,≤100,1
109914485381072,MANA - 68 millions d’arbres pour le climat,Stéphanie Le Grand,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,2
114015134286640,La Petite République,La Petite République,≤100,1
361932897649190,Kévin Mauvieux - Député de l’Eure,Kévin MAUVIEUX - Député de l'Eure,≤100,1
105670034379791,Agence Régionale de Santé La Réunion,Agence Régionale de Santé La Réunion,≤100,3
721882314614976,Particulier Emploi,FEPEM,≤100,5
107741745508015,Éric Minardi,Eric Minardi,≤100,8
103744558081062,GRDF Hauts-de-France et Normandie,GRDF,≤100,1
754644594590474,Soulager mais pas tuer,Soulager Mais Pas Tuer,≤100,4
100409798718581,Observatoire du Décolonialisme,Observatoire du décolonialisme,≤100,12
105973188871697,CGAD TV,Gilles Villayes,≤100,1
100987129201279,Stand With Ukraine - Les Européens aux côtés de l'Ukraine,Stand With Ukraine,≤100,1
121693529673,Socialter,Socialter,≤100,4
327061281197652,Jordan Guitton,Jordan Guitton,≤100,1
106905277331650,Actu-Juridique.fr,Actu-Juridique.fr,≤100,3
230546200420100,GAMBIT Financial Solutions,These ads ran without a disclaimer,≤100,2
110434981426431,President Daniel GERANT,Mawoulé Daniel Gerant,≤100,1
256197435586,Handicap International - Humanity & Inclusion,Handicap International - Humanity & Inclusion,≤100,3
122876499112798,Jérôme Buisson,Jérôme Buisson,≤100,2
166182630094862,Les Jeunes Européens - Strasbourg,Les Jeunes Européens - Strasbourg,≤100,1
103042638901368,Body House,BodyHouse,≤100,2
109259802438423,ÉS,ES,≤100,8
1802664446651790,Rouge Direct,Collectif Rouge Direct contre l’homophobie dans le sport,≤100,2
103867319132572,Ph Lottiaux,Ph Lottiaux,≤100,1
613457022055485,Dimitri FARRO 2020 2026 Mallemort,Dimitri Jean Louis Farro-usclat,≤100,3
270122530294,Ouest France,Ouest France,≤100,1
100349364872166,Union Locale CGT Dreux,Union Locale CGT Dreux,≤100,2
108543658680802,Le mouvement Être-là,Être-là,≤100,2
117709028343322,Association pour le Droit de Mourir dans la Dignité - ADMD,Association pour le Droit de Mourir dans la Dignité - ADMD,≤100,2
208868999155447,UNADEV - Union Nationale des Aveugles et Déficients Visuels,Union Nationale des Aveugles et Déficients Visuels,≤100,21
1394057327568873,VALOREM,Cecile Guidon,≤100,1
2182579488626394,CJESorbonne,Marco Loris Chan Demichelis,≤100,2
848188222030976,Agence Calédonienne de l'Énergie - ACE,Agence Calédonienne de l'Énergie,≤100,3
101106058167117,Green Management School,MediaSchool Group,≤100,14
155153417881348,EDF à La Réunion,EDF à La Réunion,≤100,1
105391268907831,Thibaut François,Thibaut François,≤100,3
110647840532680,Merge Mayor,These ads ran without a disclaimer,≤100,1
157362324344582,Citalis,SODIPARC,≤100,3
128918249901,Nathalie Colin-Oesterlé,Nathalie Colin Oesterlé,≤100,1
34610502574,TF1,These ads ran without a disclaimer,≤100,1
192583130787628,Réel média,These ads ran without a disclaimer,≤100,1
197118360320055,ONE France,ONE Fr,≤100,3
100195759547382,Mobilisez-vous,Mobilisez-vous,≤100,4
113089168802178,UMIH Vaucluse,UMIH 84,≤100,2
475614645800988,Pour une santé solidaire – Solimut Mutuelle de France,Solimut Mutuelle de France,≤100,2
106381872217159,Alexandre Sabatou,Alexandre Fabien Julien Sabatou,≤100,1
120292721389667,Philippe Vardon,Philippe Vardon,≤100,1
100133621960870,NOUS. Notre maison brûle et nous regardons ailleurs,Patrick Céléstin Lévêque,≤100,1
109443083815290,Bruno Bernard,Bruno Henri Bernard,≤100,1
376460652377147,Énergie Partagée,Énergie Partagée,≤100,2
1536553206605391,Jean-Lin Lacapelle,Jean-Lin Lacapelle,≤100,6
1215196528619523,Je donne du sens,Je donne du sens,≤100,11
466932616850613,Mon avis citoyen,Mon avis citoyen,≤100,3
305260146234994,Geres,Geres,≤100,1
879059765494408,Alexandre Loubet,Alexandre Loubet,≤100,1
763722197034246,En Développement,These ads ran without a disclaimer,≤100,1
284897798281222,Réinventons Maubeuge,Jean-pierre Rombeaut,≤100,1
876923129144814,Pollers,Pollers,≤100,5
104946991803907,La France Libre et Courageuse,Vincent Carmelo Salvadorini,≤100,6
164743920229688,AELO - Association Nationale des Elus Locaux d'Opposition,AELO - Association des Élus Locaux d'Opposition,≤100,4
543966612290222,AJC Paris,AJC Paris,≤100,1
112727130288676,Linksgarden,G2 EDITION,≤100,1
109803991867522,Association Athéol,Athéol,≤100,4
196305677194732,Bastide Niel,Bastide Niel,≤100,1
138301850146155,AOC,AOC,≤100,1
858134500912258,Cinéma documentaire,LuckyTime,≤100,1
153568251835154,Moi Et Mes Enfants,These ads ran without a disclaimer,≤100,1
174088716230,Weka.fr,These ads ran without a disclaimer,≤100,1
153128371496794,Roger Vicot Député de la 11ème circonscription du Nord,Roger Marcel Georges Vicot,≤100,1
760278160807671,Perrine Goulet - Députée de la Nièvre,Perrine Goulet - Députée de la Nièvre,≤100,1
103952218063028,Génération Frexit,Génération Frexit,≤100,1
89151782746,Fauna & Flora International,These ads ran without a disclaimer,≤100,3
557139521084091,ICT Institut Catholique de Toulouse,Université Catholique de Toulouse,≤100,4
140431706089748,Université Catholique de Lille,Université Catholique de Lille,≤100,2
179279165463695,Institut Catholique de Paris,Institut Catholique de Paris,≤100,2
2666453953382832,Projet Biocarburant TH2,Projet TH2,≤100,2
244309777833,UCO Angers,Université Catholique de l'Ouest,≤100,2
111262573859580,"ChrisAtis / poète, auteur, mélodiste",Philippe Christophe-tomatis,≤100,2
364530596978717,Zéro de conduite,Zéro de conduite,≤100,1
104938145646106,ASLA - Soutien aux lanceurs d'alerte,ASLA - Soutien aux lanceurs d'alerte,≤100,3
1528622747374351,Lextenso,Lextenso,≤100,1
206210979432976,Develop Edhec,These ads ran without a disclaimer,≤100,2
1643015115962903,AB CONSULTANTS,AB CONSULTANTS,≤100,3
747587115323097,Welcome to the Jungle France,Welcome to the Jungle,≤100,2
448815908588839,Océan - Orange Business,These ads ran without a disclaimer,≤100,2
188606537862492,Mayotte Hebdo,SOMAPRESSE,≤100,2
102700622493309,Christine Engrand,Christine Engrand,≤100,1
106911147557006,"Le Teil, c'est vous","Le Teil, c'est vous",≤100,1
103992564581086,Francois Varay-Auteur,These ads ran without a disclaimer,≤100,1
119606718113453,Lagazette.fr,Infopro Digital,≤100,1
879700642392104,BPCO Fédération France BPCO,Philippe Jean Sauveur Poncet,≤100,1
119055864455260,De fond en comble,These ads ran without a disclaimer,≤100,1
100688126716162,Ville de Montreuil,Ville de Montreuil,≤100,1
335239166940114,Olivier Afonso,Georges Olivier Afonso,≤100,1
