Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,6643,26
12860228293,Politiken,Politiken,5032,31
26458152911,SOS Børnebyerne,SOS Børnebyerne,4865,16
399210657232918,PlanBørnefonden,PlanBørnefonden,4011,24
65929129383,Røde Kors,Røde Kors,3410,27
59143726810,Psykiatrifonden,Psykiatrifonden,2858,5
748887235210811,Obton Forvaltning A/S,Obton A/S,2726,16
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,2571,7
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,2555,36
12212835049,Syddansk Universitet – University of Southern Denmark,Syddansk Universitet,2416,16
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,2311,17
304554445813,Videncentret Bolius,Videncentret Bolius,2292,17
12787473132,Berlingske,Berlingske,1945,23
55365680705,Greenpeace Danmark,Greenpeace Danmark,1721,31
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,1706,36
867877683280051,Weekendavisen,Weekendavisen,1352,17
167887506877,AIDS-Fondet,AIDS-Fondet,1314,9
126543540781090,Ældre Sagen,Ældre Sagen,1291,11
125934997444897,SuperBrugsen,Coop,1275,4
123653695693986,Motatos Danmark,Motatos,1200,12
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,1080,53
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,1068,42
167891603415958,Lederne,Lederne,1065,20
54779960819,United Nations,United Nations with Facebook Ad Credits,944,2
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,894,6
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,870,5
367522986719919,Gastech-Energi,Gastech-Energi A/S,809,4
104544224264943,3F Transport,3F Transport,801,1
102154048301476,Lederstof.dk,Lederne,801,15
304554445813,Videncentret Bolius,Bolius,744,3
20303574131,Nationalmuseet,Nationalmuseet,713,3
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,700,17
250994288337708,Sex og Samfund,Sex og Samfund,697,4
314676938743,DM din akademiske fagforening,DM,694,13
130388840342741,Danske Bank,Danske Bank,679,5
113555862534,SF Ungdom,SF Ungdom,647,3
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,643,1
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,591,2
154415494575789,IDA,IDA,577,4
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,572,16
287306323369,Børnecancerfonden,Børnecancerfonden,558,2
852608988134698,Tikko,Tikko,539,2
