Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
176114889652,Kancelaria Premiera,Kancelaria Premiera,24385,20
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,9520,55
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,8088,12
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,7945,9
106204692244510,Jigsaw Polska,Jigsaw,4772,2
57544755889,Amnesty International Polska,Amnesty International Polska,1970,41
95661128574,Radio ESKA,Radio ESKA,1666,3
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,1285,18
178362315106,European Parliament,European Parliament,1285,6
228168274881,wysokieobcasy,wysokieobcasy,1249,11
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,1189,21
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,1159,16
339855706171439,Dobra Fabryka,Dobra Fabryka,991,21
391098174296294,Super Express,se.pl,805,10
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,805,24
101047711613152,Simu Baking House,These ads ran without a disclaimer,701,1
405824882955092,Mazowieckie,Urząd Marszałkowski Województwa Mazowieckiego w Warszawie,633,148
106645538927529,Da się.,Fundacja Archipelag Inicjatyw,611,10
142614625077,WWF Polska,WWF Polska,610,10
513969188677442,Compassion Polska,Compassion Polska,600,18
84072659617,Dom Spotkań z Historią,Dom Spotkań z Historią,569,15
203627442993022,Portal Oświatowy,Wiedza i Praktyka,538,7
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Paweł Komarewicz,525,6
101642942680755,Nie daj się kupić • STOP Handlowi Ludźmi,These ads ran without a disclaimer,506,1
67202672014,Fairtrade Polska,Fundacja „Koalicja Sprawiedliwego Handlu” Fairtrade Polska,458,19
69153026654,Jerzy Buzek,Jerzy Buzek,456,5
2120416424876335,Grzegorz Macko - Wicemarszałek Województwa Dolnośląskiego,Sun & More,432,2
107898832590939,European Commission,European Commission,425,2
1814756408784280,Centrum Koordynacji Projektów Środowiskowych,Centrum Koordynacji Projektów Środowiskowych,412,4
