Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
106626487721376,Amazon Europe,Amazon Europe,4296,30
7715002593,UNICEF UK,Unicef UK,2800,31
102639461303190,Fair Pay For All,Fair Pay For All,2585,117
186622728032,RSPB,RSPB,2324,147
9250349228,Greenpeace UK,Greenpeace UK,1895,13
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,1841,18
311627208673,WWF UK,WWF UK,1804,48
569834799727730,National Grid UK,National Grid UK,1774,54
35671512696,World Animal Protection UK,World Animal Protection UK,1670,137
10677003998,Shelter,Shelter,1361,275
45986010500,Barnardo's,Barnardo's,1354,15
101958682650112,ESG UK,Energy Saving Grants,1266,125
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,1227,26
407834355957354,NatWest Business,NatWest Group plc,1204,8
799576543492660,The Week Junior,The Week Junior,1185,60
7214031395,Oxfam Great Britain,Oxfam Great Britain,1184,119
7043497714,Christian Aid,Christian Aid,1149,37
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),1137,5
102093205997581,Danny Beales for Uxbridge & South Ruislip,London Labour Party,1031,20
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1030,21
121936349543,World Vision UK,World Vision UK,887,57
175338329150218,Help For Heroes,Help for Heroes,868,45
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,850,21
7527864602,WaterAid UK,WaterAid UK,827,55
177855115588808,The Week UK,The Week UK,803,26
13047522725,Crimestoppers,Crimestoppers,732,76
117476785190,Save the Children UK,Save the Children UK,719,31
103662352102391,Family Debt Help,Family Debt Help,691,8
104255571968810,Save My Vape,Save My Vape,674,22
220543443746,International Rescue Committee - UK,International Rescue Committee UK,606,23
139695000173,Good Energy UK,Good Energy,544,103
116302358173151,Срoчные Новoсти,These ads ran without a disclaimer,528,1
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,516,12
1721275931466984,The Reclaim Party,The Reclaim Party,488,10
212038972186253,Transport for London,Transport for London,428,4
104768005247443,Say No To WHO,Say no to WHO,417,4
442816382865338,Social Security Scotland,Social Security Scotland,392,5
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,382,22
195754307110390,Right To Life UK,Right To Life UK,377,24
47612991154,Dignity in Dying,Dignity in Dying,358,39
111692181958132,Keir Mather for Selby and Ainsty,The Labour Party,344,24
220513170893,Ripple Effect,Send a Cow,340,13
23958741368,Southbank Centre,Southbank Centre,323,17
158077247591710,Refuge,Refuge,323,40
111451695317787,Steve Tuckwell - The Local Choice,The Conservative Party,318,2
274651352565844,Oltco Ltd,Oltco Ltd,313,138
112712550420527,Ekō UK,SumOfUs,311,1
18933990398,Stonewall,Stonewall UK,307,16
474613052643462,London Labour Party,The Labour Party,306,17
106205865302441,Just Stop Oil,Just Stop Oil,297,4
59367068326,The Ramblers,The Ramblers,294,34
358706239805,Scope,Scope,288,6
246872175166,Action Against Hunger UK,Action Against Hunger UK,244,129
1046117708754519,Care4Calais,Care4Calais,242,28
109602554296513,Your Funded Energy Solution,Your Funded Energy Solution,235,6
25749647410,The Labour Party,The Labour Party,233,318
123817579216,Labour South East,The Labour Party,231,8
135602823147553,Heathrow Airport,Heathrow Airport Limited,231,3
2047806148766050,Animal Equality UK,Animal Equality UK,231,4
698773137204706,Give My View,Built-ID,230,11
1738524969810037,Mission India UK,Mission India UK,221,11
127031794038958,Blue Marine Foundation,Blue Marine Foundation,218,76
116851005026898,London Gatwick,Gatwick Airport Ltd,215,14
1540198936249794,Rishi Sunak,The Conservative Party,211,1
110538548040758,Care2 UK,John Ayling & Associates,211,2
1660600037490738,Guardian Labs,Guardian Labs,204,12
104487412566017,Green_Energy_Assist,Green_Energy_Assist,200,2
290498754454402,European Movement UK,European Movement UK,196,5
