Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,8658,38
104386908631938,Pathways Alliance,Pathways Alliance,6642,6
160504807323251,Canadiens en santé,Canadiens en santé,6267,8
281999881613,World Vision Canada,World Vision Canada,5724,41
107385241806,Plan International Canada,Plan International Canada,4503,568
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,3727,10
186266941387011,BMO Financial Group,BMO Financial Group,3723,3
195227957225519,Dairy Farmers of Canada,Dairy Farmers of Canada,3428,10
245013842275891,CUPE Alberta,CUPE Alberta,3400,42
163261390365324,Elementary Educators,Elementary Educators,3162,41
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF),2470,34
349561555109272,HSAA - Union of Health-Care Professionals,Health Sciences Association Alberta,2017,145
187447074652378,Fighting Blindness Canada,Fighting Blindness Canada,1972,12
261752512263,Canadian Red Cross,Canadian Red Cross,1883,32
115835521825983,UNHCR Canada,UNHCR Canada,1857,99
154462904588700,Enbridge Gas,Enbridge Gas,1808,98
267023623933372,Endangered Ecosystems Alliance,Endangered Ecosystems Alliance,1776,5
106183171866567,Fairness for Drivers,Insurance Bureau of Canada,1698,20
177990002393,Ontario Nurses' Association,Ontario Nurses' Association,1494,9
9333642607,TELUS,TELUS,1416,6
106917558391358,Alliance Nouvelles voies,Pathways Alliance,1182,2
24235835555,Kids Help Phone,Kids Help Phone,1155,47
16761458703,University of British Columbia,University of British Columbia,1128,68
177741812241442,SCFP-Québec,le SCFP,1081,44
269577048182,Stollery Children's Hospital Foundation,Stollery Children's Hospital Foundation,1012,181
1097840090260804,National Police Federation,National Police Federation,998,109
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,948,30
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Sussex Strategy Group,942,8
169928686425623,UFCW Local 401,UFCW Local 401,940,13
149042028439970,Alberta Federation of Labour,Alberta Federation of Labour,817,14
6695079125,TD,TD Bank Canada,782,18
152467601467262,BMO Groupe financier,BMO Financial Group,734,3
158061404248123,Société de l'assurance automobile du Québec - SAAQ,Société de l'assurance automobile du Québec - SAAQ,724,1
195608229977,BC NDP,BC NDP,706,1
1530293140634544,"No Options, No Choice","No Options, No Choice Project",706,13
106172275200668,GetBuilding,GetBuilding,668,2
600199730040379,David Eby,BC New Democrat Caucus,638,1
1671097993122619,Children Believe,Children Believe,612,39
105833301076507,CUPE Local 38,CUPE Local 38,610,10
19750184960,Greenpeace Canada,Greenpeace Canada,573,207
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,558,40
150306656409,BC Hydro,BC Hydro,529,1
159713615718,WWF-Canada,WWF-Canada,526,63
510183342342621,Bell MTS,Lavanya Rajaian,480,2
239308266136055,United Way Halton and Hamilton,United Way Halton & Hamilton,460,12
584595054966592,Royal Victoria Regional Health Centre Foundation,Royal Victoria Regional Health Centre Foundation,459,204
181477762000062,Department of Justice Canada,Department of Justice Canada,444,3
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,441,7
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,430,232
1583430205202800,City of Toronto,City of Toronto - Your Local Government,417,7
313429995379496,Saskatchewan Union of Nurses,Saskatchewan Union of Nurses,416,14
114849617772737,Care2 Canada,Press Pause Collective,395,14
101898551911387,The Hub Canada,Hub Canada Media,386,128
5794733873,David Suzuki Foundation,David Suzuki Foundation,372,5
113297740077607,Canadian Energy Centre,Canadian Energy Centre,369,80
108587420188,United Way Greater Toronto,United Way Greater Toronto,351,55
223878537691255,WorkSafe Saskatchewan,WorkSafe Saskatchewan,348,8
67197771286,Elections BC,Elections BC,346,1
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,345,5
143249880633,World Animal Protection Canada,World Animal Protection Canada,344,32
121222984568561,Amnesty International Canada,Amnesty International Canada,336,89
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada,312,54
21746462235,CPAWS,CPAWS,304,3
163336718421,PSAC - AFPC,PSAC-AFPC,302,10
104975997675751,Toques From The Heart,Toques From The Heart,300,10
107995007457949,Edmonton Zone Medical Staff Association,Edmonton Zone Medical Association,295,24
104128641336287,Indigenous Resource Network,Indigenous Resource Network,295,49
100372613401225,BC Council of Forest Industries,BC Council of Forest Industries,280,47
7787249430,Canadian Wildlife Federation / Fédération canadienne de la faune,Canadian Wildlife Federation,278,56
182645321760265,Ville de Montréal,Ville de Montréal,275,2
222322717930469,Government of New Brunswick,Government of New Brunswick,272,1
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,261,186
551101131576973,Ministère de la Justice Canada,Ministère de la Justice Canada,259,3
27234020592,UNICEF Canada,UNICEF Canada,257,18
52543970197,Environmental Defence Canada,Environmental Defence,253,5
177681485609462,Radio-Canada,Radio-Canada,253,67
104853517861788,Surrey’s Say on Policing,National Police Federation,253,11
371577843112,Ben & Jerry's,Unilever,252,3
