Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
126567104406,Hyresgästföreningen,Hyresgästföreningen,21555,59
608975645850217,Vattenfall,Vattenfall Sverige,21141,29
161213770567846,Operation Smile Sverige,Operation Smile Sverige,17737,27
151159271594797,Systembolaget,Systembolaget,16730,5
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,15558,12
59324455950,UNICEF Sverige,UNICEF Sverige,11748,35
72659261793,Rädda Barnen,Rädda Barnen,11055,84
643137272398136,Sverige för UNHCR,Sverige för UNHCR,9069,44
236879092476,Håll Sverige Rent,Håll Sverige Rent,7550,54
122074554119,EU Social,EU Social,6884,7
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),6563,24
111630258867610,Röda Korset,Röda Korset,6331,26
382243262003,Plan International Sverige,Plan International Sverige,5664,18
237813956289260,Maskrosbarn,Maskrosbarn,5247,10
205373616736,Avfall Sverige,Avfall Sverige,4655,17
186513678039755,Fortum,Fortum Sverige,4345,30
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,3953,44
162985227114132,Skellefteå Kraft,Skellefteå Kraft,3883,12
95735961890,Greenpeace Sverige,Greenpeace Sverige,3859,105
109886133732943,RESCUE - Sverige,RESCUE - Sverige,3808,1
279974638809211,Oxfam Sverige,Oxfam Sverige,3737,8
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,3060,35
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,2758,11
42676805259,Diakonia,Diakonia,2689,9
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,2188,6
379686162129542,Svea Bank,Svea Ekonomi,1897,8
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1763,35
195379633820701,Svenskt Kött,Svenskt Kött,1528,30
150057951690751,OKQ8,OKQ8,1478,2
314872662206,Ekonomifakta,Ekonomifakta,1286,67
369582590803,Dagens ETC,ETC-tidningarna,1235,13
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1130,1
115317275164993,RFSU,RFSU,1059,3
153270724787,Amnesty International Sverige,Amnesty International Sverige,993,15
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,987,24
296423575695,Afrikagrupperna,Afrikagrupperna,984,10
1419307421424959,Demokraterna,Demokraterna,978,1
109609604086656,Vejpkollen.se,Vejpkollen.se,943,2
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,931,5
178193355556765,Nordström Assistans AB,Nordström Assistans AB,866,4
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,843,2
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,833,2
306583979393918,Fredens Hus,Fredens Hus,688,24
181590825305317,COWI Sverige,COWI Sverige,676,8
237146235237,Timbro,Tankesmedjan Timbro,672,52
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,666,25
1633181116933852,SvD Junior,SvD Junior (SvD),630,12
217391588404948,Katalys,Katalys,629,5
100253435575183,EPHI - Environment and Public Health Institute,Environment and Public Health Institute,619,2
518144408210153,Våra barns klimat,Våra barns klimat,607,4
171919835807,TCO,TCO,606,5
166406746310,Resumé,Resumé,591,2
1422453991349793,Akademi Norr,These ads ran without a disclaimer,557,1
107898832590939,European Commission,European Commission,554,2
239855722130,Nyhetsmagasinet Fokus,Fokus,551,7
328754490337,Vårdförbundet,Vårdförbundet,536,21
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,531,1
245214805905370,Konkret,Opulens Förlag AB,504,10
356032977210,Vi-skogen,Vi-skogen,493,10
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,490,18
179931025357058,Kommunal,Kommunal,485,2
1042091032500520,Kvartal,Kvartal,473,7
676246449160270,Sverigedemokraterna,Sverigedemokraterna,472,8
18880778360,ActionAid Sweden,ActionAid Sweden,445,1
212604496324,Fackförbundet ST,Fackförbundet ST,444,15
312084019369,Dagens Medicin,Dagens Medicin,442,1
301055809910083,Luleå Energi,Luleå Energi,430,5
147130095338054,Unga Reumatiker,Unga Reumatiker,427,3
273053169937029,ClimateHero,ClimateHero,397,7
501132336729353,ETC Solpark,ETC Solpark,391,3
1267325956645384,Bonzi,Bonzi,390,3
539297539496434,Dagens Samhälle,Dagens Samhälle,383,1
1139097292843761,Kristdemokraterna Göteborg,Kristdemokraterna Göteborg,353,4
234172635050,Forum för levande historia,Forum för levande historia,349,3
965458110149319,Byggindustrin,Byggindustrin,343,1
899603916845362,JAG Personlig assistans,JAG Personlig assistans,343,2
103296115466644,Skattenytta,Kommissionen för Skattenytta,340,5
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,340,6
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,338,9
1370664169670708,Sara Heelge Vikmång,Socialdemokraterna Huddinge,333,5
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,327,10
1544485135838767,Svenskt Näringsliv Mellansverige,Svenskt Näringsliv Mellansverige,326,14
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,326,6
157338284282097,Länsstyrelsen i Dalarnas län,Länsstyrelsen i Dalarnas län,308,2
287880713020478,Rörelsen,Rörelsen,300,5
47024738335,Hoppets Stjärna Sverige,Hoppets Stjärna,298,4
1495636290691848,Vänsterpartiet Stockholms stad,Vänsterpartiet Stockholm stad,298,6
624472544282852,Sverigedemokraterna Tyresö,Sverigedemokraterna Tyresö,294,1
473182566110689,Inre Kraft - Personlig Assistans & Hemtjänst,Inre Kraft - Personlig Assistans & Hemtjänst,291,1
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,288,1
