Page ID,Page name,Disclaimer,Amount spent (THB),Number of ads in Library
546416699215073,ห้องสื่อครูคอม,ห้องสื่อครูคอม,8962,4
115496146572483,เขารูปช้างพลังใหม่,เขารูปช้างพลังใหม่,1366,4
1409606122700484,JODD FAIRS DanNeramit : จ๊อดแฟร์ แดนเนรมิต,These ads ran without a disclaimer,1135,1
480222865705980,สรรเพชญ บุญญามณี,สรรเพชญ บุญญามณี,912,2
106261101275077,อาช้าง ปิยะ,These ads ran without a disclaimer,820,1
101765292217619,นราเดช คำทัปน์ เบอร์4,นราเดช คำทัปน์ เบอร์4,816,6
110072725199050,Amata Trade ซื้อ-ขายตลาดหลักทรัพย์,These ads ran without a disclaimer,767,1
111230008672438,MahengRuay98,These ads ran without a disclaimer,754,1
177948972256358,เอกนัฏ พร้อมพันธุ์ (ขิง),เอกนัฏ พร้อมพันธุ์ (ขิง),740,2
622674297897819,Screenshirt2020,Screenshirt2020,633,1
1105604039583762,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,565,1
104427797605274,พี่ต่อ ดร.เฉลิมชัย ศรีอ่อน “คำไหน-คำนั้น”,พี่ต่อ ดร.เฉลิมชัย ศรีอ่อน “คำไหน-คำนั้น”,431,4
108515294626891,สอบข้าราชการท้องถิ่น By Thurakan,สอบข้าราชการท้องถิ่น By Thurakan,377,1
100624122148338,โรงพยาบาลรวมใจรักษ์ สุขุมวิท 62 Ruamjairak Hospital Sukhumvit 62,โรงพยาบาลรวมใจรักษ์ สุขุมวิท 62 Ruamjairak Hospital Sukhumvit 62,348,56
106636525625332,พลตำรวจเอกสมศักดิ์ จันทะพิงค์ นายก อบจ นครสวรรค์,พลตำรวจเอกสมศักดิ์ จันทะพิงค์ นายก อบจ นครสวรรค์,328,1
1551751431783222,The Momentum,The Momentum,328,2
