Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
108032181861181,Suno News HD,Suno News HD,19765,13
107739801980383,Karachi Stories,Karachi Stories,10147,2
105569831989945,Ch Shafiq ur Rehman Warraich,Ch Shafiq ur Rehman Warraich,9363,1
448981518645687,Chaudhary Shahid Bashir,Chaudhary Shahid Bashir,7715,14
200480966638039,Supremacy 1914,These ads ran without a disclaimer,6491,2
105412451500076,Mian Hassan Yousaf,Mian Hassan Yousaf,5448,4
108727162154282,Azhar Iqbal,Azhar Iqbal,5434,2
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,3813,2
144494398930201,Jamaat-e-Islami Pakistan,Jamaat-e-Islami Pakistan,2677,3
104901805715054,Syeda Rubina Zahra Gardezi,Syeda Rubina Zahra Gardezi,2570,9
108565615516793,Ch Usman Ahmad Warraich-pp229,Usman Ahmad Warraich,2527,1
111021638285303,Chaudhry Aurangzeb,Chaudhry Aurangzeb,2449,4
109493084543028,Four Corners with Tarar,NEXT TV,2428,1
240488586026340,"SINA Health, Education & Welfare Trust","SINA Health, Education & Welfare Trust",2209,1
104587432254492,Asad Mehmood Khan,Asad Mehmood Khan,2132,1
171980796153771,Siraj ul Haq,Siraj ul Haq,2090,2
1706863532970589,Nasir Hashmi,Osama Rehman Butt,1914,4
113870800131466,H.I Allama Raja Nasir Abbas Jafri,Muhammad Dilawar,1765,5
977981842265214,Pukaar,Pukaar,1749,3
2086750308293510,Taftishi,Taftishi,1731,1
97429917898,ProPakistani,ProPakistani,1704,3
122578684096711,Usman Ahmad Bhatti,Haider Munir,1598,2
501077606677457,Qazi Ahmed Akbar PTI,These ads ran without a disclaimer,1514,2
330546873795572,Mehar Muhammad Saleem Ex MPA,Mehar Muhammad Saleem Ex MPA,1513,5
148143495361532,Hafiz Farhat Abbas,Hafiz Farhat Abbas,1223,2
101007071249939,Ansir Mehmood Sandhu,Ansir Mehmood Sandhu,1175,2
100222102752710,MWM Karachi Division,Muhammad Dilawar,1133,1
112611718401040,Pakistan Markazi Muslim League - Karachi,Pakistan Markazi Muslim League - Karachi,1094,1
111842871658651,Mian Abdul Rauf Advocate,Mian Abdul Rauf Advocate,1081,3
631160133997370,ABLE - School of Culinary Arts & Hospitality Management,These ads ran without a disclaimer,1077,1
103767962366726,Mehar Tariq Sajjad MPA PP116,Muhammad Umar,1028,1
234578749895304,Relief Foundation International,Relief Foundation International,1013,2
226676821389498,Engr. Muhammad Atif Imran,Engr. Muhammad Atif Imran,970,1
1814850698741724,Senator Mohsin Aziz,Senator Mohsin Aziz,963,2
101160702224736,White News,White News,939,3
107274005632072,Ulfat Mughal,Haider Munir,900,1
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,898,1
1114193285282308,Abdullah Khan Dummer,Abdullah Khan Dummer,684,3
2029705893947089,Ashir Azeem,These ads ran without a disclaimer,663,2
105396082410434,White News English,White News English,652,2
102928454920642,Barrister Adil Rafi Cheema,Aiksol,624,1
111791888503468,Hafiz Shahid Ghug,Hamza Sharif,604,1
2006374633000592,Waduha Welfare Organization,Waduha Welfare Organization,585,2
106054388545697,Ch Khushi Muhammad Jutt,Ch Khushi Muhammad Jutt,523,1
102535742783071,Team Asma  Muzaffar Malik,Power99,519,1
111364884046809,Sargodha Palace,Sargodha Palace,513,1
100192166133172,Nasreen Palijo- PPP,Muhammad Ashir,467,2
196186547486631,Mahr Mohsin Raza,Mahr Mohsin Raza,460,2
