Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
203652059653094,Government of British Columbia,Government of British Columbia,6057,2
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,5498,46
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Dairy Farmers of Canada,4697,35
269577048182,Stollery Children's Hospital Foundation,Stollery Children's Hospital Foundation,4063,29
115835521825983,UNHCR Canada,UNHCR Canada,3785,128
104811292976689,SOS violence conjugale,SOS violence conjugale,2180,12
6319213302,Heart & Stroke,Heart & Stroke,2159,55
177990002393,Ontario Nurses' Association,Ontario Nurses' Association,1939,5
109045051805492,Made The Canadian Way,Canadian Energy Centre,1704,8
261752512263,Canadian Red Cross,Canadian Red Cross,1678,15
160136850711053,CUPE Ontario,CUPE Ontario,1493,3
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,1428,8
163336718421,PSAC - AFPC,PSAC - AFPC,1416,42
2112106495731697,Wild First,Canadian Coastal Research Society,1360,26
1097840090260804,National Police Federation,National Police Federation,1337,90
103808699175717,Onella,These ads ran without a disclaimer,1253,2
230448456985193,Elections Ontario,Elections Ontario,1154,4
168617319831578,Nature Canada,Nature Canada,1140,1
633812813408377,Elections Canada,Elections Canada,861,24
53321777320,Coeur + AVC,Coeur + AVC,820,46
113297740077607,Canadian Energy Centre,Canadian Energy Centre,791,12
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,772,31
27321532378,Pierre Poilievre,Conservative Party of Canada - Parti conservateur du Canada,771,2
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,759,75
112554280322795,Kivalliq Hydro-Fibre Link,Kivalliq Hydro-Fibre Link,756,3
167577709932867,Fédération des professionnelles et  professionnels de l'éducation FPPE,Fédération des professionnelles et  professionnels de l'éducation FPPE,752,12
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,748,70
163261390365324,Elementary Educators,Elementary Educators,744,20
180862678644381,Ontario NDP,Ontario NDP,726,24
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,705,51
139019864276,Oxfam Canada,Oxfam Canada,703,29
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,653,37
222322717930469,Government of New Brunswick,Government of New Brunswick,644,6
24235835555,Kids Help Phone,Kids Help Phone,627,113
107385241806,Plan International Canada,Plan International Canada,618,95
394745970602999,The Council of Canadians,The Council of Canadians,617,16
105833301076507,CUPE Local 38,CUPE Local 38,609,8
336963316348550,Ucore Rare Metals Inc.,Ucore Rare Metals Inc.,575,1
117926081552324,Équiterre,Équiterre,560,15
33730130515,Metro Vancouver,Metro Vancouver,554,25
103145009203143,The Next Climate Fellowship,The Next Climate Fellowship,520,17
220942375077886,Canada Proud,Canada Proud,518,4
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,505,12
625254780822339,CUPE Manitoba,CUPE MB,499,6
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,424,20
35715544220,Stand.earth,Stand.earth,414,21
127923173900910,Ontario Federation of Agriculture,Ontario Federation of Agriculture,385,28
1590219921201770,Élections Canada,Élections Canada,383,24
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,375,3
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,371,230
27234020592,UNICEF Canada,UNICEF Canada,366,8
195608229977,BC NDP,BC NDP,366,17
901776976544599,RBC Wealth Management,RBC Wealth Management,361,4
121455674601185,The Manitoba Teachers' Society,The Manitoba Teachers' Society,360,10
47468265206,BC SPCA (BCSPCA),BC SPCA (BCSPCA),358,1
177681485609462,Radio-Canada,Radio-Canada,354,24
184257548280251,Alberta's NDP,Alberta's NDP,338,29
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,336,15
150435931672156,Élections Québec,Élections Québec,334,10
510183342342621,Bell MTS,Lavanya Rajaian,333,2
