Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
126567104406,Hyresgästföreningen,Hyresgästföreningen,21972,112
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,21718,15
608975645850217,Vattenfall,Vattenfall Sverige,21205,66
643137272398136,Sverige för UNHCR,Sverige för UNHCR,9148,9
161213770567846,Operation Smile Sverige,Operation Smile Sverige,9025,7
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,8807,105
109886133732943,RESCUE - Sverige,RESCUE - Sverige,8122,1
162985227114132,Skellefteå Kraft,Skellefteå Kraft,7817,5
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,7602,30
382243262003,Plan International Sverige,Plan International Sverige,7530,9
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),7371,28
59324455950,UNICEF Sverige,UNICEF Sverige,6401,6
101341883359561,Matsmart Sverige,Matsmart,5620,17
279974638809211,Oxfam Sverige,Oxfam Sverige,5461,9
95735961890,Greenpeace Sverige,Greenpeace Sverige,5454,101
369582590803,Dagens ETC,ETC-tidningarna,5141,35
207676515922828,Västtrafik,Västtrafik AB,5029,2
111630258867610,Röda Korset,Röda Korset,4726,11
72659261793,Rädda Barnen,Rädda Barnen,4217,40
186513678039755,Fortum,Fortum Sverige,3902,38
115212521895994,Vattenfall Eldistribution AB,Vattenfall Eldistribution AB,3364,6
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2724,29
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,2713,3
19746853632,Djurens Rätt,Djurens Rätt,2379,10
109724707089757,Barndom utan baksmälla,Barndom utan baksmälla,2131,2
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,2110,8
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1530,28
153270724787,Amnesty International Sverige,Amnesty International Sverige,1518,10
576845979156129,Techarenan,Techarenan,1509,1
42676805259,Diakonia,Diakonia,1365,5
111699453757094,Soft Towel Games,These ads ran without a disclaimer,1326,1
212604496324,Fackförbundet ST,Fackförbundet ST,1109,56
234172635050,Forum för levande historia,Forum för levande historia,1092,3
237146235237,Timbro,Tankesmedjan Timbro,1017,18
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,825,3
179931025357058,Kommunal,Kommunal,806,8
379686162129542,Svea Bank,Svea Ekonomi,800,5
160736919403,Företagarförbundet,Företagarförbundet Fria Företagare,760,1
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,684,27
175656912484553,Unionen,Unionen,644,2
273053169937029,ClimateHero,ClimateHero,600,7
112225970344,Räddningsmissionen,Räddningsmissionen,598,20
1531320107133721,Syre,Dagens O2 AB,587,4
1633181116933852,SvD Junior,SvD Junior (SvD),586,12
316462188971,Flamman,Tidningsföreningen Norrskensflamman,583,1
175843834306,WaterAid Sverige,WaterAid Sverige,566,9
328754490337,Vårdförbundet,Vårdförbundet,556,36
151249241554620,Viasat History,These ads ran without a disclaimer,552,1
104150768465045,Med Israel för fred - MIFF Sverige,Med Israel for fred-Sverige,536,2
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,533,10
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,519,19
239855722130,Nyhetsmagasinet Fokus,Fokus,515,5
107081822705414,Småföretagarnas Riksförbund,Småföretagarnas Riksförbund,502,1
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,475,16
314872662206,Ekonomifakta,Ekonomifakta,464,20
347852331958080,En Företagares Vardag,En Företagares Vardag Sverige AB,446,4
267640803634611,Moderaterna i Västerbotten,Moderaterna i Västerbotten,439,2
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,439,14
123739584343055,Social Media Rekrytering,Social Media Rekrytering,434,4
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,416,5
166406746310,Resumé,Resumé,412,1
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,394,18
312084019369,Dagens Medicin,Dagens Medicin,380,1
1495636290691848,Vänsterpartiet Stockholms stad,Vänsterpartiet Stockholm stad,378,6
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,361,3
965458110149319,Byggindustrin,Byggindustrin,361,1
539297539496434,Dagens Samhälle,Dagens Samhälle,359,1
270417619700700,Snb:s Skribentskola,Svenska Nyhetsbyrån,353,2
809338299217333,Svenska Epoch Times,Svenska Epoch Times,330,1
112338252157105,Viskadalen,Viskadalen,327,1
335332543421,Försvarshögskolan,Försvarshögskolan,320,2
229651940519344,Stadsutveckling Stockholm,Stockholms stad,313,3
303557933102892,Rädda Regnskog,Pella Thiel,313,43
102414309949126,Socialdemokraterna i Skåne,Socialdemokraterna i Skåne,307,1
163305633746125,Karneval förlag,Holviks,306,1
567756783292461,Piteå Science Park,Piteå Science Park,302,2
123294737733475,Region Gotland,These ads ran without a disclaimer,293,1
323156205347,Vänsterpartiet,Vänsterpartiet,291,3
382066395683576,Dustin,Dustin,276,1
440459709390224,Hitachi Energy,KSMG,254,2
237287320360804,Omtanke.today,Jenny Fors,239,4
101057449983892,Moderaterna Helsingborg,Mathilda Hjelm,237,1
100523520034965,Region Uppsala,KSMG,222,1
1288661951220034,Närhetsliv Boden,Bodens kommun,206,2
329452290816078,Tidningen Market,Tidningen Market,205,1
399044617221,Läraren,Lärarnas tidning,201,3
712230305617939,Uniper i Sverige,Uniper i Sverige,201,5
120216874723147,Svenskt Sigill,Svenskt Sigill,201,16
111564248245329,Rimliga villkor,Tove Anna Dagerman,201,1
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,199,1
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,198,1
184879078767802,School of Global Studies,University of Gothenburg,189,1
111539698323796,Vänsterpartiet Flens kommun,Vänsterpartiet i Flens kommun,185,1
1544485135838767,Svenskt Näringsliv Mellansverige,Svenskt Näringsliv Mellansverige,180,8
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,174,2
113006852188985,IM Individuell Människohjälp,IM Individuell Människohjälp,171,1
178264915554076,Danske Bank Sverige,Danske Bank Sverige,168,2
314283591054,Byggnads,Byggnads,167,2
188821514474911,Preem,KSMG,155,2
271560012882635,Svenskt Näringsliv Västra Götaland,Svenskt Näringsliv Västra Götaland,154,6
356032977210,Vi-skogen,Vi-skogen,152,6
255288010153,Sida - Styrelsen för Internationellt Utvecklingssamarbete,Sida - Styrelsen för Internationellt Utvecklingssamarbete,148,1
190164254402843,FKP Scorpio Sverige,FKP Scorpio Sverige,145,3
1249398378405410,Organisation & Samhälle,Organisation & Samhälle,143,1
407290589320311,ABF Örebro län,Mikael Runesson,142,7
676371095820528,Dispurse,These ads ran without a disclaimer,142,1
953625484698810,Brottsofferjouren Storgöteborg,Brottsofferjouren Storgöteborg,142,1
110010498578990,Överförmyndare i samverkan annonsering,Överförmyndare i samverkan,138,2
103748735910345,Snusarnas Riksförbund,Snusarnas Riksförbund,137,1
1447309755322652,Bostad 2030,Bostad 2030,132,1
277520678945640,Svenskt Näringsliv Halland,Svenskt Näringsliv,129,5
109151468296542,Partiet MoD,MoD Ideell förening,128,5
17775970938,Cancerfonden,Cancerfonden,128,5
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,127,3
