Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,1713,6
311608178901833,الجمعية الإسلامية لإغاثة الأيتام والمحتاجين,Amjd Hamdan,1373,13
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",1197,8
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,1133,5
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,927,14
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",911,65
206692749419285,עיריית ראשון לציון,Debby&Ron LTD,863,13
104743111658191,Ron Ben Shushan,רון בן שושן,860,3
977353718949028,מיקי זוהר-  Micki Zohar,ח״כ מיקי זוהר  Micki Zohar,822,2
204780362875106,מקור ראשון,מקור ראשון,781,105
1073548259341247,לובי 99,לובי 99,686,4
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,678,10
101600712771452,ענבל חרמוני,ענבל חרמוני,671,2
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,559,51
360579527982726,מחאת הגלימות השחורות,מחאת הגלימות השחורות,555,1
105506525748003,המדרשה הישראלית,המדרשה הישראלית,544,2
558702227875758,רוני רימון,רוני רימון,520,1
1662907067255622,איגוד הגז הטבעי,Unik,506,3
356859544473040,קירות שקופים,רועי שפרניק,456,5
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,453,23
100978407934166,תנועה ישראלית,Israeli Movement,440,6
172654247853282,Shenhav musanbar,Shenhav Musanbar,438,7
103105742291121,ארנון בר-דוד  יו״ר ההסתדרות הכללית החדשה,עוגנים,437,1
676336439165235,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,435,8
604890186681585,מור ויצמן,Mor Weitzman,433,1
205264926753225,רוני בלקין Roni Belkin,רוני בלקין,408,2
161648040544835,יצחק הרצוג - Isaac Herzog,יצחק הרצוג - Isaac Herzog,407,4
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",403,10
107926607591864,זוּלת - לשוויון וזכויות אדם,זוּלת - לשוויון וזכויות אדם,394,6
129709433742187,Shalem College - המרכז האקדמי שלם,Shalem College - המרכז האקדמי שלם,365,9
213801788683219,עיריית ראש העין,עיריית ראש העין,359,3
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,346,26
100301088671913,Tal Hershkovitz,Tal Hershkovitz,332,1
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,331,5
102371638090830,רדיקל,רדיקל - בית לרעיונות,330,4
767262423350854,פורום הדיור הציבורי,Danny Gigi,309,3
108787681841168,רישיון נשק בקליק,Michael Michel Levi,309,2
361464970647064,זהר בלום,זהר בלום,306,1
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,305,3
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,301,5
109708842392860,מרכז השלטון המקומי בישראל,מרכז השלטון המקומי בישראל,293,1
107110828789769,רוני בריק,רוני בריק,284,1
250947744954005,התנועה הקיבוצית,התנועה הקיבוצית,280,8
252249218636564,אג'יק أجيك Ajeec Nisped,אג'יק أجيك Ajeec Nisped,263,6
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,248,2
337591096309750,Embassy of Ukraine in the State of Israel,Embassy of Ukraine in the State of Israel,243,2
212508465430143,מען ארגון עובדים  معًا - نقابة عمالية MAAN Workers Association,WAC-MAAN,237,3
325048350950892,רמי גרינברג,עיריית פתח תקוה,235,5
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,232,4
174138752627879,עצומה,עצומה,221,3
153664638161877,מתן דיל- Matan Dil,מתן דיל- Matan Dil,216,5
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,211,2
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,202,3
256546887847232,עיריית רמת גן,עיריית רמת גן,193,2
1197610913585169,אורנה ברביבאי - Orna Barbivay,אורנה ברביבאי - Orna Barbivay,177,4
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,176,2
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,166,10
849824028408565,תנועת אם תרצו,תנועת אם תרצו,161,1
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,159,4
468634849844348,עיריית אור יהודה,עיריית אור יהודה,157,2
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",157,7
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",151,7
340069009019,ice אייס,ice אייס,144,7
501512673192146,Авигдор Либерман,ישראל ביתנו,142,3
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",129,1
1506163609667780,שקוף - גוף התקשורת של הציבור,שקוף,116,2
103185328887035,דניאל ליזרוביץ',דניאל ליזרוביץ,115,1
472693929419351,עיריית כפר יונה,עיריית כפר יונה,114,2
112791015410812,Danny Danon - דני דנון,Danny Danon - דני דנון,111,1
534335679927121,מועצה אזורית עמק חפר,מועצה אזורית עמק חפר,110,2
103907495935157,צו חירום,צו חירום,107,3
158195257562237,מיכאל לייטמן,"בני ברוך קבלה לעם ע""ר",107,4
810904589094226,צביקה ברוט - Tzvika Brot,צביקה ברוט - Tzvika Brot,107,1
169056346924201,פנימה,פנימה,105,2
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,105,4
1443071125939789,שיחה מקומית,שיחה מקומית,105,4
1678753882355496,איגוד העובדות והעובדים הסוציאליים,איגוד העובדות והעובדים הסוציאליים,104,2
101189288896863,לבבי - דפיברילטור להצלת חיים מדום לב בבית,לבבי,104,2
100614131548339,עמוס שפירא - ראש אחר לתל אביב-יפו,Amos Shapira,104,1
104222621115858,הביטחוניסטים,הביטחוניסטים,103,2
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,≤100,4
126099790738165,אנימלס,אנימלס,≤100,3
401687276639883,רז קינסטליך - ראש עיריית ראשון לציון,רז קינסטליך - ראש עיריית ראשון לציון,≤100,1
231312744300983,טל מגרה-Tal Megera,אופקימים,≤100,1
574030775948002,Ohr Torah Stone - אור תורה סטון,Ohr Torah Stone - אור תורה סטון,≤100,2
108449188226947,עילם הבית של המוסיקאים,עילם,≤100,1
124894077550811,ישראל חופשית,ישראל חופשית,≤100,2
1616620351898508,Адвокат Варша • Иммиграция • Рабочая виза в Израиле • Воссоединение семьи,"משרד עו""ד תומר ורשה",≤100,4
994811120638154,כרם נבות كرم نابوت,כרם נבות كرم نابوت,≤100,4
109913515759452,Bokra Net بُــــكرا,Bokra Net بُــــكرا,≤100,5
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,≤100,3
645460249284616,דינמיקלאס - DynamiClass,DynamiClass,≤100,1
139922199493073,גבעת חביבה چڤعات حبيبة,גבעת חביבה چڤعات حبيبة,≤100,2
100570949591846,שניר פרידמן - לראשות מועצה אזורית הגלבוע,שניר פרידמן,≤100,5
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,≤100,2
111190045048487,אומיד עודד סולימני - שמאי מקרקעין,These ads ran without a disclaimer,≤100,1
563018707177711,בידינו - למען הר הבית Beyadenu - Returning to the Temple Mount,בידינו - למען הר הבית Beyadenu - Returning to the Temple Mount,≤100,1
33942762466,Shalom Hartman Institute מכון שלום הרטמן,Shalom Hartman Institute - מכון שלום הרטמן,≤100,7
1000293466651925,מירב בן ארי - Merav Ben Ari,מירב בן ארי - Merav Ben Ari,≤100,2
103318245674813,שווה בשווה- ikuli kuli,עולים ביחד,≤100,2
1230703323658792,מרכזים לצדק חברתי,מרכזים לצדק חברתי,≤100,3
698427173532872,חופות - מבית השגחה פרטית,חופות,≤100,1
122151567825903,ארגון בטרם לבטיחות ילדים,ארגון בטרם לבטיחות ילדים,≤100,2
221429664638160,קדמה,קדמה,≤100,3
284842737603,Yesh Din  ييش دين  יש דין,יש דין ארגון מתנדבים לזכויות אדם,≤100,1
248660961864475,שחרית | سحرية | Shaharit,שחרית | سحرية | Shaharit,≤100,1
110897178941008,מרכז אדוה,מרכז אדוה,≤100,4
190496434307366,חירייה | המרכז לחינוך סביבתי | Hiriya,חירייה - המרכז לחינוך סביבתי,≤100,1
103851895179872,אמהות לביאות,Nataly Milner,≤100,1
112910535448250,תנועת רגבים,תנועת רגבים,≤100,1
103183301914371,כוח של אמא,Nataly Milner,≤100,1
111604720373428,הפורום הישראלי למשפט וחירות,הפורום הישראלי למשפט וחירות,≤100,4
501178966564217,פורום קהלת Kohelet Forum,פורום קהלת Kohelet Forum,≤100,24
666263786873603,Kerem Navot - Naboth’s Vineyard,Kerem Navot - Naboth’s Vineyard,≤100,2
104783631865965,תלם,קרן ברל כצנלסון,≤100,3
100849682799685,לתינוק הקטן,Omri Saada,≤100,3
147314178787332,אלי יריב - Eli Yariv,אלי יריב,≤100,1
2036461326389031,Nir A. Cohen,Nir A. Cohen,≤100,6
105170209683546,Bio sculpture  ביו סקלפצ'ר,These ads ran without a disclaimer,≤100,3
877405719007268,מכון ארגמן ללימודים שמרניים,מכון ארגמן,≤100,18
239989316604823,יואב קעטבי,יואב קעטבי,≤100,3
136456246407342,לשכת סוכני ביטוח,Tal Sanderoni,≤100,7
503274483198404,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,≤100,19
1269471203159557,JISS - Jerusalem Institute for Strategy and Security,JISS - Jerusalem Institute for Strategy and Security,≤100,1
107114480630055,מוטי גלוסקה - מחקרי ביטחון ואסטרטגיה,מוטי גלוסקה - מחקרי ביטחון ואסטרטגיה,≤100,1
271404389601060,Yaakov Hagoel - יעקב חגואל,Yaakov Hagoel - יעקב חגואל,≤100,2
101239494734728,מאבק קליניאיות התקשורת והמרפאות בעיסוק,האגודה הישראלית של קלינאי התקשורת,≤100,2
1354359724719468,"הסתדרות המעו""ף","הסתדרות המעו""ף",≤100,2
106396902115076,فادي عراقي مهنية - ارادة - قدرات,فادي عراقي مهنية - ارادة - قدرات,≤100,2
100364191595090,הדסה - המרכז הרפואי של סוכני הביטוח,בית חולים הדסה,≤100,4
489585357777964,"המאירי - עורכי דין ונוטריון - משרד הביטחון נכי צה""ל","המאירי - עורכי דין ונוטריון - משרד הביטחון נכי צה""ל",≤100,12
155570487882563,בית ספר רעות ירושלים,בית ספר רעות ירושלים,≤100,5
142062606449584,משה (קינלי) טור-פז Moshe Turpaz,קינלי טור-פז,≤100,2
100585238528895,לובי המיליון,One Million Lobby לובי המיליון,≤100,2
179034435458425,פנאי העיר חדרה,פנאי העיר חדרה,≤100,6
311316755621457,יוצאים לשינוי,Out for Change - יוצאים לשינוי,≤100,1
347519992380551,"אביעד סיני - עו""ד, חבר מועצת פ""ח כרכור וממובילי איגוד חברי מועצות",אביעד סיני,≤100,2
171506896314198,מיטל להבי - Meital Lehavi,מיטל להבי,≤100,2
106136394376777,Idan Yakov,Rama Yarimi,≤100,4
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,≤100,2
113789568181754,איציק דנינו - ראש העיר שלי,איציק דנינו,≤100,2
1372218169585611,"איתי מתיתיהו - סגן ראש עיריית ראשון לציון, מחזיק תיק הצעירים והנוער",Itay Matityahu,≤100,1
106586978519694,All•in הבית של הפודקסטים,Allin הבית של הפודקסטים,≤100,1
281651925267113,ארגון סגל ההוראה והמחקר באוניברסיטת תל אביב,ארגון סגל ההוראה והמחקר באוניברסיטת תל אביב,≤100,4
106325622347502,אלחנן שורץ לראשות מועצה אזורית חוף הכרמל,Elhanan Schwartz,≤100,1
103459003107598,ארגון העיתונאים והעיתונאיות בישראל,ארגון העיתונאים והעיתונאיות בישראל,≤100,1
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,≤100,1
1828669360700280,דרך שירה בנקי - shira banki's way,Shira Banki's way,≤100,1
334640329998323,בני ביטון,בני ביטון,≤100,1
452342168247343,יוחנן פלסנר - Yohanan Plesner,המכון הישראלי לדמוקרטיה,≤100,3
103775554683259,"לב חב""ד תל אביב","לב חב""ד תל אביב",≤100,4
615531405455497,הדר לביא,Hadar Lavi,≤100,1
105073575118245,מצילים את הצין,מצילים את הצין,≤100,2
108433902545902,Geneva Initiative,יוזמת ז'נבה,≤100,2
304921469636475,סיכוי-אופוק سيكوي-أفق,עמותת סיכוי-אופוק,≤100,5
171948013605622,יצחק מירון תנופה לעפולה,Tnufaleafula,≤100,1
655074111504644,تاغ ميئير: أمل، لا إرهاب,تاغ ميئير: أمل، لا إرهاب,≤100,1
273512049367435,האגודה למען הלהטב בישראל,האגודה למען הלהטב בישראל,≤100,1
153028785566305,Parents Against Child Detention הורים נגד מעצרי ילדים,Parents Against Child Detention הורים נגד מעצרי ילדים,≤100,8
424140048151593,אזרחים ותיקים - חולון,אזרחים ותיקים - חולון,≤100,2
227073477334754,אופיר שפיגל - יחסי ציבור,אופיר שפיגל תקשורת וקשרי ממשל,≤100,6
102865851897315,ארגון חברות הניקיון בישראל,ארגון חברות הניקיון בישראל,≤100,1
139320722917886,מרכז יצחק רבין,מרכז יצחק רבין,≤100,3
778931628812764,כוכב הצפון,כוכב הצפון,≤100,1
1389240321317188,דוד אבן צור - ראש עיריית קריית ים,דוד אבן צור - ראש עיריית קריית ים,≤100,1
104728241521436,האגודה לתרבות הדיור,האגודה לתרבות הדיור,≤100,1
500238833397356,ציפי ברנד,ציפי ברנד,≤100,1
107107231197546,אלון אזולאי -Alon Azulay,אלון אזולאי,≤100,1
533100153535400,الهستدروت الجديدة,الهستدروت الجديدة,≤100,1
101545285387643,Beegreen ביגרין  - קירות ירוקים,Haim Dilaroza,≤100,7
104984005680662,משמר הראיסים,משמר הראיסים מאת דוד סוויסה,≤100,2
164934630690102,החברה לפיתוח הגליל,"פיתוח הגליל- מג""ע",≤100,2
1073460539346074,אלון שוסטר - Alon Schuster,מפלגת כחול לבן,≤100,4
161804953943328,Яир Лапид,יש עתיד - בראשות יאיר לפיד,≤100,1
248788905529463,Детали / новости Израиля,Детали / новости Израиля,≤100,1
189208555041327,המיזם למיגור העישון,המיזם למיגור העישון בישראל,≤100,4
127051591330773,גיא קלנר - הדף הציבורי,גיא קלנר,≤100,1
108871831952328,רוח מערבית,רוח מערבית,≤100,1
106801758928583,המזרח התיכון - סיקור כלי התקשורת במדינות ערב,Danel Salim,≤100,2
103389029281460,תושבי קריית ביאליק - דף הקבוצה הרשמית,תושבי קריית ביאליק - דף הקבוצה הרשמית,≤100,1
554308731366675,محامون من أجل إدارة سليمة - Lawyers for Good Governance,محامون من أجل إدارة سليمة - Lawyers for Good Governance,≤100,1
