Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
643137272398136,Sverige för UNHCR,Sverige för UNHCR,250971,19
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,39264,62
608975645850217,Vattenfall,Vattenfall Sverige,29735,18
59324455950,UNICEF Sverige,UNICEF Sverige,25903,16
151159271594797,Systembolaget,Systembolaget,21416,5
111630258867610,Röda Korset,Röda Korset,19656,23
279974638809211,Oxfam Sverige,Oxfam Sverige,16458,5
382243262003,Plan International Sverige,Plan International Sverige,14848,31
109886133732943,RESCUE - Sverige,RESCUE - Sverige,14816,12
95735961890,Greenpeace Sverige,Greenpeace Sverige,12485,167
114526821939129,Arla,Arla,10496,5
332847473459582,Radiohjälpen,Radiohjälpen,10378,2
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),9289,30
19746853632,Djurens Rätt,Djurens Rätt,8314,2
72659261793,Rädda Barnen,Rädda Barnen,7558,76
237146235237,Timbro,Tankesmedjan Timbro,6422,32
162985227114132,Skellefteå Kraft,Skellefteå Kraft,6074,4
1757191391203190,Proethos fond,Proethos AB,4719,2
101341883359561,Matsmart Sverige,Matsmart,4600,23
270417619700700,Snb:s Skribentskola,Svenska Nyhetsbyrån,4056,9
42676805259,Diakonia,Diakonia,3719,10
161213770567846,Operation Smile Sverige,Operation Smile Sverige,3296,7
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,3227,35
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,3189,57
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,2742,6
186513678039755,Fortum,Fortum Sverige,2490,30
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,2319,5
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,2013,13
369582590803,Dagens ETC,ETC-tidningarna,1789,15
676246449160270,Sverigedemokraterna,Sverigedemokraterna,1701,1
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1643,8
1633181116933852,SvD Junior,SvD Junior (SvD),1625,12
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,1590,28
109969847586061,Morgon-Tidningen,AIP Media,1475,1
506685746198996,DebattNytt,Bror Carl Jakobsson,1436,1
190362484322035,Komlitt förlag,Emma Holmström,1420,13
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,1203,23
110813562940,Vision,Vision,1187,1
212604496324,Fackförbundet ST,Fackförbundet ST,1089,63
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,977,10
179931025357058,Kommunal,Kommunal,963,4
314872662206,Ekonomifakta,Ekonomifakta,956,64
111699453757094,Soft Towel Games,These ads ran without a disclaimer,932,3
1005361066218702,Norrtåg,Norrtåg,834,1
8040892957,Socialdemokraterna,Socialdemokraterna,808,24
113710601984970,Barnfonden,Barnfonden,770,6
112225970344,Räddningsmissionen,Räddningsmissionen,746,26
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,737,27
273053169937029,ClimateHero,ClimateHero,678,7
166406746310,Resumé,Resumé,664,2
125777020786691,Mikael Damberg,Socialdemokraterna,625,3
1531320107133721,Syre,Dagens O2 AB,621,4
965458110149319,Byggindustrin,Byggindustrin,603,2
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,601,14
328754490337,Vårdförbundet,Vårdförbundet,596,30
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,581,6
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,563,20
277541019375317,Jämställdhetsmyndigheten,Jämställdhetsmyndigheten,555,3
356032977210,Vi-skogen,Vi-skogen,554,6
126567104406,Hyresgästföreningen,Hyresgästföreningen,548,17
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,548,1
130148200513245,Amazon Watch Sverige,Amazon Watch Sverige,533,5
148984005728098,Fempowerment,Fempowerment,509,2
1422453991349793,Akademi Norr,Akademi Norr,508,1
103296115466644,Skattenytta,Kommissionen för Skattenytta,478,6
239855722130,Nyhetsmagasinet Fokus,Fokus,440,6
239177706143268,Mobility Sweden,These ads ran without a disclaimer,435,4
1089666701084947,Timbro förlag,Timbro Förlag,412,6
153270724787,Amnesty International Sverige,Amnesty International Sverige,404,5
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,402,18
207890945895422,Jordens Vänner / Friends of the Earth Sweden,Jordens Vänner,401,1
296423575695,Afrikagrupperna,Afrikagrupperna,396,6
539297539496434,Dagens Samhälle,Dagens Samhälle,377,1
