Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
104211422472400,AJC Central Europe,AJC with Facebook ad credits,8243,7
124208278236588,Mała książka - wielki człowiek,Agencja Reklamowa DSK Sp. z o.o.,6588,6
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,5214,57
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,3689,13
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,2815,5
176114889652,Kancelaria Premiera,Kancelaria Premiera,2361,7
142361819657439,Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej,Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej,1967,2
57544755889,Amnesty International Polska,Amnesty International Polska,1734,77
178362315106,European Parliament,European Parliament,1207,12
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,1163,19
469702339755768,Paweł Tanajno Polska Liberalna,Iam4u.pl,1090,132
252707301407911,Ministerstwo Rolnictwa i Rozwoju Wsi,Ministerstwo Rolnictwa i Rozwoju Wsi,1082,12
107971230622325,Ministerstwo Finansów,Ministerstwo Finansów,879,14
107099115544539,Zostań Dłużej,Euvic Media,763,4
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,606,24
196007977201384,Małopolskie Centrum Kultury SOKÓŁ,Małopolskie Centrum Kultury SOKÓŁ,596,1
705234266283291,Niepłodni Razem,Sylwia Bentkowska,596,6
395533923834784,PSL Mazowsze,Zarząd Wojewódzki Polskiego Stronnictwa Ludowego Województwa Mazowieckiego,596,34
91021863613,Szlachetna PACZKA,Stowarzyszenie Wiosna,588,28
513969188677442,Compassion Polska,Compassion Polska,586,21
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,583,25
144808095552639,ING Polska,ING Polska,551,2
102931488739,Platforma Obywatelska,Platforma Obywatelska,549,10
137877409609952,Lewica,Nowa Lewica,498,1
100302862419697,"Wielkopolska, tej",UMWW,428,4
378499978835939,MPWiK Warszawa,MPWiK Warszawa,428,4
228168274881,wysokieobcasy,wysokieobcasy,424,7
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,415,4
475584852475176,Pozytron,Bartłomiej Jan Ginter,367,12
109218848183780,Marek Woźniak,UMWW,354,12
102466034698538,Ośrodek Monitorowania Chrystianofobii Fidei Defensor,Biuro Fidei Defensor,341,5
405824882955092,Mazowieckie,Urząd Marszałkowski Województwa Mazowieckiego w Warszawie,328,110
2158021944276062,OSE - Ogólnopolska Sieć Edukacyjna,OSE,307,3
50063176484,TVN24,TVN,305,14
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,303,1
1227194230675141,Pratia,Pratia SA,298,9
273827962690526,Otwarte Klatki,Otwarte Klatki,267,9
371981706755861,Kierunek na EKO,These ads ran without a disclaimer,257,5
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,248,14
654912251187357,Grupa PGE,Grupa PGE,231,1
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,224,55
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,219,9
100120136068412,Reo.pl - platforma handlu energią z OZE,Reo.pl Sp. z o.o.,217,43
103189994608689,20stopni.pl,Konceptlab,215,3
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,211,8
353030510177,Centrum Nauki Kopernik,Centrum Nauki Kopernik,204,1
123910440019,Renew Europe,Renew Europe Group,203,4
142218132483199,Kasa Stefczyka,Kasa Stefczyka,200,1
108566759302831,NODN Cognitus - centrum szkoleń i terapii,Cognitus Centrum Szkoleń,200,27
157255317751718,Kancelaria Mentzen,Kancelaria Mentzen,198,16
339855706171439,Dobra Fabryka,Dobra Fabryka,196,16
32104614789,Greenpeace Polska,Greenpeace Polska,195,2
1516985451954279,Doradca Podatkowy Marta Niziołek,Marta Justyna Niziołek,194,1
166734913397145,Koalicja Klimatyczna,Polski Klub Ekologiczny Okręg Mazowiecki,191,1
1683534065241470,OKO.press,OKO.press,186,5
110988546918361,Fundusz dla Odmiany,Fundusz dla Odmiany,184,4
67202672014,Fairtrade Polska,Fundacja „Koalicja Sprawiedliwego Handlu” Fairtrade Polska,181,3
521216701360487,MURATOR,MURATOR,181,5
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,177,3
134214926657042,Radosław Sikorski,Radosław Sikorski,171,8
56523719129,Muzeum Sztuki Nowoczesnej w Warszawie / Museum of Modern Art in Warsaw,Muzeum Sztuki Nowoczesnej w Warszawie,162,1
203627442993022,Portal Oświatowy,Wiedza i Praktyka,159,4
123980474900640,Piękna Dziewczyna,Fundacja Instytut Wiedzy o Rodzinie i Społeczeństwie ze środków Pełnomocnika Rządu ds. Demograficznych.,156,2
106645538927529,Da się.,Fundacja Archipelag Inicjatyw,155,2
110318534479050,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych fundacja,Konrad Andrzej Dulkowski,154,6
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,150,8
385532321805330,Pomorskie,Pomorskie,147,4
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,146,1
173086948664,Infor.pl,Infor.pl,144,9
143951191449,Profinfo.pl,Wolters Kluwer PL,143,2
1967695263556184,Sylwia Spurek,Sylwia Spurek MEP,143,2
254834855469973,Marek Belka,Biuro Posła do Parlamentu Europejskiego Marka Belki,138,2
199739460042641,Zdrowie w stylu LUX MED,Zdrowie w stylu LUX MED,134,3
328190797653238,Fundacja Alberta Schweitzera,Fundacja Alberta Schweitzera,133,1
166983320096,Pomorskie w Unii,Pomorskie w Unii,133,8
178415208919146,Solidarna Polska,Solidarna Polska,129,3
312204349288060,Mariusz Gosek,Mariusz Gosek,127,4
100624885979350,Bardziej Zieloni,These ads ran without a disclaimer,120,3
572441002909311,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Toruniu,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Toruniu,118,1
100856019466822,Centrum Zielonej Transformacji OPOLE,Zakład Komunalny Opole sp. z o.o.,114,4
109350571655214,Trend up,These ads ran without a disclaimer,114,1
84072659617,Dom Spotkań z Historią,Dom Spotkań z Historią,112,1
144434042208,wSzczecinie,wSzczecinie.pl,112,1
105605898638094,NPRCz 2.0,Narodowe Centrum Kultury,107,2
102146208361697,Myśl Suwerenna,Instytut Suwerennej,105,4
109536767471062,Wydawnictwo Filtry,Wydawnictwo Filtry,104,1
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,104,2
511921918843798,Fundacja Dorastaj z Nami,Fundacja Dorastaj z Nami,≤100,1
1659680027600979,Bydgoski Budżet Obywatelski,bydgoszcz.pl,≤100,24
635518486577240,Fundacja Ładowarka,Dominik Cieślikiewicz,≤100,4
255204804904226,Fundacja Rozwoju Kinematografii,Fundacja Rozwoju Kinematografii,≤100,1
314167035456967,Fundacja Optimum Pareto,Fundacja Optimum Pareto,≤100,1
154645041588620,Fundacja Rodzic w mieście,Fundacja Rodzic w mieście,≤100,10
305881826960890,M·A·C Cosmetics,These ads ran without a disclaimer,≤100,1
1837853109780758,Fundacja BOŚ,Fundacja BOŚ,≤100,21
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,≤100,1
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100,4
160181130796814,Fundacja ADRA Polska - ADRA Poland,Fundacja ADRA Polska,≤100,2
107590839282206,BNP Paribas Bank Polska,BNP Paribas Bank Polska S.A.,≤100,2
105629772798008,Kraków PL,Kraków PL,≤100,1
100508926189207,"Solidarna Polska Olsztyn, Okręg 35",WAMA Media Group,≤100,5
113997426631157,Szczepienia przeciw grypie,Solski Communications,≤100,1
242532599998275,Zielona Dolina,TDJ Estate,≤100,2
254914141671300,Zona Zero Books,Zona Zero Books,≤100,6
100618788485365,Wojownicy Klawiatury,Fundacja Centrum im. prof. Bronisława Geremka,≤100,1
847312858612225,Karolina Pawliczak - Posłanka na Sejm RP,Biuro Poselskie Karoliny Pawliczak,≤100,1
106128072308178,Uwolnijwiatraki.pl,Polskie Stowarzyszenie Energetyki Wiatrowej,≤100,10
324088538395706,Marszałek Elżbieta Anna Polak,Województwo Lubuskie - Urząd Marszałkowski Województwa Lubuskiego,≤100,1
202813996476257,Podlaski.info,Tygodnik Podlaski,≤100,2
134626909042,Stowarzyszenie Inwestorów Indywidualnych,Stowarzyszenie Inwestorów Indywidualnych,≤100,5
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100,11
109905377899546,Wielkopolska Energia,Veolia Energia Poznań S.A.,≤100,2
111206817819002,Nabici w długi,VESTRA SP. Z O.O.,≤100,1
127619873953536,Stefczyk.info,Stefczyk.info,≤100,2
207653439276138,Fundusze Europejskie dla Dolnego Śląska,Fundusze Europejskie dla Dolnego Śląska,≤100,3
999568213449974,"Niezależni PV - Fotowoltaika dla domu, firmy i rolnictwa",Łukasz Zbigniew Czerwiński,≤100,10
352969621437965,Magna Polonia,Fundacja Magna Polonia,≤100,2
213282372051731,Wolontariatgdansk,Regionalne Centrum Wolontariatu w Gdańsku,≤100,4
102577288350341,Super Biznes,se.pl,≤100,1
153679474688551,Wydawnictwo Fronda,Wydawnictwo Fronda,≤100,6
104921858016507,Dzień Dobry Podatki,Michał Wilk,≤100,3
167053496770977,Fundacja Redemptoris Missio,Fundacja Pomocy Humanitarnej Redemptoris Missio,≤100,1
971833706177522,Kraków dla Mieszkańców,Kraków dla Mieszkańców,≤100,4
514735281965536,Demagog,Demagog,≤100,3
105039892358886,Świadczenie Pielęgnacyjne,FURPO GROUP SP. Z O.O.,≤100,5
170894632966683,Warszawski Instytut Bankowości,Sektorowa Rada ds. Kompetencji Sektora Finansowego,≤100,3
1291038887600489,Biedronka,These ads ran without a disclaimer,≤100,1
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,≤100,4
182568875086544,Prószyński i S-ka,Prószyński i S-ka,≤100,2
113731726693804,Wszystko w Twoich rękach,Biznes dla Klimatu,≤100,3
233824154006,Szczecin Floating Garden,Szczecińska Agencja Artystyczna,≤100,2
106708966025605,Wydawnictwo W.A.B.,Grupa Wydawnicza Foksal,≤100,2
502612849914550,Quad Europe,Quad/Graphics Europe Sp. z o.o.,≤100,1
109773357916668,BiznesiStyl,BiznesiStyl,≤100,2
174126912673062,Młodzi pro-life,Polskie Stowarzyszenie Obrońców Życia Człowieka,≤100,3
286672948180163,Tomasz Trela,Poseł Tomasz Trela,≤100,1
1425264934431305,Polski Instytut Księgowości,Polski Instytut Księgowości,≤100,6
101093318696109,Polski Alarm Smogowy,Polski Alarm Smogowy,≤100,1
1725148494424834,Urząd Marszałkowski Województwa Wielkopolskiego,Urząd Marszałkowski Województwa Wielkopolskiego,≤100,2
230754547069436,Michał Woś,Michał Woś Poseł na Sejm RP,≤100,1
152299864806918,Bartosz Arłukowicz,Bartosz Arłukowicz,≤100,1
311766890555,Fundacja Batorego,Fundacja Batorego,≤100,3
191915794152593,Mniejszość Niemiecka w Opolu / Deutsche Minderheit in Oppeln,Towarzystwo Społeczno-Kulturalne Niemców na Śląsku Opolskim,≤100,2
110943354729190,Mateusz Gieryga,Mateusz Gieryga,≤100,1
1468635720112377,Bogusław Wontor,Bogusław Tadeusz Wontor,≤100,4
111993840665768,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,Stowarzyszenie Ks. Piotra Skargi,≤100,2
1479788709002521,TERAZ POLIŻ,Teraz Poliż,≤100,2
176619537364977,Grodno S.A.,Grodno S.A.,≤100,4
105167284767908,Instytut Inicjatyw Lokalnych im. Waleriana Pańki,Kamil Feczko,≤100,1
