Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,8133,31
107217383988190,מגזין אפוק,Epoch Magazine,1824,37
256546887847232,עיריית רמת גן,עיריית רמת גן,1579,9
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,1449,37
698427173532872,חופות - מבית השגחה פרטית,חופות,1389,5
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",1384,30
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,1233,22
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,1094,3
266097474067652,בני גנץ - Benny Gantz,מפלגת כחול לבן,1000,1
849824028408565,תנועת אם תרצו,תנועת אם תרצו,969,7
204780362875106,מקור ראשון,מקור ראשון,890,106
161940843846699,התנועה הרפורמית,התנועה הרפורמית,713,12
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,648,20
100614131548339,עמוס שפירא - ראש אחר לתל אביב-יפו,Amos Shapira,632,4
1073548259341247,לובי 99,לובי 99,628,5
103183301914371,כוח של אמא,Nataly Milner,613,1
325048350950892,רמי גרינברג,עיריית פתח תקוה,608,4
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,581,5
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,579,8
325131448440639,מפלגת נעם,מפלגת נעם,545,12
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,529,8
604890186681585,מור ויצמן,Mor Weitzman,461,2
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,417,3
790149967713981,דרכנו,דרכנו,386,14
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",380,23
104743111658191,Ron Ben Shushan,רון בן שושן,380,4
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,371,2
113277668692130,גלי ישראל,גלי ישראל,361,7
655074111504644,تاغ ميئير: أمل، لا إرهاب,تاغ ميئير: أمل، لا إرهاب,352,2
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,343,29
194200557275526,לשכת העיתונות הממשלתית,לשכת העיתונות הממשלתית,342,3
182916765074767,אדם טבע ודין,אדם טבע ודין,327,3
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,309,1
108787681841168,רישיון נשק בקליק,Michael Michel Levi,306,2
360579527982726,מחאת הגלימות השחורות,מחאת הגלימות השחורות,304,3
102660785992341,צדק צדק תרדוף,Omer Feldman,298,2
1619338854980208,יוסי דגן,המועצה האיזורית שומרון,284,1
104222621115858,הביטחוניסטים,הביטחוניסטים,251,3
100301088671913,Tal Hershkovitz,Tal Hershkovitz,249,1
106836891775374,אסנת ספורטה - Osnat Saporta,אסנת ספורטה - Osnat Saporta,230,3
503274483198404,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,230,12
129709433742187,Shalem College - המרכז האקדמי שלם,Shalem College - המרכז האקדמי שלם,222,5
155570487882563,בית ספר רעות ירושלים,בית ספר רעות ירושלים,220,5
172654247853282,Shenhav musanbar,Shenhav Musanbar,212,7
421210797920379,מועצה אזורית בנימין,מועצה אזורית בנימין,209,3
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,204,3
