Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
105311899249332,CorruptionNath - करप्शननाथ,corruptionnath.com,130058,64
568928239883450,The Times Of A Better India,The Times Of A Better India,121244,24
158304157570734,Mahindra Group,Mahindra Group,82223,4
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),40516,58
104211439033799,Jagane Kavali,Jagane Kavali,40392,38
108777655527686,Trinamoole Nabo Jowar,Trinamoole Nabo Jowar,39395,28
109937650579639,discovery+,discovery+,38344,30
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,30810,20
109545244848137,Crafto,Kutumb App,27591,18
309587409080562,YSR Congress  Party - YSRCP,Jagane Kavali,21973,21
479998865355592,Aditya Birla Group,Aditya Birla Group,19292,7
330760810293224,HelpAge India,HelpAge India,15280,18
132689140088396,smilefoundation,smilefoundation,14249,28
101713962007976,Amrit Mahotsav,Amrit Mahotsav,13419,6
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,13185,38
101284456085904,Team Jagananna,Team Jagananna,12196,10
103782051383159,School of Politics,School of Politics,11109,27
1401117106783618,Bjp Chhattisgarh,Bharatiya Janata Party,10792,46
109779048752146,Maharashtra Building and Other Construction worker's welfare Board,OM Enterprises,10253,14
108080828884036,Gehlot Phir Se,DesignBoxed,9733,1
349222085840969,Youth in Politics,Indian Political Action Committee,8906,17
122113970879506,Nahi Sahega Rajasthan - नहीं सहेगा राजस्थान,Bharatiya Janata Party,8813,43
117766321322298,MP ke Mann Mein Modi,mpkemannmeinmodi.com,8531,55
270666596375251,Jhatkaa.org,Jhatkaa.org,8125,21
505327936635830,Ashok Chandak,Ashok Chandak,8114,17
102973272373231,Madhya Pradesh CM Report Card,Madhya Pradesh CM Report Card,8081,51
110165028323844,Dharma Yatra Mahasangh,These ads ran without a disclaimer,7792,1
20386543316,WWF-India,WWF-India,7621,1
605390272841833,Shrirang Appa Barne,The Social,7024,18
114233898263244,Indian Compass Videos,theindiancompass.com,6605,145
150106531736299,BJP West Bengal,Bharatiya Janata Party (BJP),6352,29
703726259672921,BJP Telangana,Bharatiya Janata Party (BJP),5838,57
114905439949088,Karuna Ashok Chandak,Karuna Ashok Chandak,5763,13
395658807511230,International Automobile Centre of Excellence,International Automobile Centre of Excellence (iACE),5753,3
105394228800785,Ganta Narahari,Digital Dhaba,5714,5
107594063255738,Ankur Warikoo,These ads ran without a disclaimer,5634,13
101989165801500,Madhya Pradesh Updates,Madhya Pradesh Updates,5443,18
104736419210593,PACE INDIA,PACE INDIA,5271,4
109779048752146,Maharashtra Building and Other Construction worker's welfare Board,Maharashtra Building and Other Construction worker's welfare Board,4890,14
317042561720861,Sunil Deodhar,Sunil Deodhar,4748,13
165714096933078,Piyush Goyal,Piyush Goyal,4577,2
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,4529,21
110073434980235,Mera Madhya Pradesh,Mera Madhya Pradesh,4504,34
105671775473178,Jan Suraaj,Jan Suraaj,4407,4
147699975283367,Ranajagjitsinha Patil,Trimurti Techserv Pvt. Ltd.,4276,16
245708465537707,Bhupesh Baghel,Bhupesh Baghel,4152,3
100336009730408,Commissioner of Labour,Commissioner of Labour,4135,7
347337386104390,Ramachandra Yadav,Ramachandra Yadav,4119,4
101437656247049,Modi Quotes,Modi Quotes,4119,15
1521106071438318,CMO Chhattisgarh,IVS Corporation,3950,2
208371683037269,NBCU Catalyst,These ads ran without a disclaimer,3896,2
317463093373,The Akshaya Patra Foundation,These ads ran without a disclaimer,3799,1
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,3709,2
109868628369174,कांग्रेस मुक्त मध्य प्रदेश,कांग्रेस मुक्त मध्य प्रदेश,3709,41
100328978216424,"Fight Pollution, Not Plastics","Fight Pollution, Not Plastics",3640,8
1521106071438318,CMO Chhattisgarh,Clarion IT,3603,1
424429107582290,BJP Gujarat,BJP Gujarat,3569,20
107334185444129,Charitism Global,Charitism Global,3558,1
21169267101,Give,Give,3542,23
108531050841926,Shanu Yadav,Shanu Yadav,3522,12
1395097470761321,Vanga Madhusudhan Reddy,Vanga Madhusudhan Reddy,3336,22
347324281987085,Deshabhimani - ദേശാഭിമാനി,The Viral Mafia,3282,8
698096280212576,Bhatti Vikramarka Mallu,Bhatti Vikramarka Mallu,3261,19
118837474478228,Northeast With NaMo,Northeast With NaMo,3254,56
1293402667423924,Bhupesh Hai To Bharosa Hai,Bhupesh Hai To Bharosa Hai,3115,8
109470364774303,Ellorum Nammudan,DMK,3056,34
142752549111246,Construction World,Asapp Info Global Services Pvt. Ltd.,3040,4
248431212597208,MP बोले फिर भाजपा,MP बोले फिर भाजपा,3036,16
414299629034323,Sanjeev Agarwal,Sanjeev Agarwal,2782,1
105515435289387,Kaka Abhi Zinda Hai,Kaka Abhi Zinda Hai,2614,7
102023009327901,Global Compassion Coalition,These ads ran without a disclaimer,2609,1
301902473766068,முதல்வன் OPS,முதல்வன் OPS,2570,36
103206797721245,Tollygunge Trinamool Congress,Tollygunge Trinamool Congress,2542,3
102177112507392,Aapanna Hastham,Aapanna Hastham,2521,19
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,2518,10
592160907509900,Diya Kumari,Diya Kumari,2460,2
1742889082665547,BJP Mizoram,Bharatiya Janata Party,2437,13
38380996271,Nitish Mishra,Nitish Mishra,2349,1
