Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
126567104406,Hyresgästföreningen,Hyresgästföreningen,17897,41
608975645850217,Vattenfall,Vattenfall Sverige,14458,34
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,13093,16
109886133732943,RESCUE - Sverige,RESCUE - Sverige,9339,3
114526821939129,Arla,Arla,9132,8
369582590803,Dagens ETC,ETC-tidningarna,8577,27
643137272398136,Sverige för UNHCR,Sverige för UNHCR,7723,14
161213770567846,Operation Smile Sverige,Operation Smile Sverige,7541,11
95735961890,Greenpeace Sverige,Greenpeace Sverige,7126,56
122854408319,Hjärt-Lungfonden,Hjärt-lungfonden,6973,24
382243262003,Plan International Sverige,Plan International Sverige,6193,14
122074554119,EU Social,EU Social,5639,6
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),5367,28
111630258867610,Röda Korset,Röda Korset,5323,24
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,5034,55
162985227114132,Skellefteå Kraft,Skellefteå Kraft,4295,10
186513678039755,Fortum,Fortum Sverige,4208,37
111699453757094,Soft Towel Games,These ads ran without a disclaimer,3014,3
72659261793,Rädda Barnen,Rädda Barnen,2974,28
314872662206,Ekonomifakta,Ekonomifakta,2903,79
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,2578,5
59324455950,UNICEF Sverige,UNICEF Sverige,2414,28
42676805259,Diakonia,Diakonia,2316,13
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2300,24
170211353124087,Centerpartiet i Stockholm,Centerpartiet i Stockholm,2013,7
178193355556765,Nordström Assistans AB,Nordström Assistans AB,2006,4
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,1965,5
379686162129542,Svea Bank,Svea Ekonomi,1927,15
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,1789,3
19746853632,Djurens Rätt,Djurens Rätt,1573,3
178362315106,European Parliament,European Parliament,1555,12
473986345974754,Njutafilms & Studio S (Bio),Njutafilms & Studio S (Bio),1517,5
1757191391203190,Proethos fond,Proethos AB,1455,8
195379633820701,Svenskt Kött,Svenskt Kött,1224,14
279974638809211,Oxfam Sverige,Oxfam Sverige,1033,5
8040892957,Socialdemokraterna,Socialdemokraterna,997,9
153270724787,Amnesty International Sverige,Amnesty International Sverige,986,9
219410318157271,Läkarmissionen,Läkarmissionen,983,1
106579105171694,ETC nyhetsmagasin,ETC Media AB,952,1
809338299217333,Svenska Epoch Times,Svenska Epoch Times,946,3
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,904,12
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,887,13
100650935646,Skiftet,Skiftet,817,3
245214805905370,Konkret,Opulens Förlag AB,789,16
237146235237,Timbro,Tankesmedjan Timbro,787,49
109609604086656,Vejpkollen.se,Vejpkollen.se,752,3
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,747,19
899603916845362,JAG Personlig assistans,JAG Personlig assistans,678,7
290735261080438,Moderaterna i Göteborg,Moderaterna i Göteborg,655,2
347852331958080,En Företagares Vardag,En Företagares Vardag,624,9
91217182731,Nordiska museet,Nordiska museet,614,10
166406746310,Resumé,Resumé,614,2
234172635050,Forum för levande historia,Forum för levande historia,586,4
518144408210153,Våra barns klimat,Våra barns klimat,565,4
103296115466644,Skattenytta,Kommissionen för Skattenytta,559,8
328754490337,Vårdförbundet,Vårdförbundet,544,21
1267325956645384,Bonzi,Bonzi,543,2
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,536,1
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,506,10
732284166977797,Odlarna.se,Odlarna.se,502,4
223302541061447,Nema Problema,Nema Problema,494,20
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,490,3
356032977210,Vi-skogen,Vi-skogen,486,11
181590825305317,COWI Sverige,COWI Sverige,465,15
312084019369,Dagens Medicin,Dagens Medicin,437,1
239855722130,Nyhetsmagasinet Fokus,Fokus,434,13
273053169937029,ClimateHero,ClimateHero,414,7
1042091032500520,Kvartal,Kvartal,379,5
539297539496434,Dagens Samhälle,Dagens Samhälle,368,1
1633181116933852,SvD Junior,SvD Junior (SvD),356,10
176875999028086,Kristdemokraterna Stockholm,Kristdemokraterna Stockholm,344,2
