Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,7659,48
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,5163,6
101752816121381,Energia gazowa,These ads ran without a disclaimer,3370,10
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,2396,41
57544755889,Amnesty International Polska,Amnesty International Polska,1764,46
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,1623,4
178362315106,European Parliament,European Parliament,1480,16
564189423721075,Pozarządowy Poznań,"Miasto Poznań, Wydział Zdrowia i Spraw Społecznych",1442,1
107395522214812,Energia gazowa,These ads ran without a disclaimer,1161,3
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,1147,16
228168274881,wysokieobcasy,wysokieobcasy,963,10
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,868,17
405824882955092,Mazowieckie,Urząd Marszałkowski Województwa Mazowieckiego w Warszawie,825,148
405326618416,Parlament Europejski - Biuro w Polsce,Parlament Europejski - Biuro w Polsce,821,3
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,782,24
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,754,5
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,730,4
203627442993022,Portal Oświatowy,Wiedza i Praktyka,694,11
106645538927529,Da się.,Fundacja Archipelag Inicjatyw,607,4
513969188677442,Compassion Polska,Compassion Polska,583,19
252707301407911,Ministerstwo Rolnictwa i Rozwoju Wsi,Ministerstwo Rolnictwa i Rozwoju Wsi,578,2
237466786344157,European Movement,European Movement International,537,8
91021863613,Szlachetna PACZKA,Stowarzyszenie Wiosna,533,37
1814756408784280,Centrum Koordynacji Projektów Środowiskowych,Centrum Koordynacji Projektów Środowiskowych,457,4
69153026654,Jerzy Buzek,Jerzy Buzek,431,5
427996317730040,"Tymoteusz Myrda, Członek Zarządu Województwa Dolnośląskiego",Sun & More,413,2
67202672014,Fairtrade Polska,Fundacja „Koalicja Sprawiedliwego Handlu” Fairtrade Polska,403,8
178415208919146,Solidarna Polska,Solidarna Polska,391,3
104442609633150,Lubuskie,Lubuskie,384,2
469702339755768,Paweł Tanajno Polska Liberalna,Iam4u.pl,371,81
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,349,1
1227194230675141,Pratia,Pratia SA,339,11
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,300,14
1480642642217482,Marcin Dmowski,Marcin Antoni Dmowski,300,1
50063176484,TVN24,TVN,299,15
1465965073732774,Łukasz Kohut,Łukasz Kohut,293,2
173086948664,Infor.pl,Infor.pl,290,11
100302862419697,"Wielkopolska, tej",UMWW,281,10
113731726693804,Wszystko w Twoich rękach,Biznes dla Klimatu,277,8
133482470024453,Newsweek Polska,Newsweek Polska,273,2
930978763646427,Stanisław Tyszka,Biuro Poselskie Posła na Sejm RP Stanisława Tyszki,266,1
273827962690526,Otwarte Klatki,Otwarte Klatki,264,9
1659680027600979,Bydgoski Budżet Obywatelski,bydgoszcz.pl,257,25
385532321805330,Pomorskie,Pomorskie,249,3
391098174296294,Super Express,se.pl,247,3
106128072308178,Uwolnijwiatraki.pl,Polskie Stowarzyszenie Energetyki Wiatrowej,245,10
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Paweł Komarewicz,225,2
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,224,47
100120136068412,Reo.pl - platforma handlu energią z OZE,Reo.pl Sp. z o.o.,212,42
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,211,8
378891755591358,Cezary Przybylski - Marszałek Województwa Dolnośląskiego,Sun & More,209,2
