Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
209770450386,El Gobierno de Nuevo León,Gobierno del Estado de Nuevo León,51923,6
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,51456,5
122166991148783,ICV-NL,ICVNL,40745,2
292073374782474,Gobierno de Tlalnepantla de Baz,Municipio de Tlalnepantla,29998,35
237286396650510,Enkoll Inteligencia de Mercados,Enkoll,26857,29
273305282567,Gobierno de Jalisco,Gobierno de Jalisco,26156,48
102084795217656,Cuatro T,Cuatro T Noticias,21242,8
105787218926256,Resistencia Obradorista - Lucha y Patria,Resistencia Obradorista - Lucha y Patria,19163,8
837607596288104,Eliseo Fernández Montufar,Community Manager,13071,4
103451872329701,Salvemos Miles de Vidas México,Juan Antonio Loredo Velasco,11475,17
102559402671213,Coanews,Omar Aguirre Meneses,11369,1
428885987164769,Morena Ciudad de México,morenaciudaddemexico.org,10264,5
146315602216,Jalisco Es Mexico,Gobierno de Jalisco,10029,7
236254476579304,Enrique Vargas Del V.,Enrique Vargas Del V.,9991,12
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,9454,21
384214801745089,Samuel García,Samuel García,8742,4
101554092668103,Las Noticias,Las Noticias,8527,10
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,7910,5
101133868458773,Gobierno Municipal de Cuautitlán Izcalli,Gobierno Municipal de Cuautitlán Izcalli,7906,21
897708376929726,México Opina,México elige,7530,36
106159885479677,Las Noticias México,Las Noticias México,7430,4
395853843856495,Pedro Rodríguez Villegas,Pedro David Rodríguez Villegas,7155,24
234934546961166,Escudo Urbano C5 Jalisco,Escudo Urbano C5 Jalisco,7149,3
109634395756375,Save the Children México,Save the Children México,6954,18
317044798793227,Tribunal Estatal Electoral de Guanajuato,Tribunal Estatal Electoral de Guanajuato,6618,4
521467487899876,SADER Jalisco,Gobierno de Jalisco,5851,10
314544555323402,Gobierno Municipal de Nezahualcóyotl,Gobierno Municipal de Nezahualcóyotl,5744,9
493453457351145,Coparmex Nacional,Coparmex Nacional,5339,7
